true,pred,confidence
8,1,0.9781294
9,9,0.8533353
0,0,0.7407171
3,6,0.58916116
1,1,0.9917344
9,8,0.99304926
2,2,0.9998307
2,2,0.7078528
5,5,0.655521
3,3,0.4991927
9,9,0.9999865
9,1,0.71159506
4,7,0.86082757
0,0,0.89018327
3,3,0.6936319
0,0,0.9998653
0,8,0.97152406
9,1,0.9808257
8,8,0.9991346
1,9,0.9537
5,7,0.46807745
7,7,0.5394402
0,0,0.8685591
8,8,0.9783416
2,8,0.48230582
4,4,0.999899
7,7,0.9998766
0,2,0.54441214
2,2,0.6193709
3,4,0.89690596
6,6,0.7678084
3,3,0.91532487
8,8,0.9985782
5,2,0.85233164
0,0,0.999081
3,2,0.90658534
4,7,0.66021025
3,5,0.40782112
9,9,0.7272182
0,0,0.98557645
6,6,0.85628116
1,1,0.569042
0,9,0.91396534
9,9,0.9995975
1,1,0.9944149
0,8,0.6854255
7,7,0.9999565
9,9,0.99894494
1,1,0.9999124
2,2,0.99059755
6,6,0.9998847
9,1,0.94939345
3,3,0.6338137
4,4,0.8928667
6,6,0.9999976
0,0,0.99999666
0,0,0.99436873
6,6,0.9999882
6,6,0.9999217
6,6,0.7913131
3,5,0.45264915
2,5,0.71891135
6,6,0.8700126
1,8,0.8579302
8,8,0.9890715
2,2,0.97329456
1,9,0.6852698
6,4,0.67062753
8,9,0.6944259
6,6,0.99999976
8,8,0.721284
0,0,0.6095929
4,4,0.93650556
0,0,0.7116268
7,7,0.80181944
7,7,0.9228277
5,5,0.9848911
5,5,0.84061915
3,3,0.6080334
5,3,0.911291
2,2,0.8753669
3,2,0.464177
4,4,0.5002708
1,5,0.41782707
7,4,0.994453
5,5,0.82325745
4,4,0.8254192
6,6,0.9999535
1,1,0.9999856
9,9,0.9949987
3,3,0.66841424
6,6,0.99533075
6,6,0.99898595
9,9,0.95539665
3,3,0.89695525
8,8,0.9708444
0,0,0.9116344
7,7,0.8270381
2,2,0.6674457
6,6,0.99987614
2,2,0.7756366
5,5,0.9516913
8,8,0.61261845
5,5,0.8475178
4,4,0.9886142
6,6,0.7055311
8,8,0.9999006
9,9,0.91378456
9,9,0.99984014
1,1,0.993818
0,8,0.9635484
2,2,0.999882
2,6,0.72758406
7,5,0.8409299
3,5,0.3967065
2,2,0.8767891
8,8,0.99746895
0,0,0.99784565
9,9,0.99851424
5,5,0.9869033
8,8,0.99999535
1,1,0.76438034
9,9,0.9998839
4,4,0.5423778
1,1,0.9917578
3,2,0.54659843
8,2,0.6366586
1,1,0.9954646
4,4,0.93692434
7,7,0.99917644
9,9,0.9995704
4,4,0.7594012
2,2,0.9989397
7,5,0.5467777
0,2,0.55514973
7,7,0.88348
0,2,0.5955865
6,6,0.999713
6,6,0.99995995
9,9,0.93056345
0,0,0.9999269
9,1,0.87068456
2,5,0.82589865
8,0,0.63042694
7,7,0.99994755
2,2,0.97813845
2,5,0.7544886
5,5,0.7392219
1,1,0.9996691
2,2,0.84871703
6,6,0.9999633
2,5,0.36636037
9,9,0.9609241
6,6,0.7259516
2,2,0.67392546
3,3,0.652633
0,0,0.83081883
3,9,0.68383944
9,9,0.99956113
8,8,0.99938333
7,7,0.9367833
8,8,0.9544806
8,8,0.8997858
4,4,0.9753473
0,0,0.9468628
1,1,0.98804945
8,8,0.99908006
2,2,0.9929315
7,7,0.8224663
9,8,0.84108263
3,3,0.8358048
6,6,0.99997926
1,1,0.9763965
9,9,0.9999776
0,3,0.49033815
7,7,0.95205575
3,2,0.88755095
7,7,0.90515584
4,4,0.93163776
5,5,0.9510272
0,8,0.94486606
0,3,0.7557647
2,2,0.50219357
9,9,0.9996276
3,5,0.7016074
4,3,0.6652484
0,6,0.9845371
6,6,0.9998628
2,2,0.34949085
5,5,0.67259204
3,3,0.9335044
7,7,0.8309337
3,4,0.38050294
7,7,0.9967914
2,2,0.99267393
5,5,0.3727757
3,5,0.8679048
1,9,0.9444656
1,1,0.9691822
4,2,0.629223
9,9,0.9998808
9,9,0.9441478
5,5,0.7829459
7,7,0.7727114
5,2,0.41558993
0,0,0.9973998
2,2,0.8186497
2,2,0.94815767
2,9,0.5173415
9,9,0.96046233
7,2,0.8406337
3,3,0.6242286
9,9,0.92147815
4,4,0.9857907
3,4,0.96769273
5,4,0.8466522
4,4,0.9198581
6,3,0.69435245
5,5,0.9148432
6,6,0.58690923
1,1,0.94028217
4,4,0.50604886
3,3,0.495382
4,4,0.9604519
4,7,0.734047
3,3,0.82370275
7,2,0.58920705
8,8,0.9505915
3,5,0.43295285
7,7,0.9711463
8,8,0.99998844
0,4,0.8283333
5,4,0.48514438
7,2,0.42012435
6,4,0.58687234
0,8,0.44652703
5,5,0.79775524
4,4,0.9357034
8,9,0.8592372
6,6,0.99997747
8,8,0.999624
5,7,0.6594022
5,7,0.57714486
9,4,0.47983968
9,9,0.99776983
9,9,0.99945575
5,5,0.49640557
0,0,0.87696445
1,1,0.99906343
0,9,0.46378827
8,8,0.9203945
1,1,0.9999181
1,1,0.9932467
8,8,0.9830631
0,0,0.98882455
2,2,0.84677273
2,2,0.9994072
0,2,0.50363255
4,4,0.71875083
6,6,0.99692255
5,4,0.6374703
4,4,0.97592646
9,9,0.99219257
4,4,0.99770725
7,7,0.9161898
9,9,0.9706153
9,3,0.4465921
4,4,0.9445813
5,5,0.961257
6,6,0.999998
6,6,0.99999404
1,1,0.9940055
5,5,0.99567765
3,5,0.5727078
8,8,0.9999882
9,9,0.9944575
5,5,0.85403806
8,8,0.99967074
5,5,0.8778753
7,7,0.99998856
0,0,0.72528994
7,7,0.9997025
0,0,0.9713647
5,3,0.5829593
0,7,0.66626126
0,0,0.99186045
4,4,0.91326565
6,6,0.9727155
9,9,0.9640737
0,3,0.8098167
9,9,0.99104565
5,5,0.9024285
6,6,0.99971706
6,6,0.9003302
6,6,0.97913355
2,2,0.46716693
9,9,0.7357111
0,9,0.8120741
1,1,0.9992034
7,7,0.98105866
6,6,0.9893885
7,7,0.99706894
5,5,0.9935427
9,9,0.8280422
1,1,0.96828306
6,6,0.9818018
2,2,0.73399836
5,3,0.7822333
5,2,0.578866
5,3,0.6292466
8,8,0.6649291
5,4,0.47467127
9,9,0.9999589
4,4,0.7305248
6,2,0.5851406
4,4,0.9996649
3,3,0.6500391
2,2,0.9966054
0,0,0.9999746
7,7,0.9977871
6,6,0.9985275
2,4,0.68808883
2,2,0.6177077
3,3,0.6260091
9,9,0.9960686
7,3,0.5054899
9,6,0.9452826
2,2,0.59202033
6,6,0.888154
7,7,0.78794986
1,1,0.7099822
3,3,0.57398576
6,6,0.893277
6,6,0.87831634
8,8,0.99933547
9,9,0.55680734
7,7,0.9267938
5,2,0.44846013
4,4,0.9723609
0,0,0.9874256
8,8,0.99970895
4,4,0.40789378
0,0,0.99954754
9,9,0.9647446
3,2,0.32888386
4,4,0.9041135
8,8,0.9818793
9,9,0.99675924
6,6,0.9718256
9,9,0.7794053
2,2,0.98436815
6,6,0.9987447
1,1,0.9900829
4,4,0.8148001
7,7,0.99976295
3,3,0.35962978
5,2,0.6773124
3,3,0.9743134
8,8,0.7330653
5,5,0.993652
0,0,0.89613
2,2,0.99731004
1,1,0.9999999
6,6,0.99964786
4,4,0.645718
3,5,0.8991957
3,5,0.44468796
9,9,0.9997719
6,6,0.9981452
9,0,0.97415394
8,8,0.99930274
8,8,0.99747676
5,5,0.976581
8,8,0.95691097
6,6,0.85452616
6,6,0.9124224
2,7,0.50327873
1,1,0.9993262
7,7,0.99999774
7,7,0.61853576
1,1,0.99970883
2,2,0.9462461
7,7,0.9965996
9,9,0.7194711
9,9,0.99949336
4,4,0.9252442
4,4,0.94410735
1,1,0.7867054
2,2,0.8302423
5,3,0.554428
6,6,0.99638945
8,8,0.8692048
7,4,0.63066465
6,6,0.6477417
8,8,0.99419785
3,7,0.6164247
0,8,0.9886686
5,5,0.5504904
5,3,0.584047
3,3,0.64076304
0,7,0.47268462
7,7,0.99575365
9,9,0.9995857
1,1,0.9932708
3,4,0.9581581
4,4,0.5461933
4,4,0.9879189
5,7,0.4551563
3,3,0.86655205
9,9,0.9342121
5,3,0.5871268
6,4,0.91915566
9,9,0.99985516
2,4,0.93519455
1,1,0.9999769
1,1,0.9961163
4,4,0.94404006
1,1,0.9999728
9,9,0.9967179
4,4,0.55521697
7,7,0.999097
6,6,0.8430866
3,3,0.89453226
8,0,0.97232413
9,9,0.9999993
0,0,0.99942553
1,1,0.83116955
3,2,0.9730472
6,6,0.999928
3,7,0.7469928
6,2,0.8975162
3,3,0.98216504
2,2,0.96301115
0,9,0.59026885
3,4,0.96656156
1,9,0.7716589
0,0,0.85914063
5,5,0.85677356
9,1,0.5247721
6,6,0.99999964
4,2,0.38713184
8,0,0.9564423
9,9,0.90075856
6,2,0.5057856
9,9,0.98148525
6,2,0.96924835
3,3,0.7128651
0,6,0.85426575
3,3,0.5695094
2,2,0.9878885
2,0,0.86313206
7,7,0.9624671
8,8,0.9977665
3,3,0.89552593
8,8,0.732072
2,2,0.9274102
7,7,0.99988854
5,7,0.61129093
7,7,0.95306087
2,2,0.998868
4,4,0.87381124
8,8,0.48933378
7,7,0.9702084
4,4,0.991131
2,2,0.99936384
9,9,0.7256817
8,0,0.61566746
8,8,0.99979
6,6,0.9502463
8,0,0.82779163
8,8,0.9906783
7,7,0.49906376
4,4,0.94490176
3,9,0.68593276
3,3,0.8938818
8,8,0.9216244
4,4,0.9867313
9,9,0.9818928
4,7,0.9451597
8,8,0.85140085
8,8,0.99781597
1,1,0.9991642
8,8,0.99790037
2,8,0.7649293
1,1,0.9992349
3,3,0.56604207
6,6,0.9608666
5,5,0.7144133
4,5,0.9350008
2,8,0.91506994
7,7,0.999948
9,9,0.999466
9,8,0.6819689
4,4,0.49064112
1,8,0.38257
4,4,0.9999355
1,1,0.99777967
3,7,0.9787991
2,5,0.65246826
7,7,0.9988997
0,0,0.8898533
7,7,0.99999905
9,2,0.4531157
7,7,0.99341244
6,4,0.6744328
6,6,0.9997147
2,2,0.8931235
5,3,0.87185055
9,9,0.99988496
2,0,0.8788955
9,9,0.9370153
1,1,0.96771693
2,4,0.45999599
2,4,0.6421335
6,6,0.9981535
8,8,0.9960914
2,2,0.9896511
1,1,0.7800371
3,3,0.87042964
6,2,0.59751135
6,6,0.96770436
0,0,0.73524624
1,1,0.6888174
2,2,0.99009764
7,7,0.85444415
0,2,0.72825694
5,2,0.80258375
4,4,0.9857253
6,7,0.7279664
1,1,0.8982258
6,6,0.9999312
4,4,0.9295815
0,0,0.93920255
2,2,0.9260744
2,7,0.93348426
6,6,0.9841043
0,0,0.996185
5,6,0.6636058
9,9,0.9981164
1,1,0.9819151
7,7,0.5485999
6,6,0.9986696
7,7,0.9999647
0,0,0.9745092
3,3,0.98647875
9,9,0.9731997
6,6,0.9360163
8,8,0.9998716
3,3,0.40528092
0,0,0.92624086
3,6,0.64138895
4,5,0.505902
7,4,0.601078
7,7,0.7054481
1,4,0.51516676
4,4,0.99366117
7,7,0.9536327
2,2,0.79902273
7,7,0.99997425
1,1,0.9997273
4,2,0.9772794
7,7,0.99492514
4,4,0.6856841
4,4,0.99300134
8,0,0.79526883
4,4,0.86818063
7,7,0.96980685
7,7,0.99017394
5,0,0.47528762
3,5,0.81685936
7,7,0.5964311
2,2,0.99583215
0,9,0.9211916
8,8,0.99857867
9,9,0.94276184
5,4,0.8896774
8,8,0.6173047
3,4,0.5323545
6,6,0.9848074
2,7,0.94301534
0,0,0.9970516
8,8,0.9993149
7,7,0.9993161
3,3,0.54530966
7,7,0.8309559
6,6,0.9999918
5,4,0.99052835
3,4,0.43027383
1,1,0.98485756
3,3,0.91093713
2,2,0.988345
2,2,0.86990255
5,2,0.68589824
4,3,0.78779376
1,1,0.9252053
2,2,0.82269603
9,9,0.97457695
2,2,0.99879164
7,7,0.99940395
0,0,0.6646884
7,7,0.9999049
2,2,0.8902904
1,2,0.9550129
3,0,0.9822854
2,2,0.774315
0,0,0.8311448
2,6,0.5800927
4,4,0.9976165
7,2,0.8142303
9,9,0.59349316
8,8,0.9975503
9,1,0.9990212
0,0,0.95193076
7,9,0.4856825
7,7,0.99965775
0,0,0.5839959
7,7,0.99945635
8,7,0.67233557
4,4,0.98250926
6,6,0.9954181
3,2,0.67280066
3,3,0.46302074
0,0,0.969315
1,1,0.9999944
3,3,0.533819
7,7,0.99503845
0,0,0.99967325
1,1,0.9804772
3,5,0.5340206
1,1,0.9999994
4,4,0.9109432
2,2,0.9389837
3,3,0.9893729
8,8,0.66278744
4,4,0.99601513
2,5,0.9553504
3,3,0.66023445
7,7,0.97620416
8,8,0.9986596
4,4,0.80902743
3,0,0.950744
0,0,0.99966156
9,9,0.9647048
0,0,0.829355
0,9,0.79211193
1,2,0.57061774
0,0,0.6465889
4,6,0.98285425
4,4,0.9711996
6,6,0.82005656
7,7,0.8962705
6,3,0.8295807
1,1,0.9999894
1,1,0.9305996
3,3,0.99589753
7,7,0.91902214
3,3,0.40860415
5,3,0.5644776
2,2,0.5563024
6,3,0.5296971
6,6,0.9999347
5,5,0.6313323
8,8,0.90976536
7,7,0.980576
1,1,0.99999905
6,6,0.91286474
8,8,0.9759034
8,8,0.99999
5,7,0.5611669
3,3,0.8729821
0,6,0.6558112
4,4,0.9490348
0,0,0.52061003
1,1,0.9999999
3,4,0.7740926
8,8,0.9850036
8,8,0.999972
0,0,0.5706347
6,2,0.7349084
9,9,0.9999852
9,2,0.92356825
9,9,0.9914205
5,0,0.9545064
5,5,0.87721723
8,8,0.9247752
6,1,0.33223948
0,0,0.9282883
0,0,0.77153295
4,4,0.9984384
2,2,0.9953992
3,3,0.61781275
2,5,0.51148695
7,7,0.9999995
2,2,0.45232373
2,2,0.9316947
5,5,0.9320968
9,9,0.65267646
8,8,0.88047016
9,9,0.9999939
1,3,0.42888308
7,7,0.98605424
4,4,0.9518886
0,0,0.9998196
3,5,0.75039655
0,0,0.99881005
1,1,0.9701264
3,4,0.90544564
8,8,0.99990606
3,3,0.9287952
9,9,0.999899
6,6,0.6679675
1,9,0.8474125
4,4,0.88007194
7,7,0.99942195
0,2,0.9768456
3,6,0.52634853
7,7,0.9999937
8,8,0.9999335
9,9,0.9998627
1,1,0.45121834
1,1,0.9997311
6,6,0.9770091
6,6,0.86717486
6,6,0.737068
6,6,0.9641408
9,9,0.9291382
1,1,0.99983585
9,9,0.99426574
9,9,0.99886936
4,4,0.9833039
2,7,0.8566891
1,1,0.99639386
7,2,0.88373405
0,0,0.999962
6,6,0.99720025
8,8,0.9386897
1,1,0.99052644
9,9,0.9848838
2,6,0.3557076
9,9,0.68327606
0,7,0.5105356
4,4,0.99863774
7,7,0.99993896
8,8,0.9795828
3,3,0.8081167
1,1,0.99998415
2,2,0.8511654
0,8,0.8929318
1,1,0.99696404
5,7,0.3734468
8,8,0.99975735
4,7,0.5246006
6,6,0.9989183
3,5,0.40733847
8,9,0.53904724
1,1,0.9697565
3,3,0.8763947
8,8,0.99999285
5,5,0.85594606
0,0,0.8813459
8,8,0.99324894
4,4,0.9998939
8,8,0.91146064
1,1,0.99817526
1,1,0.9865877
8,0,0.98371917
9,9,0.7812918
6,6,0.92663336
0,0,0.9999459
8,8,0.997721
6,1,0.5815474
1,1,0.99905056
3,3,0.6853154
4,4,0.9902291
1,1,0.9990595
6,6,0.9996606
0,0,0.93465465
5,3,0.74215573
1,1,0.99859077
1,1,0.9725999
0,8,0.70527154
0,0,0.9975083
3,3,0.5649058
5,5,0.7503628
0,0,0.88690376
0,0,0.6302214
6,6,0.99935836
6,6,0.99995637
3,3,0.979517
3,3,0.8695545
6,6,0.70844936
3,3,0.8071871
6,3,0.8783373
6,6,0.9177158
0,2,0.9366982
7,7,0.9999503
2,2,0.9770826
2,4,0.8856851
7,2,0.54930246
5,5,0.99100715
5,3,0.3629518
2,0,0.5948185
8,8,0.99779993
5,5,0.8769457
2,2,0.9888254
1,1,0.97277164
1,1,0.93677306
4,4,0.9851281
3,7,0.84939975
2,7,0.87074715
0,0,0.9998354
3,5,0.6266414
1,9,0.63754416
5,5,0.57705176
3,5,0.90384537
7,7,0.6569309
6,2,0.50325286
8,8,0.99660146
9,9,0.9999807
1,1,0.54071146
6,6,0.8464497
4,4,0.98361915
9,9,0.9731151
3,2,0.55104333
9,9,0.988172
0,0,0.81581587
9,9,0.99936444
6,6,0.99623054
3,3,0.69791996
6,6,0.9999542
0,8,0.5198572
7,7,0.9993631
3,7,0.47186
8,4,0.63371146
0,0,0.8863832
0,0,0.99991333
0,0,0.9888235
6,6,0.9788302
6,6,0.98994
6,6,0.9625712
9,9,0.8345689
2,2,0.8331273
5,5,0.8972538
4,4,0.9999691
4,4,0.99826366
6,6,0.40789127
3,3,0.6166947
6,6,0.99999464
0,8,0.69264394
8,8,0.9988065
6,6,0.41558182
0,4,0.6795745
6,7,0.42293242
2,2,0.9554344
7,7,0.9999651
5,5,0.9845238
1,1,0.999995
2,2,0.908188
7,5,0.8826793
8,8,0.98658645
8,8,0.99999213
0,3,0.4891299
9,9,0.99979085
4,6,0.3870639
9,9,0.99522746
7,7,0.81379646
2,2,0.9382049
0,1,0.78498
2,2,0.9999964
8,8,0.9969807
3,5,0.49322122
8,8,0.85725963
9,9,0.9988159
1,1,0.9921679
5,5,0.95091254
5,5,0.9126814
4,4,0.99630225
7,7,0.99992824
5,2,0.76667285
3,3,0.75985867
8,8,0.9919333
3,3,0.6413908
3,3,0.43946043
6,6,0.99757606
2,0,0.6256329
8,8,0.9975431
4,4,0.9820226
3,2,0.566449
7,7,0.57591283
1,9,0.99899095
2,2,0.4707182
4,4,0.90377694
1,1,0.99267673
6,6,0.7066921
9,9,0.99306786
0,9,0.766725
5,5,0.47120997
8,8,0.9999963
6,6,0.9973242
1,1,0.83587354
8,8,0.9997603
6,6,0.9953922
1,1,0.91865176
4,4,0.8189971
2,4,0.53121537
6,6,0.51387256
2,2,0.9999751
7,7,0.9859762
2,7,0.705236
2,2,0.99205786
0,0,0.9763966
8,8,0.9356135
6,6,0.97363394
9,9,0.9968741
1,1,0.8025634
7,7,0.9984268
1,1,0.96899164
8,8,0.9719712
8,8,0.99290186
0,0,0.9934928
7,7,0.9993794
3,7,0.826553
8,8,0.38179114
0,8,0.5740008
3,3,0.4794282
4,4,0.96468407
3,5,0.4510307
7,7,0.5007797
7,7,0.700548
9,9,0.99877614
2,2,0.9600593
3,3,0.997393
1,1,0.99953175
9,9,0.9882068
1,1,0.99963236
9,9,0.55088073
6,2,0.5771883
3,5,0.5272258
3,3,0.8627908
3,6,0.79442084
1,1,0.9999443
0,0,0.94429904
6,6,0.7011374
1,9,0.88067335
4,4,0.44336873
1,1,0.99971634
0,0,0.97415316
0,2,0.8870148
1,1,0.99971336
1,1,0.74804765
6,6,0.6110344
5,2,0.7728791
4,4,0.9981331
6,6,0.9749059
2,2,0.9975199
0,0,0.98776823
7,7,0.96327376
9,9,0.9794001
8,8,0.9976578
7,2,0.6884557
2,7,0.79217494
0,8,0.6047936
6,6,0.9997838
8,0,0.95276487
1,1,0.99801743
4,4,0.92357516
3,2,0.69229484
7,7,0.9776383
0,0,0.99907124
6,6,0.880506
1,7,0.36023793
8,8,0.99876297
5,5,0.99880314
7,7,0.99965477
8,8,0.9809157
4,7,0.29455543
8,8,0.99727875
3,3,0.8973683
9,6,0.38424787
9,9,0.9957029
9,9,0.79187125
8,0,0.94916993
7,4,0.915799
6,6,0.9779227
6,1,0.4704463
3,5,0.7593217
5,8,0.34545636
1,1,0.99921715
5,0,0.9801815
9,9,0.9999993
1,1,0.99999654
4,4,0.69728696
1,1,0.9999852
5,5,0.9916014
7,7,0.9731838
0,0,0.97338253
1,1,0.99929607
5,5,0.6641337
2,6,0.7666188
0,0,0.78123444
8,9,0.4380314
8,8,0.98920155
5,7,0.3616672
6,2,0.30556256
7,7,0.9067587
3,2,0.49350703
2,4,0.5045264
4,4,0.5505337
7,7,0.91956234
2,7,0.65791196
5,5,0.80642945
8,8,0.9996172
2,2,0.9728646
4,4,0.994155
9,9,0.7797967
2,2,0.61892664
1,1,0.9303247
8,8,1.0
1,1,0.99613756
9,8,0.72844106
8,8,0.99963725
8,8,0.88358736
8,8,0.9975452
9,1,0.9989317
0,0,0.65885913
4,7,0.56319636
3,2,0.5770639
3,7,0.98886245
1,1,0.9999974
8,8,0.9997452
4,4,0.99863166
6,6,0.91852844
3,3,0.92656255
3,5,0.65570515
5,1,0.89477265
2,2,0.8811113
2,2,0.99724764
8,5,0.6940251
3,3,0.4454524
8,8,0.94764614
9,9,0.97735184
5,5,0.9865031
8,0,0.44149578
9,7,0.9641369
8,8,0.99369484
9,9,0.99766207
1,1,0.99987626
6,6,0.981632
5,5,0.9692012
9,9,0.9994517
4,4,0.663439
4,7,0.63188183
8,2,0.7287668
0,0,0.9962155
7,7,0.99685174
2,0,0.9950577
9,9,0.99937624
7,7,0.99876416
4,4,0.9484405
1,1,0.9999993
6,6,0.6166426
4,2,0.5107788
4,2,0.7451221
9,9,0.9995664
1,7,0.59820056
2,2,0.908618
5,4,0.7565391
6,6,0.99639744
0,8,0.66090304
8,8,0.9975883
6,6,0.98223776
1,1,0.9999927
9,9,0.9988159
4,0,0.3629902
5,5,0.9783025
9,9,0.99997723
5,5,0.6521788
0,0,0.9945227
7,7,0.9094612
2,2,0.9723164
0,0,0.3689442
0,0,0.9645158
4,4,0.9952637
2,4,0.8707381
6,6,0.5032193
6,6,0.9999914
5,4,0.6010223
5,5,0.93403983
2,7,0.7739534
8,8,0.9998907
1,9,0.7678561
7,9,0.53176844
3,2,0.6185853
1,1,0.90910923
4,4,0.9052721
5,3,0.6009464
6,6,0.9909382
5,7,0.813154
1,1,0.9995478
4,4,0.89931387
7,4,0.61001134
0,8,0.4770604
9,9,0.51487285
4,4,0.93204737
3,2,0.82754046
8,8,0.9999846
2,2,0.41497242
8,8,0.9999981
4,4,0.7205579
7,7,0.9999969
2,2,0.99526995
3,7,0.68165785
1,1,0.9622366
5,3,0.39677548
2,2,0.61700684
9,9,0.9997564
8,8,0.99899226
9,9,0.99974245
7,7,0.97403514
9,9,0.9989215
5,5,0.99437934
1,1,0.9993654
4,4,0.77326113
0,0,0.6512077
8,8,0.9858439
2,2,0.8849959
3,7,0.9516872
8,8,0.9714571
9,9,0.99988914
1,1,0.9995239
1,9,0.8883237
3,5,0.73417705
2,2,0.9299614
4,4,0.9772102
9,9,0.9739105
3,3,0.4958732
1,1,0.98544145
7,7,0.99693596
4,4,0.8570181
6,6,0.7211981
2,0,0.96301436
8,4,0.7758347
9,9,0.9236918
5,5,0.96287006
3,3,0.7552124
9,9,0.99994993
5,3,0.852952
5,4,0.91340286
6,6,0.9999658
7,5,0.6111436
2,2,0.99786
4,3,0.87936646
6,5,0.75557667
3,4,0.73332435
1,9,0.65895
0,0,0.9993591
7,7,0.32931486
2,0,0.78658587
5,3,0.6969726
4,4,0.9996573
7,7,0.9999968
6,2,0.5268496
1,1,0.9995795
1,9,0.50063425
9,9,0.99816424
