true,pred,confidence
3,3,0.85239583
2,2,1.0
0,0,1.0
7,7,1.0
6,6,0.999992
2,2,0.417342
2,2,0.9999999
3,5,0.9999865
9,9,1.0
7,7,0.99991155
9,9,0.67355084
2,4,0.86448884
6,6,0.9871482
7,7,1.0
1,1,0.9999999
3,1,0.98828787
6,3,0.9999949
6,6,0.5157188
8,8,1.0
9,9,0.85964674
7,7,1.0
5,3,0.9992718
4,4,1.0
0,0,0.70481753
8,8,1.0
4,4,0.99938524
0,0,1.0
9,8,0.9995615
3,6,0.7821181
4,4,0.9999975
8,8,1.0
9,9,1.0
6,6,0.9999999
9,9,0.99999535
2,2,0.9999999
6,6,0.99977845
1,1,0.99998593
4,0,1.0
7,7,1.0
3,2,1.0
5,5,0.872959
3,3,0.99999785
8,9,0.99999976
5,5,0.9975218
0,8,0.9040131
2,2,1.0
1,1,1.0
6,6,1.0
4,4,1.0
3,3,0.4988289
3,3,1.0
9,9,0.999997
6,6,1.0
9,0,0.9999056
8,8,1.0
8,8,0.99959403
5,5,1.0
8,8,0.9996811
6,6,0.9999993
6,6,0.9982565
2,7,0.99995244
1,1,1.0
7,7,1.0
7,7,0.8085991
1,1,1.0
2,2,0.9999989
7,7,1.0
9,9,0.9955949
9,9,1.0
4,4,0.9999745
4,7,0.52329475
1,2,0.9850814
2,8,1.0
5,2,0.9489015
6,6,0.9999999
8,3,0.9839802
7,4,0.99923694
6,6,0.9976913
8,8,0.9999058
3,2,0.84380823
0,8,0.697688
5,7,0.9999993
5,2,0.99497354
3,6,0.99903715
0,2,0.83982944
7,7,1.0
9,9,0.9989849
1,1,1.0
3,3,1.0
4,2,0.68657714
4,4,1.0
5,5,0.9960996
3,3,1.0
9,4,0.99985373
5,3,0.9507
6,4,0.9970823
9,9,1.0
2,4,0.79605454
1,1,1.0
1,5,0.99999976
4,4,0.9715701
1,1,1.0
9,9,1.0
4,4,0.92717576
7,7,1.0
6,6,0.9999865
3,3,1.0
8,8,0.98324424
9,9,1.0
0,0,1.0
1,1,0.98691285
3,2,1.0
6,6,1.0
3,5,0.99930775
6,5,0.6285711
3,3,0.95892096
2,2,0.99999905
0,8,0.82030445
3,4,0.999124
1,1,0.9952325
0,2,0.9999982
5,3,1.0
9,1,0.9911514
6,6,1.0
4,4,0.8697888
8,9,0.99989176
9,9,0.99929357
6,2,0.9962966
9,9,1.0
6,2,0.53657913
3,6,0.9846764
0,6,0.9995353
3,3,0.9972915
2,2,0.99998164
2,2,0.50844
7,7,1.0
8,8,1.0
3,3,0.9762502
8,8,0.952543
2,2,0.99653554
7,7,0.9999999
5,5,0.99995124
7,7,0.9382053
2,2,1.0
4,6,1.0
8,5,0.9846622
7,7,0.6633542
4,4,0.6351926
2,2,0.8068591
9,7,0.9740815
8,0,0.91984993
8,8,1.0
6,2,0.9734865
8,0,0.7114524
8,8,0.99997854
7,7,0.9999726
4,4,1.0
3,2,0.9563243
3,3,0.7126638
8,8,0.9999999
4,4,1.0
9,9,0.9016818
4,7,1.0
8,0,0.5433195
8,8,1.0
1,1,1.0
8,8,1.0
2,2,0.79067034
1,1,1.0
3,1,0.9994342
6,6,1.0
5,5,1.0
4,5,0.99982566
2,2,0.6217513
7,7,1.0
9,9,1.0
9,1,0.99999845
4,4,0.99999857
1,9,0.9987612
4,4,0.92974794
1,1,1.0
3,5,0.99999964
2,5,1.0
7,7,1.0
0,0,0.9999999
7,7,1.0
9,2,0.99944085
7,7,1.0
6,4,0.9982924
6,6,1.0
2,2,0.9999002
5,3,0.9999901
9,9,1.0
2,0,0.9999999
9,9,0.9963568
1,1,1.0
2,2,1.0
2,2,0.99801195
6,6,1.0
8,8,0.99996114
2,2,1.0
1,1,1.0
3,3,0.9982907
6,5,1.0
6,1,0.9999945
0,0,1.0
1,1,1.0
2,2,0.9995572
7,8,0.9998348
0,9,1.0
5,2,0.99856865
4,4,0.99999857
6,6,1.0
1,9,0.95763075
6,6,1.0
4,4,0.9996605
0,0,0.99973613
2,4,0.9989231
2,5,0.98236877
6,6,1.0
0,0,1.0
5,6,1.0
9,9,1.0
1,1,0.9999471
7,4,0.97238094
6,4,0.9673488
7,7,0.99586856
0,0,0.94033754
3,3,1.0
9,9,0.9983026
6,6,0.7142217
8,8,1.0
3,0,1.0
0,0,1.0
3,3,0.8843346
4,5,0.68354875
7,4,0.6511358
7,7,0.99958736
1,6,0.99999964
4,4,0.98629713
7,3,0.8171444
2,4,0.92922723
7,7,1.0
1,1,1.0
4,2,1.0
7,7,1.0
4,4,0.9999943
4,4,0.99984646
8,9,0.6856267
4,4,0.9995634
7,2,0.99795485
7,9,0.99961334
5,5,0.743652
3,2,0.9987816
7,7,0.99851114
2,2,1.0
0,1,1.0
8,8,1.0
9,9,0.99986506
5,3,0.99816257
8,8,0.9703002
3,0,0.9660613
6,6,0.99999976
2,2,1.0
0,9,0.6585863
8,8,1.0
7,7,0.9998927
3,2,0.96165645
7,7,0.8804433
6,6,1.0
5,4,0.87962013
3,5,0.93863446
1,0,0.9988432
3,6,0.99999976
2,2,0.99999
2,5,0.9997845
5,2,0.99998856
4,5,0.8058113
1,1,0.68177974
2,4,0.5010795
9,9,0.99689555
2,2,1.0
7,7,1.0
0,0,0.9999999
7,7,1.0
2,2,1.0
1,1,0.9999702
3,2,0.99999976
2,5,0.97844976
0,7,0.9999392
2,2,0.97768426
4,4,0.99999833
7,3,0.9999858
9,9,1.0
8,8,0.9999999
9,1,0.9996581
0,0,0.9999994
7,2,0.80938643
7,7,1.0
0,0,0.9992943
7,7,1.0
8,9,0.5895215
4,4,0.99999845
6,6,1.0
3,2,0.8148721
3,5,0.9999484
0,0,1.0
1,1,1.0
3,6,0.83988327
7,7,1.0
0,0,1.0
1,1,0.8808434
3,3,0.99999607
1,1,1.0
4,6,0.9902261
2,6,0.9833678
3,3,0.9999064
8,8,1.0
4,4,1.0
2,2,0.8669788
3,2,0.999765
7,7,0.92936134
8,8,0.9999981
4,4,0.9919952
3,0,0.84727657
0,0,1.0
9,9,0.9999987
0,0,0.9999999
0,0,1.0
1,6,0.62581265
0,0,0.9768861
4,6,0.9999696
4,4,0.999972
6,6,1.0
7,7,0.99356365
6,5,0.54702526
1,1,1.0
1,1,0.97386575
3,3,0.99999905
7,7,0.9075921
3,3,0.9804865
5,5,0.9982912
2,2,0.84536463
6,3,0.9813711
6,6,1.0
5,6,0.9701563
8,8,0.85980076
7,3,0.93762463
1,1,1.0
6,6,0.99984515
8,8,1.0
8,8,0.9999999
5,5,0.9998448
3,3,1.0
0,3,1.0
4,4,0.999995
0,0,1.0
1,1,0.9999999
3,4,0.9264678
8,8,0.9999918
8,8,1.0
0,2,0.8861312
6,6,0.972899
9,9,1.0
9,0,0.91754127
9,6,0.970917
5,9,0.8922404
5,3,0.9999999
8,6,0.99100983
6,5,0.60334665
0,0,0.9999993
0,0,0.9809254
4,4,0.9999896
2,2,0.99961215
3,4,0.8111879
2,5,0.98653746
7,7,1.0
2,2,0.9999999
2,2,0.99989176
5,2,0.78442615
9,9,0.99999523
8,8,1.0
9,9,1.0
1,0,0.9980782
7,7,0.99842167
4,4,1.0
0,0,1.0
3,3,0.9941502
0,0,1.0
1,1,1.0
3,3,0.5589822
8,8,1.0
3,3,0.9642884
9,9,1.0
6,6,0.9999994
1,1,1.0
4,4,0.9999907
7,7,1.0
0,2,0.9999193
3,6,0.89016616
7,7,1.0
8,8,1.0
9,9,1.0
1,6,0.9999602
1,1,0.9999989
6,6,1.0
6,6,1.0
6,3,0.5578237
6,6,0.99732345
9,9,1.0
1,1,1.0
9,9,1.0
9,9,1.0
4,4,0.9998658
2,4,0.9999596
1,1,1.0
7,0,1.0
0,0,1.0
6,6,1.0
8,0,0.99873513
1,1,0.9999993
9,9,1.0
2,6,0.9878329
9,9,0.92663366
0,2,0.5500578
4,4,0.9999987
7,7,1.0
8,8,0.9947732
3,3,0.99218667
1,1,1.0
2,2,0.85753125
0,0,0.99927694
1,1,1.0
5,7,0.9970579
8,8,1.0
4,3,0.9785533
6,6,0.9999175
3,5,0.99551094
8,8,0.99980384
1,1,1.0
3,3,0.9999926
8,8,1.0
5,5,0.9999995
0,0,1.0
8,8,0.9999999
4,4,1.0
8,8,0.99991286
1,1,0.4981787
1,1,1.0
8,0,0.9999999
9,9,0.7606783
6,6,0.99997497
0,0,1.0
8,8,1.0
6,4,0.54151535
1,1,1.0
3,3,0.9993787
4,4,0.9999999
1,1,1.0
6,6,1.0
0,0,1.0
5,0,0.99948514
1,1,1.0
1,1,1.0
0,0,0.99997103
0,0,1.0
3,3,0.9979571
5,5,1.0
0,0,0.9935789
0,0,1.0
6,6,0.9997415
6,6,1.0
3,5,0.9610613
3,5,0.6075479
6,7,0.9874441
3,3,0.94643646
6,6,0.97471446
6,4,0.99981445
0,0,0.9988404
7,9,0.9999995
2,2,1.0
2,4,0.851944
7,5,1.0
5,5,1.0
5,2,0.99999905
2,0,0.57264906
8,8,1.0
5,5,0.9999994
2,2,0.99999976
1,8,0.99958926
1,1,1.0
4,1,0.9999987
3,7,0.99999976
2,2,0.35162503
0,8,0.84730566
3,5,0.9995739
1,1,0.69722396
5,5,0.9999882
3,3,0.8985258
7,5,0.99988186
6,3,0.9999883
8,0,0.9890075
9,9,1.0
1,1,0.9853941
6,6,0.9998723
4,6,0.53667164
9,4,0.9566994
3,9,0.99991965
9,1,1.0
0,0,0.9992176
9,9,1.0
6,6,1.0
3,3,0.9999871
6,6,1.0
0,8,1.0
7,7,1.0
3,6,0.78059167
8,8,0.99791545
0,0,0.99999666
0,0,1.0
0,0,1.0
6,6,1.0
6,6,1.0
6,6,1.0
9,9,1.0
2,2,0.9921721
5,2,0.79740036
4,4,1.0
4,4,0.999961
6,6,1.0
3,3,0.7979415
6,6,1.0
0,0,0.9980106
8,8,1.0
6,3,0.5796918
0,0,0.99990785
6,3,0.9999887
2,6,0.9924448
7,7,1.0
5,5,1.0
1,1,1.0
2,2,0.9999943
7,8,0.9999999
8,8,0.9981298
8,8,0.99999976
0,0,0.99999976
9,9,1.0
4,5,0.54773617
9,9,1.0
7,7,0.9999957
2,2,1.0
0,1,1.0
2,2,0.9999938
8,8,0.99997985
3,4,0.9589156
8,0,0.9999429
9,9,1.0
1,1,0.99786395
5,5,0.9994797
5,2,0.9039388
4,7,0.9999732
7,7,1.0
5,4,0.87569004
3,3,1.0
8,8,0.9955747
3,3,0.9981029
3,2,0.99998224
6,6,1.0
2,0,1.0
8,8,1.0
4,5,0.5436482
3,2,0.99989367
7,9,0.91668177
1,9,1.0
2,2,0.99661726
4,4,0.9999988
1,8,1.0
6,6,1.0
9,9,1.0
0,9,0.99993074
5,9,1.0
8,8,0.9999999
6,6,0.9992537
1,1,1.0
8,8,1.0
6,6,1.0
1,1,0.9996903
4,4,0.99999785
2,4,0.9999627
6,6,0.99999964
2,2,0.9999647
7,2,0.99724424
2,7,1.0
2,2,0.9970908
0,0,1.0
8,0,0.9586006
6,6,1.0
9,1,0.9264911
1,0,0.99533963
7,2,0.9831602
1,1,0.99648845
8,8,1.0
8,8,1.0
0,0,1.0
7,7,1.0
3,9,0.9423919
8,8,0.996488
0,0,0.99923146
3,3,0.98207605
4,4,0.838363
3,3,0.98371583
7,7,1.0
7,5,0.99937063
9,9,1.0
2,2,0.9999976
3,3,0.9999995
1,1,1.0
9,6,0.9610505
1,1,1.0
9,1,1.0
6,2,0.6080571
3,3,0.9999522
3,3,0.99993634
3,3,0.9996879
1,1,1.0
0,0,0.99999046
6,6,0.9978108
1,1,0.99999845
4,4,0.9996469
1,1,1.0
0,0,1.0
0,2,0.99999976
1,1,1.0
1,1,0.9999999
6,6,1.0
5,5,0.9999814
4,4,0.9999876
6,6,1.0
2,2,1.0
0,0,1.0
7,7,1.0
9,9,0.79531235
8,8,1.0
7,7,1.0
2,2,1.0
0,0,1.0
6,6,1.0
8,0,0.9999981
1,1,0.99999976
4,0,0.96486425
3,8,0.9132695
7,7,1.0
0,0,1.0
6,6,0.9988914
1,1,0.9999902
8,8,1.0
5,5,1.0
7,7,1.0
8,8,0.99856526
4,4,0.99994254
8,8,1.0
3,3,0.89391124
9,6,0.53820926
9,9,0.9999964
9,9,0.99997807
8,0,0.58395517
7,4,0.85434616
6,6,0.999835
6,6,0.9998147
3,5,0.99999285
5,0,0.9584368
1,1,1.0
5,2,0.9925505
9,9,1.0
1,1,1.0
4,4,0.9999522
1,1,1.0
5,5,0.99999917
7,7,0.9988464
0,0,0.9999999
1,1,1.0
5,3,0.6768516
2,2,0.99410903
0,0,0.66395575
8,8,0.99985445
8,8,1.0
5,3,0.9717305
6,5,0.9938731
7,5,0.4475223
3,2,0.5034405
2,4,0.93908924
4,4,0.99999607
7,7,0.99999905
2,2,0.7264137
5,5,0.99248403
8,8,1.0
2,0,0.99999964
4,4,1.0
9,8,0.7909083
2,2,0.99973005
1,6,1.0
8,8,1.0
1,1,0.999902
9,9,0.7373011
8,8,0.99999213
8,0,0.58464086
8,8,0.99998116
9,9,0.76368517
0,8,0.9529596
4,4,0.996766
3,6,0.70736945
3,3,1.0
1,1,1.0
8,8,1.0
4,7,1.0
6,6,0.9999999
3,3,0.99989533
3,3,0.56081116
5,1,0.95254356
2,2,1.0
2,2,0.99999523
8,5,0.9999248
3,5,0.87073183
8,8,1.0
9,9,1.0
5,5,1.0
8,8,0.9999862
9,7,0.8312249
8,8,0.9999999
9,9,0.94061196
1,1,1.0
6,6,1.0
5,5,0.9999907
9,9,1.0
4,6,0.9993759
4,4,0.9980028
8,2,0.999092
0,0,1.0
7,7,1.0
2,0,0.9999968
9,9,0.99969447
7,0,0.57769895
4,4,0.99229515
1,1,1.0
6,6,0.9998018
4,4,0.99992347
4,8,0.9999999
9,9,1.0
1,8,0.99894696
2,0,1.0
5,4,0.9999689
6,6,0.99999917
0,0,0.9996265
8,8,0.9996935
6,6,1.0
1,1,1.0
9,9,1.0
4,4,0.8500992
5,5,1.0
9,9,1.0
5,3,0.99968433
0,0,1.0
7,7,0.9999981
2,2,0.84480596
0,1,0.8658915
0,9,0.9993616
4,4,0.9994017
2,4,0.99923205
6,4,0.8340119
6,6,1.0
5,3,0.9408278
5,5,0.9984549
2,5,0.9827017
8,8,0.8048277
1,1,0.99999976
7,4,0.84494925
3,2,0.9959538
1,1,1.0
4,4,0.9999999
5,5,0.9545304
6,6,1.0
5,5,1.0
1,1,0.99999976
4,4,0.99999964
7,9,0.9999994
0,0,1.0
9,9,0.5546506
4,4,0.99999976
3,6,0.85522103
8,8,1.0
2,3,0.9385374
8,8,1.0
4,4,0.60373896
7,7,1.0
2,2,1.0
3,4,1.0
1,1,0.99999976
5,3,0.9712577
2,3,0.97095966
9,9,1.0
8,8,0.99998975
9,9,1.0
7,7,1.0
9,9,1.0
5,5,0.99999964
1,1,1.0
4,4,0.99964905
0,0,0.9999993
8,8,0.99999976
2,2,0.9999999
3,9,0.9999713
8,8,0.7028373
9,9,1.0
1,1,0.99933016
1,9,1.0
3,5,0.8115055
2,2,0.99871695
4,4,0.9828609
9,1,0.5395689
3,3,0.95141584
1,1,0.99881303
7,7,0.9986405
4,4,0.9997141
6,6,1.0
2,0,0.9985464
8,8,0.9999919
9,9,0.999801
5,5,1.0
3,3,0.85396945
9,9,1.0
5,5,0.99915874
5,4,0.99992883
6,6,1.0
7,2,0.8331416
2,2,1.0
4,4,0.9915876
6,2,0.99884963
3,6,0.95692253
1,1,1.0
0,0,1.0
7,0,0.9999795
2,0,0.9833218
5,3,0.43571997
4,4,1.0
7,7,1.0
6,6,0.9944113
1,1,1.0
1,1,0.50694394
9,9,1.0
8,8,1.0
1,1,1.0
0,0,0.93847597
1,1,1.0
3,3,0.9998727
1,1,1.0
1,1,1.0
1,1,1.0
7,7,1.0
3,5,1.0
9,9,0.9999999
6,2,0.9715484
8,8,1.0
4,5,0.6708854
6,6,1.0
8,8,0.99994814
4,4,0.99999595
9,9,1.0
4,3,0.9913032
7,7,1.0
9,9,0.99998915
7,7,0.9999846
6,6,0.6241852
8,8,0.98723966
4,4,1.0
9,9,1.0
7,7,0.9999975
0,0,0.79802835
1,1,0.9768793
6,6,0.9999956
1,6,0.96228665
5,1,0.9999988
9,1,0.9999999
0,8,0.99842703
4,4,0.99999106
3,5,0.9963714
4,6,0.9990928
1,1,0.9999995
3,4,0.9714225
0,0,1.0
8,8,1.0
4,2,0.74638677
6,6,1.0
2,2,0.9308867
2,6,0.99403435
6,6,1.0
5,6,0.99995136
3,2,0.4908064
6,6,0.9999403
2,4,0.99442494
1,1,1.0
1,1,0.9999995
8,8,1.0
6,6,1.0
0,0,0.9999882
4,4,0.98933244
0,0,1.0
1,1,1.0
9,1,0.99999714
7,7,1.0
1,1,1.0
3,5,0.9681773
7,7,1.0
7,7,0.9898789
8,0,0.59803855
7,4,0.99906415
7,7,1.0
3,7,1.0
9,9,1.0
7,7,1.0
7,7,1.0
7,9,0.7787927
2,3,0.66891706
1,1,0.67693025
2,2,1.0
8,8,1.0
6,6,0.9999999
4,4,0.9996056
0,2,0.999458
7,7,0.9999989
9,9,0.9998165
8,8,1.0
6,6,0.8840052
8,8,0.9999993
4,6,0.9403126
9,9,0.94237566
1,4,0.82712066
7,5,0.6155624
2,0,0.99999857
2,2,0.9997534
8,8,1.0
5,3,0.98987234
8,8,1.0
1,9,0.99999833
2,4,0.9884057
2,2,0.9999981
4,2,0.5014036
1,8,0.99999547
2,2,1.0
5,7,0.9975189
2,9,0.9997385
