true,pred,confidence
5,5,0.618187
9,8,0.840392
9,9,0.999908
9,9,0.999946
5,5,0.568038
0,2,0.964545
1,1,0.999999
0,3,0.851915
8,8,0.993641
1,1,1
1,1,0.866572
8,8,0.997737
0,0,0.999567
2,2,0.99998
2,2,0.999758
0,2,0.723287
4,4,0.959298
6,6,0.995623
5,3,0.735672
4,4,0.742996
9,9,0.999607
4,4,0.999699
7,7,0.990239
9,9,0.998727
9,3,0.520292
4,4,0.984681
5,5,0.95519
6,6,1
6,6,1
1,1,0.985839
5,5,0.826342
3,3,0.933305
8,8,0.999979
9,9,0.992848
5,3,0.871189
8,1,0.986298
5,5,0.980498
7,7,0.996634
0,8,0.982253
7,5,0.86735
0,0,0.917466
5,5,0.606555
0,8,0.335611
0,0,0.9925
4,4,0.955162
6,6,0.954582
9,9,0.994655
0,3,0.908876
9,6,0.431208
5,5,0.945988
6,6,0.999996
6,6,0.999978
6,6,0.998559
2,2,0.94593
9,9,0.481865
0,0,0.471482
1,1,0.952818
7,7,0.988743
6,6,0.999807
7,7,0.993771
5,5,0.999605
9,9,0.564512
1,8,0.876856
6,6,0.99996
2,2,0.643359
5,3,0.694165
5,5,0.689841
5,5,0.489162
8,8,0.996075
5,5,0.948576
9,9,0.994435
4,4,0.966611
6,2,0.474562
4,4,0.998088
3,3,0.954788
2,2,0.999943
0,0,0.999978
7,7,0.999877
6,3,0.639902
2,6,0.880568
2,2,0.781105
3,3,0.954298
9,8,0.734851
7,7,0.70907
9,0,0.399028
2,2,0.98579
6,6,0.978015
7,7,0.999928
1,1,0.565022
3,3,0.991311
6,6,0.820049
6,6,0.990333
8,8,1
9,9,0.709682
7,4,0.491328
5,5,0.509652
4,4,0.998387
0,0,0.918607
8,8,1
4,5,0.759629
0,0,0.997777
9,8,0.802034
3,3,0.73238
4,4,0.99841
8,8,0.999996
9,9,0.996774
6,6,0.874229
9,9,0.569414
2,2,0.99945
6,6,0.996392
1,1,0.931331
4,4,0.994143
7,7,0.994069
3,2,0.805473
5,5,0.513018
3,3,0.988691
8,8,0.928582
5,5,0.989036
0,0,0.688787
2,2,0.999097
1,1,1
6,6,0.999977
4,4,0.998387
3,5,0.4717
3,3,0.92242
9,9,1
6,6,0.99954
9,0,0.542675
8,8,0.99999
8,8,0.992402
5,5,0.523239
8,8,0.85517
6,6,0.963639
6,5,0.652146
2,2,0.928785
1,1,0.999939
7,7,0.996181
7,7,0.54562
1,1,0.999792
2,5,0.984576
7,7,0.591984
9,1,0.843961
9,9,1
4,4,0.897689
4,4,0.65377
1,6,0.39103
2,8,0.995023
5,5,0.555472
6,6,0.996369
8,8,0.999447
7,7,0.766702
6,6,0.997258
8,8,0.507329
3,3,0.359232
0,8,0.512643
5,5,0.754932
5,3,0.813261
3,3,0.88483
0,2,0.675913
7,7,0.999974
9,9,0.999478
1,1,0.633574
3,2,0.670755
4,4,0.85799
4,4,0.999524
5,5,0.712711
3,3,0.549945
9,9,0.99166
5,5,0.970195
6,6,0.998804
9,9,0.593739
2,0,0.842207
1,1,0.960158
1,1,0.698001
4,4,0.909669
1,1,0.996756
9,9,0.999903
4,7,0.600584
7,7,0.999999
6,6,0.997692
3,3,0.998256
8,0,0.840038
9,9,0.999885
0,0,0.582648
1,1,0.714363
3,3,0.842801
6,6,1
3,5,0.933126
6,3,0.335725
3,3,0.999995
2,6,0.86655
0,9,0.761829
3,6,0.740423
1,6,0.489528
0,6,0.89417
5,5,0.66515
9,1,0.97061
6,6,0.999882
4,3,0.692713
8,9,0.706371
9,7,0.886553
6,2,0.691402
9,9,0.999046
6,7,0.780875
3,3,0.577721
0,6,0.836345
3,3,0.881808
2,2,0.999463
2,2,0.443309
7,7,0.999978
8,8,0.999992
3,3,0.936875
8,8,0.996566
2,2,0.754986
7,7,0.986586
5,5,0.945041
7,7,0.776461
2,2,0.991442
4,5,0.771826
8,8,0.997759
7,7,0.943986
4,4,0.612765
2,2,0.903743
9,9,0.872563
8,8,0.644203
8,8,0.999935
6,6,0.959288
8,0,0.802371
8,8,1
7,5,0.422558
4,4,0.99082
3,3,0.899543
3,3,0.547037
8,8,0.774651
4,4,0.968758
9,8,0.750309
4,4,0.813893
8,8,0.881707
8,8,0.999886
1,1,0.995651
8,8,0.999867
2,1,0.779841
1,1,1
3,3,0.489439
6,6,0.999684
5,5,0.83066
4,3,0.417125
2,0,0.999926
7,7,0.99969
9,9,0.714432
9,8,0.971708
4,2,0.750996
1,1,0.82609
4,4,0.999084
1,1,0.999501
3,3,0.454148
2,5,0.982788
7,7,0.83381
0,9,0.626909
7,7,0.99997
9,9,0.508353
7,7,0.913769
6,4,0.554553
6,6,0.999997
2,2,0.989207
5,3,0.984151
9,9,0.939281
2,0,0.864446
9,9,0.346408
1,9,0.960776
2,2,0.848872
2,2,0.779726
6,6,0.999453
8,8,0.995462
2,2,0.999773
1,1,0.99776
3,3,0.992757
6,6,0.946137
6,6,0.995815
0,0,0.872422
1,1,0.841252
2,5,0.55075
7,7,0.99351
0,9,0.879073
5,3,0.549769
4,4,0.99991
6,6,0.905178
1,2,0.793939
6,6,0.999996
4,4,0.941778
0,0,0.945898
2,3,0.833268
2,2,0.670222
6,6,0.999434
0,0,0.988129
5,6,0.97368
9,9,0.999999
1,1,0.634958
7,7,0.791491
6,6,0.999547
7,7,0.931346
0,0,0.99683
3,3,0.999317
9,8,0.723152
6,6,0.830467
8,8,1
3,0,0.998693
0,0,0.999987
3,6,0.626098
4,2,0.370517
7,7,0.499586
7,7,0.998948
1,2,0.379427
4,4,0.866125
7,7,0.930354
2,2,0.971307
7,7,0.988767
1,1,1
4,2,0.989231
7,7,0.98039
4,7,0.788016
4,4,0.627788
8,0,0.807821
4,2,0.560204
7,3,0.554699
7,1,0.507577
5,5,0.895822
3,6,0.782902
7,7,0.885977
2,2,0.687521
0,0,0.44967
8,8,0.999885
9,9,0.883411
5,3,0.907662
8,8,0.987568
3,3,0.866607
6,6,0.98103
2,2,0.997549
0,0,0.968746
8,8,0.999387
7,7,0.986043
3,3,0.854491
7,7,0.477896
6,6,1
5,4,0.90471
3,3,0.982902
1,0,0.999813
3,3,0.515851
2,2,0.999252
2,2,0.990224
5,5,0.56559
4,4,0.703282
1,9,0.809591
2,5,0.933244
9,9,0.892093
2,2,0.999619
7,7,0.999748
0,0,0.960537
7,7,1
2,2,0.899566
1,8,0.754797
3,2,0.700622
2,2,0.982762
0,0,0.992815
2,6,0.516659
4,4,0.942894
7,3,0.607575
9,9,0.99999
8,8,0.999794
9,1,0.999824
0,0,0.999254
7,6,0.718712
7,7,0.987197
0,0,0.567161
7,7,0.999456
8,8,0.793649
4,4,0.975048
6,6,0.996447
3,6,0.628096
3,3,0.972011
0,0,0.983501
1,1,0.999898
3,1,0.916461
7,4,0.501347
0,0,0.999991
1,1,0.999291
3,3,0.980774
1,1,1
4,4,0.783198
2,2,0.988234
3,3,0.96564
8,8,0.999756
4,4,0.991164
2,2,0.948976
3,4,0.797295
7,7,0.887214
8,8,0.999957
4,3,0.814389
3,7,0.669555
0,0,0.559175
9,9,0.995692
0,0,0.849713
0,0,0.965528
1,1,0.968378
0,8,0.656273
4,6,0.824547
4,4,0.979194
6,6,0.99992
7,4,0.804374
6,3,0.8965
1,1,0.999975
1,1,0.993994
3,3,0.994565
7,7,0.858521
3,5,0.831858
5,5,0.764883
2,6,0.536021
6,6,0.390957
6,6,0.999994
5,5,0.998769
8,8,0.941159
7,7,0.82359
1,1,0.921384
6,6,0.997376
8,8,0.997712
8,8,0.998417
5,7,0.760195
3,3,0.875128
0,2,0.497556
4,4,0.986529
0,0,0.537319
1,9,0.695645
3,4,0.530622
8,8,0.978683
8,8,0.999982
0,2,0.981812
6,6,0.999163
9,9,0.999999
9,5,0.544064
9,3,0.872442
5,3,0.78269
5,3,0.866191
8,8,0.997501
6,6,0.756678
0,0,0.835207
0,8,0.847178
4,4,0.985758
2,2,0.998893
3,3,0.984843
2,5,0.712327
7,7,1
2,2,0.645179
2,2,0.671823
5,7,0.572457
9,8,0.885007
8,8,0.977005
9,9,1
1,7,0.531053
7,3,0.604033
4,6,0.525816
0,0,0.999039
3,3,0.987425
0,4,0.578071
1,1,0.998343
3,4,0.957473
8,8,1
3,3,0.512875
9,9,0.999892
6,6,0.990123
1,1,0.93045
4,4,0.855735
7,7,0.973246
0,8,0.953499
3,3,0.862874
7,7,0.999989
8,8,0.999562
9,1,0.817151
1,8,0.462352
1,1,0.999982
6,6,0.995359
6,6,0.977844
6,3,0.90584
6,6,0.999776
9,9,0.973357
1,1,0.999896
9,9,0.998351
9,9,0.994353
4,4,0.910284
2,6,0.900865
1,1,0.986659
7,0,0.990844
0,0,0.999931
6,6,0.988125
8,8,0.997195
1,1,0.984515
9,9,0.998213
2,6,0.944612
9,9,0.454316
0,5,0.834244
4,7,0.542718
7,7,0.999604
8,8,0.999573
3,3,0.844302
1,1,0.992407
2,2,0.773948
0,0,0.774424
1,1,0.999603
5,3,0.691543
8,8,0.999984
4,7,0.984595
6,6,0.654022
3,5,0.776428
8,8,0.999105
1,1,0.999387
3,3,0.867785
8,8,0.999935
5,5,0.996506
0,0,0.97104
8,8,0.7456
4,4,0.999733
8,8,0.997516
1,8,0.89773
1,1,0.987409
8,0,0.504794
9,9,0.465895
6,6,0.998842
0,0,0.999569
8,8,0.97982
6,6,0.999918
1,1,0.769291
3,3,0.886187
4,4,0.9292
1,1,0.967297
6,6,0.998962
0,0,0.889304
5,3,0.579489
1,1,0.87564
1,1,0.665078
0,0,0.806218
0,0,0.998767
3,5,0.592426
5,5,0.959217
0,1,0.485624
0,0,0.999043
6,6,0.999871
6,6,1
3,3,0.999729
3,3,0.709838
6,6,0.64713
3,3,0.974333
6,3,0.436616
6,6,0.955825
0,4,0.719795
7,7,0.999994
2,2,0.999682
2,2,0.543022
7,5,0.767393
5,5,0.578498
5,5,0.472595
2,2,0.838388
8,8,0.999895
5,5,0.955488
2,2,0.986153
1,8,0.998574
1,9,0.946981
4,4,0.99869
3,0,0.999976
2,2,0.78591
0,0,0.678813
3,5,0.926666
1,1,0.990179
5,5,0.825523
3,7,0.632366
7,5,0.352024
6,0,0.513298
8,8,0.99995
9,9,0.999454
1,6,0.706588
6,6,0.924457
4,4,0.833613
9,7,0.787717
3,3,0.547368
9,1,0.662894
0,0,0.987989
9,9,0.946797
6,6,0.999939
3,3,0.99213
6,6,1
0,8,0.857255
7,7,0.999829
3,3,0.820648
8,8,0.977245
0,8,0.893328
0,0,0.999985
0,0,0.999907
6,6,0.892056
6,6,0.941244
6,6,0.837284
9,9,0.917903
2,2,0.881028
5,5,0.514293
4,4,0.661732
4,4,0.991558
6,6,0.997373
3,5,0.571796
6,6,0.999995
0,8,0.936872
8,8,0.99701
6,3,0.911117
0,5,0.714876
6,6,0.968112
2,2,0.726533
7,4,0.525502
5,5,0.994063
1,1,0.978878
2,2,0.990701
7,8,0.706036
8,8,0.940369
8,8,0.999972
0,0,0.84531
9,9,0.97925
4,3,0.71022
9,9,0.999996
7,7,0.98452
2,2,0.99785
0,0,0.95657
2,2,0.999864
8,8,0.999063
3,3,0.98624
8,8,0.99957
9,9,0.999559
1,1,0.996491
5,5,0.990516
5,5,0.919326
4,4,0.994265
7,7,0.821712
5,5,0.497906
3,3,0.984443
8,8,0.99987
3,3,0.590726
3,3,0.384506
6,6,0.999877
2,2,0.547782
8,8,0.999854
4,7,0.756408
3,5,0.763089
7,4,0.502051
1,9,0.977
2,8,0.471324
4,4,0.98681
1,8,0.995212
6,6,0.999962
9,9,0.999361
0,1,0.564539
5,3,0.875055
8,8,0.999999
6,6,0.999941
1,1,0.98423
8,8,0.999995
6,6,0.999996
1,1,0.940686
4,3,0.680442
2,2,0.864601
6,6,0.97594
2,2,0.999937
7,5,0.434856
2,7,0.999197
2,2,0.980079
0,0,0.993345
8,8,0.982487
6,6,0.981086
9,9,0.995479
1,1,0.907345
7,2,0.94269
1,1,0.997587
8,8,0.987008
8,8,0.986908
0,0,0.987584
7,7,0.572118
3,2,0.918786
8,8,0.866344
0,0,0.870643
3,3,0.507428
4,3,0.448866
3,3,0.974444
7,7,0.958902
7,7,0.945702
9,9,0.982264
2,5,0.502806
3,3,0.99884
1,1,0.999993
9,9,0.719173
1,1,0.998665
9,1,0.88826
6,2,0.958782
3,3,0.972979
3,3,0.983557
3,6,0.92172
1,1,0.999969
0,4,0.629829
6,3,0.541404
1,1,0.905258
4,4,0.493746
1,1,0.998108
0,0,0.996567
0,2,0.891761
1,1,0.994852
1,9,0.937689
6,6,0.999568
5,3,0.780696
4,4,0.996508
6,6,0.999574
2,2,0.987611
0,0,0.999896
7,7,0.986014
9,7,0.879693
8,8,0.946206
7,7,0.999977
2,2,0.773745
0,8,0.558926
6,6,0.999561
8,8,0.559375
1,1,0.998413
4,4,0.988889
3,8,0.765661
7,7,0.990865
0,0,0.854947
6,6,0.998651
1,5,0.707364
8,8,0.999995
5,5,0.999943
7,7,0.999795
8,8,0.999314
4,4,0.691238
8,8,0.99966
3,3,0.965564
9,3,0.582188
9,9,0.919706
9,1,0.553911
8,8,0.974561
7,4,0.650604
6,6,0.985161
6,6,0.997641
3,3,0.600972
5,9,0.316013
1,1,0.999983
5,5,0.749995
9,9,0.9994
1,1,1
4,4,0.991176
1,1,0.999764
5,5,0.846071
7,3,0.404884
0,0,0.90948
1,1,0.903732
5,3,0.588635
2,2,0.506319
0,0,0.447134
8,1,0.903336
8,8,0.999757
5,3,0.793218
6,6,0.99724
7,7,0.960037
3,2,0.914696
2,3,0.264768
4,4,0.921888
7,7,0.567877
2,2,0.774067
5,5,0.9409
8,8,0.999804
2,2,0.985627
4,4,0.998097
9,9,0.56665
2,4,0.786231
1,6,0.652024
8,8,0.999999
1,1,0.993015
9,9,0.729954
8,0,0.961627
8,8,0.672648
8,8,0.994574
9,1,0.918736
0,8,0.980361
4,4,0.983592
3,3,0.597174
3,7,0.858396
1,1,1
8,8,0.999997
4,4,0.687388
6,6,0.986553
3,3,0.94794
3,3,0.588737
5,5,0.931168
2,2,0.740698
2,2,0.914457
8,3,0.992554
3,3,0.953938
8,8,1
9,8,0.655782
5,5,0.997261
8,8,0.999997
9,1,0.678213
8,8,0.99998
9,9,0.767054
1,1,0.999423
6,6,0.99424
5,5,0.583605
9,9,0.957708
4,6,0.423643
4,7,0.671923
8,8,0.953978
0,0,0.980502
7,7,0.969906
2,0,0.8654
9,9,0.999786
7,0,0.98506
4,4,0.712197
1,1,1
6,6,0.416039
4,6,0.869152
4,8,0.982767
9,9,0.947001
1,8,0.813314
2,0,0.999813
5,7,0.725068
6,6,0.776156
0,0,0.850839
8,8,0.99912
6,6,0.994647
1,1,0.999999
9,9,0.999617
4,8,0.635527
5,5,0.990875
9,9,1
5,3,0.590924
0,0,0.97242
7,7,0.978548
2,6,0.629164
0,0,0.964045
0,0,0.976215
4,4,0.993272
2,4,0.925774
6,4,0.988145
6,6,1
5,3,0.872981
5,5,0.978112
2,7,0.98757
8,8,0.99999
1,1,0.988008
7,4,0.86416
3,2,0.994636
1,1,0.997067
4,4,0.971877
5,5,0.600466
6,6,0.999112
5,5,0.628179
1,1,0.978561
4,4,0.873995
7,3,0.586377
0,8,0.792747
9,9,0.766801
4,4,0.930364
3,9,0.975978
8,8,0.999995
2,2,0.583111
8,8,0.999999
4,2,0.503231
7,7,0.999115
2,2,0.976699
3,5,0.849584
1,1,0.999976
5,9,0.369078
2,3,0.764097
9,9,0.999992
8,8,0.99811
9,9,1
7,7,0.998501
9,9,0.995293
5,5,0.997602
1,1,0.998015
4,4,0.93712
0,0,0.991839
8,8,0.999688
2,2,0.999803
3,3,0.863891
8,8,0.998127
9,9,0.99994
1,1,1
1,9,0.508947
3,3,0.67572
2,0,0.701452
4,4,0.995573
9,9,0.998247
3,5,0.794087
1,1,0.999918
7,7,0.81614
4,4,0.530586
6,6,0.996597
2,2,0.994143
8,8,0.98081
9,9,0.999486
5,5,0.991287
3,3,0.997816
9,9,0.999988
5,7,0.837206
5,5,0.657054
6,6,0.9999
7,5,0.290698
2,2,0.994935
4,3,0.996515
6,6,0.764444
3,6,0.661641
1,1,0.981853
0,0,0.971737
7,8,0.792238
2,2,0.916438
5,5,0.615498
4,4,0.434889
7,7,0.999964
6,6,0.949697
1,1,0.999925
1,7,0.959497
9,9,0.999992
8,8,0.936144
1,1,0.999569
0,0,0.567058
1,1,0.999961
3,3,0.994745
1,1,1
1,1,0.514195
1,1,0.999991
7,7,0.98252
3,3,0.817711
9,9,0.94917
6,6,0.992037
8,8,0.999702
4,4,0.961434
6,6,0.999999
8,8,0.981968
4,4,0.983438
9,9,0.995812
4,3,0.544787
7,7,0.954438
9,9,0.998946
7,5,0.52398
6,3,0.485544
8,8,0.757341
4,4,0.713797
9,9,1
7,4,0.824552
0,0,0.794486
1,1,0.994862
6,6,0.98712
1,1,0.999771
5,5,0.786715
9,8,0.551393
0,8,0.858891
4,4,0.942378
3,3,0.772921
4,6,0.700195
1,1,0.99257
3,3,0.725083
0,8,0.974741
8,8,0.999994
4,4,0.950906
6,6,1
2,3,0.5581
2,6,0.899377
6,6,1
5,2,0.393851
3,3,0.552421
6,6,0.999935
2,4,0.853979
1,1,0.834552
1,9,0.509682
8,8,0.996606
6,6,0.999989
0,0,0.440593
4,5,0.615648
0,2,0.93702
1,1,0.998522
9,9,0.946
7,7,0.99994
1,1,0.92436
3,3,0.996624
7,7,0.921769
7,2,0.998898
8,6,0.451884
7,4,0.651969
7,7,0.999996
3,3,0.872569
9,9,0.999997
7,7,0.993606
7,7,0.945454
7,7,0.988333
2,9,0.392243
1,8,0.763035
2,2,0.9669
8,8,0.991988
6,6,0.999898
4,4,0.532488
0,2,0.990499
7,7,0.508971
9,9,0.999331
8,8,0.999475
6,6,0.995994
8,8,1
4,6,0.831298
9,8,0.74557
1,1,0.983209
7,7,0.563883
2,2,0.825671
2,2,0.867436
8,8,0.999967
5,3,0.994045
8,8,0.993501
1,1,0.930433
2,3,0.532108
2,2,0.989138
4,5,0.829934
1,8,0.998642
2,2,0.998189
5,4,0.513509
2,2,0.913052
8,8,0.985116
1,1,0.943894
8,8,0.998847
1,1,0.999998
8,8,0.94325
6,6,0.862554
0,0,0.778588
2,2,0.992688
4,4,0.987659
1,1,1
3,3,0.935676
6,6,0.999986
7,4,0.74294
7,2,0.784881
4,4,0.98873
4,4,0.887865
3,3,0.683753
3,5,0.378438
4,4,0.990341
5,5,0.922014
2,2,0.999998
4,6,0.994642
3,9,0.378045
7,7,0.444812
8,8,0.915484
4,7,0.843366
4,6,0.900834
4,4,0.978814
5,7,0.857026
4,4,0.998592
3,8,0.522939
2,2,0.998761
8,8,0.999997
4,4,0.977592
5,5,0.710629
5,5,0.565814
4,6,0.375799
1,1,0.594443
4,4,0.998618
2,2,0.794395
5,4,0.708392
1,1,0.998139
6,2,0.943382
4,4,0.827558
3,5,0.969127
4,4,0.883873
4,6,0.798398
0,4,0.42353
8,8,0.979728
8,8,0.996261
4,4,0.979872
5,5,0.969333
7,3,0.781433
5,5,0.922302
6,6,1
9,9,0.998198
1,1,0.976095
6,6,0.997985
7,7,0.782107
2,3,0.472447
0,9,0.923802
