true,pred,confidence
3,6,0.999765
8,8,0.995506
0,0,1
7,7,0.999999
2,4,0.999996
6,6,0.999997
2,0,0.665519
5,5,0.987832
8,8,0.998698
5,5,1
4,4,0.999998
6,6,1
8,8,1
9,9,1
9,9,1
1,1,1
0,8,0.999898
2,2,0.999609
2,6,0.999837
7,4,0.992588
3,2,0.763097
2,2,0.766833
8,8,0.93619
0,0,0.998287
9,9,0.999999
5,5,0.999483
8,8,1
1,8,0.516723
9,9,1
4,7,0.98484
1,0,0.928717
3,4,1
8,0,0.999362
1,1,1
4,2,0.9927
7,7,1
9,9,1
4,4,0.999707
2,2,1
7,7,0.999996
0,4,0.985142
7,7,0.999946
0,4,0.996248
6,6,1
6,6,1
9,9,0.998564
0,0,1
9,0,1
2,5,0.992837
8,0,1
7,7,1
2,2,1
2,2,0.923464
5,5,1
1,1,1
2,0,1
6,6,1
2,2,1
9,9,1
6,6,1
2,3,0.999123
3,3,0.999917
0,0,1
3,8,0.993205
9,9,1
8,1,0.999708
7,7,0.999988
8,8,0.998875
8,8,1
4,4,0.989931
0,0,1
1,1,0.603128
8,8,1
2,3,0.976341
7,5,0.999741
9,8,0.970692
3,5,0.998231
6,6,1
1,1,0.898372
9,9,1
0,0,1
7,5,0.88115
3,5,0.999694
7,7,0.981559
4,4,1
5,5,0.555314
0,2,0.950385
0,0,0.999995
2,2,1
9,9,1
3,3,1
4,3,0.972339
0,6,1
6,6,0.927511
2,3,0.994887
5,5,0.977076
3,3,0.999999
7,7,0.667691
3,7,0.997516
7,7,1
2,2,0.995372
5,2,0.992532
3,5,0.665332
1,6,1
1,1,0.999998
4,4,0.936722
9,9,1
9,8,0.998428
5,5,0.896982
7,7,0.858417
5,5,0.964077
0,0,1
2,2,0.989732
2,2,0.999832
2,6,0.999985
9,9,0.947692
7,5,0.989066
3,3,0.955589
9,9,1
4,4,0.99841
3,4,0.999951
5,4,0.998721
4,4,0.953187
6,2,0.998118
5,5,0.99449
6,6,0.999808
1,6,0.799478
4,5,0.540292
3,3,0.999998
4,4,1
4,7,0.855255
3,3,0.999993
7,7,1
8,8,0.967294
3,5,0.937937
7,7,1
8,8,1
0,8,1
5,5,0.992329
7,7,0.998267
6,6,0.900842
0,0,0.808598
5,5,0.970855
4,2,0.995937
8,9,0.710645
6,6,1
8,8,1
5,5,0.67472
5,5,0.999983
9,4,0.776153
9,9,1
9,9,1
5,3,0.984788
0,2,0.65223
1,1,1
0,0,0.999997
8,0,0.718248
1,1,1
1,8,0.990817
8,8,0.999993
0,0,1
2,5,1
2,2,1
0,0,1
4,4,1
6,6,1
5,5,0.9963
4,4,0.999999
9,9,1
4,4,1
7,7,0.999954
9,9,1
9,2,0.999942
4,4,0.999999
5,5,0.999407
6,6,1
6,6,1
1,9,0.999208
5,5,1
3,3,0.983504
8,8,1
9,9,1
5,3,0.999902
8,8,1
5,5,0.999943
7,7,1
0,0,0.999838
7,7,0.99986
0,0,1
5,6,0.685448
0,4,0.811295
0,0,1
4,4,0.996784
6,6,0.99893
9,9,0.995267
0,5,0.477525
9,1,0.999976
5,5,0.999483
6,6,1
6,6,1
6,6,0.999964
2,6,0.522447
9,8,0.998773
0,0,1
1,9,0.996684
7,7,1
6,6,1
7,7,1
5,5,1
9,9,1
1,1,1
6,6,1
2,6,1
5,5,0.999387
5,2,0.997265
5,3,0.903269
8,9,0.960892
5,5,0.999516
9,9,1
4,4,0.999999
6,2,0.81034
4,4,0.999949
3,3,0.852653
2,2,1
0,0,1
7,7,1
6,6,0.999992
2,2,0.416714
2,2,1
3,5,0.999986
9,9,1
7,7,0.999912
9,9,0.671853
2,4,0.862529
6,6,0.987121
7,7,1
1,1,1
3,1,0.988463
6,3,0.999995
6,6,0.516134
8,8,1
9,9,0.858089
7,7,1
5,3,0.999276
4,4,1
0,0,0.702703
8,8,1
4,4,0.999379
0,0,1
9,8,0.999571
3,6,0.782143
4,4,0.999997
8,8,1
9,9,1
6,6,1
9,9,0.999995
2,2,1
6,6,0.999779
1,1,0.999985
4,0,1
7,7,1
3,2,1
5,5,0.874601
3,3,0.999998
8,9,1
5,5,0.997557
0,8,0.903755
2,2,1
1,1,1
6,6,1
4,4,1
3,5,0.498528
3,3,1
9,9,0.999997
6,6,1
9,0,0.999906
8,8,1
8,8,0.999597
5,5,1
8,8,0.999681
6,6,0.999999
6,6,0.998281
2,7,0.999954
1,1,1
7,7,1
7,7,0.807385
1,1,1
2,2,0.999999
7,7,1
9,9,0.995609
9,9,1
4,4,0.999974
4,7,0.528131
1,2,0.985165
2,8,1
5,2,0.949272
6,6,1
8,3,0.983885
7,4,0.999235
6,6,0.997684
8,8,0.999908
3,2,0.843126
0,8,0.702801
5,7,0.999999
5,2,0.995002
3,6,0.99904
0,2,0.841259
7,7,1
9,9,0.998991
1,1,1
3,3,1
4,2,0.689505
4,4,1
5,5,0.996123
3,3,1
9,4,0.999851
5,3,0.950638
6,4,0.997018
9,9,1
2,4,0.795188
1,1,1
1,5,1
4,4,0.971225
1,1,1
9,9,1
4,4,0.926499
7,7,1
6,6,0.999987
3,3,1
8,8,0.983611
9,9,1
0,0,1
1,1,0.986602
3,2,1
6,6,1
3,5,0.999314
6,5,0.62655
3,3,0.957949
2,2,0.999999
0,8,0.824581
3,4,0.999099
1,1,0.995143
0,2,0.999998
5,3,1
9,1,0.990904
6,6,1
4,4,0.868423
8,9,0.999893
9,9,0.999295
6,2,0.996289
9,9,1
6,2,0.541271
3,6,0.984973
0,6,0.999537
3,3,0.997301
2,2,0.999982
2,2,0.508112
7,7,1
8,8,1
3,3,0.976191
8,8,0.952938
2,2,0.996613
7,7,1
5,5,0.999951
7,7,0.939328
2,2,1
4,6,1
8,5,0.984729
7,7,0.666037
4,4,0.631221
2,2,0.811311
9,7,0.974294
8,0,0.918171
8,8,1
6,2,0.973852
8,0,0.71132
8,8,0.999979
7,7,0.999973
4,4,1
3,2,0.956875
3,3,0.71118
8,8,1
4,4,1
9,9,0.902455
4,7,1
8,0,0.540024
8,8,1
1,1,1
8,8,1
2,2,0.792522
1,1,1
3,1,0.999433
6,6,1
5,5,1
4,5,0.999826
2,2,0.622786
7,7,1
9,9,1
9,1,0.999998
4,4,0.999998
1,9,0.998779
4,4,0.93032
1,1,1
3,5,1
2,5,1
7,7,1
0,0,1
7,7,1
9,2,0.999444
7,7,1
6,4,0.998272
6,6,1
2,2,0.9999
5,3,0.99999
9,9,1
2,0,1
9,9,0.996417
1,1,1
2,2,1
2,2,0.998026
6,6,1
8,8,0.999961
2,2,1
1,1,1
3,3,0.998304
6,5,1
6,1,0.999995
0,0,1
1,1,1
2,2,0.99956
7,8,0.999836
0,9,1
5,2,0.998576
4,4,0.999999
6,6,1
1,9,0.958182
6,6,1
4,4,0.999659
0,0,0.999731
2,4,0.998903
2,5,0.98243
6,6,1
0,0,1
5,6,1
9,9,1
1,1,0.999947
7,4,0.971932
6,4,0.966603
7,7,0.995864
0,0,0.939127
3,3,1
9,9,0.998324
6,6,0.721575
8,8,1
3,0,1
0,0,1
3,3,0.884896
4,5,0.683658
7,4,0.64666
7,7,0.999589
1,6,1
4,4,0.98598
7,3,0.816734
2,4,0.927676
7,7,1
1,1,1
4,2,1
7,7,1
4,4,0.999994
4,4,0.999844
8,9,0.688973
4,4,0.999558
7,2,0.997982
7,9,0.999621
5,5,0.743667
3,2,0.998796
7,7,0.998541
2,2,1
0,1,1
8,8,1
9,9,0.999867
5,3,0.998163
8,8,0.970329
3,0,0.965968
6,6,1
2,2,1
0,9,0.666294
8,8,1
7,7,0.999894
3,2,0.962172
7,7,0.881164
6,6,1
5,4,0.877167
3,5,0.938066
1,0,0.998867
3,6,1
2,2,0.99999
2,5,0.999782
5,2,0.999989
4,5,0.805371
1,1,0.683939
2,2,0.504697
9,9,0.996927
2,2,1
7,7,1
0,0,1
7,7,1
2,2,1
1,1,0.99997
3,2,1
2,5,0.978768
0,7,0.99994
2,2,0.977708
4,4,0.999998
7,3,0.999986
9,9,1
8,8,1
9,1,0.999655
0,0,0.999999
7,2,0.810865
7,7,1
0,0,0.999295
7,7,1
8,9,0.587546
4,4,0.999998
6,6,1
3,2,0.815492
3,5,0.999949
0,0,1
1,1,1
3,6,0.841421
7,7,1
0,0,1
1,1,0.880171
3,3,0.999996
1,1,1
4,6,0.990406
2,6,0.983355
3,3,0.999907
8,8,1
4,4,1
2,2,0.866243
3,2,0.999769
7,7,0.929315
8,8,0.999998
4,4,0.991968
3,0,0.845975
0,0,1
9,9,0.999999
0,0,1
0,0,1
1,6,0.630294
0,0,0.976431
4,6,0.999971
4,4,0.999972
6,6,1
7,7,0.99356
6,5,0.545785
1,1,1
1,1,0.973646
3,3,0.999999
7,7,0.907751
3,3,0.980581
5,5,0.998269
2,2,0.846302
6,3,0.98131
6,6,1
5,6,0.970274
8,8,0.8615
7,3,0.938214
1,1,1
6,6,0.999846
8,8,1
8,8,1
5,5,0.999847
3,3,1
0,3,1
4,4,0.999995
0,0,1
1,1,1
3,4,0.924912
8,8,0.999992
8,8,1
0,2,0.888444
6,6,0.973649
9,9,1
9,0,0.916104
9,6,0.971302
5,9,0.895976
5,3,1
8,6,0.990877
6,5,0.604114
0,0,0.999999
0,0,0.980458
4,4,0.99999
2,2,0.999612
3,4,0.808255
2,5,0.98652
7,7,1
2,2,1
2,2,0.999891
5,2,0.784937
9,9,0.999995
8,8,1
9,9,1
1,0,0.998036
7,7,0.998412
4,4,1
0,0,1
3,3,0.994181
0,0,1
1,1,1
3,3,0.562869
8,8,1
3,3,0.964797
9,9,1
6,6,0.999999
1,1,1
4,4,0.999991
7,7,1
0,2,0.999919
3,6,0.889764
7,7,1
8,8,1
9,9,1
1,6,0.99996
1,1,0.999999
6,6,1
6,6,1
6,3,0.560214
6,6,0.9973
9,9,1
1,1,1
9,9,1
9,9,1
4,4,0.999862
2,4,0.999959
1,1,1
7,0,1
0,0,1
6,6,1
8,0,0.998698
1,1,0.999999
9,9,1
2,6,0.987921
9,9,0.927896
0,2,0.546952
4,4,0.999999
7,7,1
8,8,0.995084
3,3,0.9921
1,1,1
2,2,0.858869
0,0,0.999271
1,1,1
5,7,0.997101
8,8,1
4,3,0.978945
6,6,0.999919
3,5,0.995538
8,8,0.999807
1,1,1
3,3,0.999993
8,8,1
5,5,1
0,0,1
8,8,1
4,4,1
8,8,0.999914
1,1,0.492192
1,1,1
8,0,1
9,9,0.764412
6,6,0.999975
0,0,1
8,8,1
6,4,0.539102
1,1,1
3,3,0.999378
4,4,1
1,1,1
6,6,1
0,0,1
5,0,0.999477
1,1,1
1,1,1
0,0,0.999971
0,0,1
3,3,0.997956
5,5,1
0,0,0.993496
0,0,1
6,6,0.999744
6,6,1
3,5,0.961292
3,5,0.607772
6,7,0.987535
3,3,0.94732
6,6,0.97492
6,4,0.999813
0,0,0.998841
7,9,1
2,2,1
2,4,0.850634
7,5,1
5,5,1
5,2,0.999999
2,0,0.570959
8,8,1
5,5,0.999999
2,2,1
1,8,0.999594
1,1,1
4,1,0.999999
3,7,1
2,2,0.353678
0,8,0.852246
3,5,0.999582
1,1,0.695029
5,5,0.999988
3,3,0.898225
7,5,0.999882
6,3,0.999989
8,0,0.988924
9,9,1
1,1,0.985151
6,6,0.999876
4,6,0.539886
9,4,0.955668
3,9,0.999923
9,1,1
0,0,0.999224
9,9,1
6,6,1
3,3,0.999987
6,6,1
0,8,1
7,7,1
3,6,0.780764
8,8,0.997914
0,0,0.999997
0,0,1
0,0,1
6,6,1
6,6,1
6,6,1
9,9,1
2,2,0.992324
5,2,0.798293
4,4,1
4,4,0.99996
6,6,1
3,3,0.799174
6,6,1
0,0,0.997982
8,8,1
6,3,0.57658
0,0,0.999907
6,3,0.999989
2,6,0.992562
7,7,1
5,5,1
1,1,1
2,2,0.999994
7,8,1
8,8,0.998177
8,8,1
0,0,1
9,9,1
4,5,0.549191
9,9,1
7,7,0.999996
2,2,1
0,1,1
2,2,0.999994
8,8,0.99998
3,4,0.958787
8,0,0.999943
9,9,1
1,1,0.997808
5,5,0.999477
5,2,0.903643
4,7,0.999973
7,7,1
5,4,0.875031
3,3,1
8,8,0.995713
3,3,0.998107
3,2,0.999982
6,6,1
2,0,1
8,8,1
4,5,0.545631
3,2,0.999895
7,9,0.915664
1,9,1
2,2,0.996636
4,4,0.999999
1,8,1
6,6,1
9,9,1
0,9,0.999931
5,9,1
8,8,1
6,6,0.99927
1,1,1
8,8,1
6,6,1
1,1,0.999689
4,4,0.999998
2,4,0.999962
6,6,1
2,2,0.999964
7,2,0.997317
2,7,1
2,2,0.997159
0,0,1
8,0,0.958542
6,6,1
9,1,0.92685
1,0,0.995442
7,2,0.983362
1,1,0.996432
8,8,1
8,8,1
0,0,1
7,7,1
3,9,0.943461
8,8,0.996513
0,0,0.999212
3,3,0.982098
4,4,0.83765
3,3,0.983845
7,7,1
7,5,0.999372
9,9,1
2,2,0.999998
3,3,1
1,1,1
9,6,0.960874
1,1,1
9,1,1
6,2,0.603271
3,3,0.999953
3,3,0.999936
3,3,0.999687
1,1,1
0,0,0.99999
6,6,0.997832
1,1,0.999998
4,4,0.999643
1,1,1
0,0,1
0,2,1
1,1,1
1,1,1
6,6,1
5,5,0.999981
4,4,0.999988
6,6,1
2,2,1
0,0,1
7,7,1
9,9,0.801093
8,8,1
7,7,1
2,2,1
0,0,1
6,6,1
8,0,0.999998
1,1,1
4,0,0.964524
3,8,0.913987
7,7,1
0,0,1
6,6,0.998893
1,1,0.99999
8,8,1
5,5,1
7,7,1
8,8,0.998625
4,4,0.999942
8,8,1
3,3,0.894279
9,6,0.537517
9,9,0.999996
9,9,0.999979
8,0,0.580396
7,4,0.850008
6,6,0.999838
6,6,0.999815
3,5,0.999993
5,0,0.957865
1,1,1
5,2,0.992833
9,9,1
1,1,1
4,4,0.999953
1,1,1
5,5,0.999999
7,7,0.998847
0,0,1
1,1,1
5,3,0.676172
2,2,0.994092
0,0,0.659305
8,8,0.999856
8,8,1
5,3,0.971659
6,5,0.993837
7,5,0.445053
3,2,0.501678
2,4,0.938987
4,4,0.999996
7,7,0.999999
2,2,0.728161
5,5,0.992507
8,8,1
2,0,1
4,4,1
9,8,0.792551
2,2,0.999735
1,6,1
8,8,1
1,1,0.999901
9,9,0.737875
8,8,0.999992
8,0,0.583004
8,8,0.999982
9,9,0.764615
0,8,0.954203
4,4,0.996727
3,6,0.707331
3,3,1
1,1,1
8,8,1
4,7,1
6,6,1
3,3,0.999896
3,3,0.560187
5,1,0.952669
2,2,1
2,2,0.999995
8,5,0.999925
3,5,0.870765
8,8,1
9,9,1
5,5,1
8,8,0.999987
9,7,0.832842
8,8,1
9,9,0.94023
1,1,1
6,6,1
5,5,0.999991
9,9,1
4,6,0.999382
4,4,0.997984
8,2,0.999096
0,0,1
7,7,1
2,0,0.999997
9,9,0.999703
7,0,0.571734
4,4,0.992223
1,1,1
6,6,0.999804
4,4,0.999923
4,8,1
9,9,1
1,8,0.998984
2,0,1
5,4,0.999969
6,6,0.999999
0,0,0.999607
8,8,0.999701
6,6,1
1,1,1
9,9,1
4,4,0.84908
5,5,1
9,9,1
5,3,0.999687
0,0,1
7,7,0.999998
2,2,0.84446
0,1,0.862152
0,9,0.999381
4,4,0.999393
2,4,0.999218
6,4,0.831621
6,6,1
5,3,0.94209
5,5,0.99843
2,5,0.98274
8,8,0.815194
1,1,1
7,4,0.8431
3,2,0.995956
1,1,1
4,4,1
5,5,0.954506
6,6,1
5,5,1
1,1,1
4,4,1
7,9,0.999999
0,0,1
9,9,0.553007
4,4,1
3,6,0.853484
8,8,1
2,3,0.938747
8,8,1
4,4,0.600455
7,7,1
2,2,1
3,4,1
1,1,1
5,3,0.971314
2,3,0.971327
9,9,1
8,8,0.99999
9,9,1
7,7,1
9,9,1
5,5,1
1,1,1
4,4,0.999646
0,0,0.999999
8,8,1
2,2,1
3,9,0.999971
8,8,0.703359
9,9,1
1,1,0.999335
1,9,1
3,5,0.809615
2,2,0.998719
4,4,0.982519
9,1,0.537407
3,3,0.95055
1,1,0.998824
7,7,0.998659
4,4,0.99971
6,6,1
2,0,0.998517
8,8,0.999992
9,9,0.999802
5,5,1
3,3,0.85438
9,9,1
5,5,0.999168
5,4,0.999927
6,6,1
7,2,0.834857
2,2,1
4,4,0.991325
6,2,0.99886
3,6,0.957122
1,1,1
0,0,1
7,0,0.999979
2,0,0.983115
5,3,0.437331
4,4,1
7,7,1
6,6,0.994395
1,1,1
1,9,0.503442
9,9,1
8,8,1
1,1,1
0,0,0.938369
1,1,1
3,3,0.999874
1,1,1
1,1,1
1,1,1
7,7,1
3,5,1
9,9,1
6,2,0.971414
8,8,1
4,5,0.663249
6,6,1
8,8,0.99995
4,4,0.999996
9,9,1
4,3,0.991436
7,7,1
9,9,0.999989
7,7,0.999985
6,6,0.627187
8,8,0.987464
4,4,1
9,9,1
7,7,0.999998
0,0,0.797216
1,1,0.976646
6,6,0.999996
1,6,0.963248
5,1,0.999999
9,1,1
0,8,0.998469
4,4,0.999991
3,5,0.99643
4,6,0.999103
1,1,1
3,4,0.971024
0,0,1
8,8,1
4,2,0.750124
6,6,1
2,2,0.931154
2,6,0.99402
6,6,1
5,6,0.999954
3,2,0.489833
6,6,0.99994
2,4,0.994366
1,1,1
1,1,1
8,8,1
6,6,1
0,0,0.999988
4,4,0.989151
0,0,1
1,1,1
9,1,0.999997
7,7,1
1,1,1
3,5,0.967554
7,7,1
7,7,0.989673
8,0,0.593108
7,4,0.999051
7,7,1
3,7,1
9,9,1
7,7,1
7,7,1
7,9,0.779169
2,3,0.671131
1,1,0.672467
2,2,1
8,8,1
6,6,1
4,4,0.999595
0,2,0.999464
7,7,0.999999
9,9,0.999816
8,8,1
6,6,0.88447
8,8,0.999999
4,6,0.941289
9,9,0.942634
1,4,0.826517
7,5,0.620048
2,0,0.999999
2,2,0.999758
8,8,1
5,3,0.990024
8,8,1
1,9,0.999998
2,4,0.988226
2,2,0.999998
4,2,0.500255
1,8,0.999996
2,2,1
5,7,0.997535
2,9,0.999747
8,8,0.995764
1,1,0.99987
8,8,1
1,1,1
8,8,0.981286
6,4,0.990592
0,0,0.999794
2,2,0.998938
4,2,0.999451
1,1,1
3,3,1
6,6,1
7,7,0.999995
7,4,0.726602
4,4,1
4,4,1
3,3,0.552483
3,8,0.998833
4,5,0.999976
5,5,0.97681
2,2,1
4,6,0.999893
3,9,0.999996
7,7,0.877214
8,8,0.978258
4,7,1
4,4,1
4,4,1
5,3,0.939476
4,4,0.622363
3,9,0.999797
2,2,0.999998
8,8,1
4,4,0.999384
5,5,1
5,5,0.999873
4,4,0.646964
1,9,0.999995
4,4,0.999976
2,0,0.999868
5,3,0.989306
1,9,0.928633
6,6,1
4,4,0.999734
3,3,0.999664
4,4,0.713048
4,2,0.712088
0,0,0.996478
8,8,0.999636
8,8,0.999999
4,4,0.998536
5,5,0.999986
7,7,1
5,3,0.994724
6,6,1
9,9,0.999976
1,1,1
6,6,0.999998
7,7,1
2,3,0.999854
0,1,0.967436
1,1,1
4,9,0.999865
5,7,0.999998
6,9,0.991558
0,0,0.998177
0,9,0.96659
2,2,1
7,6,0.987731
5,3,0.998059
6,6,1
0,0,1
6,5,0.628317
2,9,0.999918
9,9,1
1,1,0.999705
7,7,1
7,3,0.999655
5,5,1
2,2,0.990378
5,4,0.963867
6,6,1
4,2,0.79812
1,1,0.999985
4,4,0.999301
3,6,0.844026
3,4,0.99729
3,6,0.998456
0,0,0.886466
3,3,0.999999
5,5,1
5,5,0.999996
8,0,0.998877
9,9,1
7,2,0.996154
3,3,0.988045
1,1,1
3,2,0.66424
3,3,0.983964
3,9,0.999999
4,4,0.999924
4,4,0.980696
2,3,0.445087
3,3,0.999995
3,8,0.436755
8,1,0.99998
1,1,1
7,3,1
7,7,0.999999
0,0,1
7,2,1
4,4,1
5,3,0.977796
1,1,1
4,5,0.909935
2,2,0.999917
4,4,1
3,3,0.997981
9,0,0.972642
9,9,1
4,2,0.828902
9,9,1
9,9,1
1,9,0.758879
8,0,0.999997
1,8,0.88705
6,6,0.999977
7,7,1
5,5,0.992062
5,2,0.899428
4,4,0.998507
9,9,1
7,7,1
6,6,1
5,4,0.999989
9,9,1
2,6,1
4,4,0.996239
0,0,1
7,7,1
8,8,0.999991
5,2,0.999972
5,5,1
0,0,0.999999
0,0,1
9,9,1
9,9,1
8,8,1
2,2,0.84957
5,5,1
4,4,0.999993
8,8,0.993319
3,4,1
6,6,1
3,2,0.891019
6,6,1
0,0,1
6,6,1
6,6,0.998312
6,6,1
9,9,0.999999
6,6,0.999668
6,4,0.999254
8,8,1
6,6,1
2,6,0.999368
4,4,1
5,7,1
8,8,0.999903
1,1,1
2,6,0.562522
7,7,1
6,6,1
5,7,0.782136
7,7,1
8,0,0.999421
1,8,0.999292
8,4,0.941848
0,0,0.999997
8,8,0.988527
6,6,0.986717
9,9,1
2,2,0.974249
8,8,1
9,9,1
4,8,0.999999
0,0,1
9,9,1
4,0,1
9,9,1
5,2,0.981737
7,7,0.955985
5,5,0.997163
5,5,1
9,8,1
5,5,1
3,0,0.998934
0,0,1
1,1,1
9,9,1
7,1,0.776289
2,2,0.99653
4,4,1
1,1,1
0,0,1
8,1,0.999925
0,0,0.999967
3,4,0.862314
1,1,0.999904
7,7,1
0,8,1
0,0,1
4,4,0.999994
8,8,0.999494
6,6,1
2,3,0.999619
4,4,0.909716
0,0,1
0,0,1
9,9,0.566925
0,0,1
8,8,1
4,4,0.960653
5,3,0.775375
9,1,1
3,3,0.999918
9,9,1
0,0,1
5,9,0.982492
6,7,0.940333
5,3,0.792534
0,1,0.943342
1,1,0.999997
4,3,0.977656
8,8,1
1,1,1
0,0,1
5,5,1
2,4,0.999902
1,1,0.601636
0,0,1
2,2,0.981667
8,8,0.995969
1,1,1
5,5,1
6,6,1
7,7,0.999426
7,7,1
2,6,0.745219
6,3,0.99925
2,2,0.541205
5,5,0.999997
0,0,1
1,0,0.337062
4,4,0.999998
2,2,1
5,7,0.997032
4,4,0.970111
6,3,0.985626
2,2,0.937719
2,0,0.60046
1,0,0.982291
7,4,0.999804
2,6,0.999561
8,9,0.976192
5,3,0.999961
5,5,0.917193
3,4,0.987678
0,0,1
4,4,0.986135
8,8,0.999995
3,5,1
7,7,0.998892
6,6,1
3,3,0.998678
8,8,0.99992
1,1,1
0,0,1
1,9,0.999619
3,0,0.999798
3,6,0.999983
0,4,0.991964
7,4,0.94235
4,6,1
9,9,1
5,7,0.997692
3,3,1
6,6,1
