true,pred,true_confidence,pred_confidence
2,2,0.2529782,0.2529782
7,8,0.0333202,0.32475382
8,9,0.04710875,0.30306768
9,1,0.33113107,0.47575322
0,8,0.3927638,0.5397067
3,6,0.19730692,0.25283292
8,8,0.5401095,0.5401095
6,2,0.23939538,0.39880842
4,4,0.29243422,0.29243422
6,6,0.5376429,0.5376429
6,6,0.82439995,0.82439995
0,8,0.30305037,0.34178817
0,7,0.10117202,0.2670615
7,3,0.20076518,0.2549685
4,3,0.108392194,0.3464959
5,5,0.33804995,0.33804995
6,5,0.11433364,0.39797103
3,3,0.34972113,0.34972113
1,1,0.8053496,0.8053496
1,8,0.2521618,0.5539889
3,3,0.2229637,0.2229637
6,6,0.7705028,0.7705028
8,5,0.016535494,0.41890657
7,5,0.05048234,0.737279
4,5,0.06600979,0.36148205
0,0,0.66433865,0.66433865
6,6,0.4709245,0.4709245
2,2,0.25751042,0.25751042
1,1,0.61638314,0.61638314
3,7,0.18602642,0.24955447
0,0,0.46606538,0.46606538
4,5,0.057814986,0.30921412
2,3,0.15546867,0.35608688
7,5,0.29344314,0.45008984
8,8,0.5963581,0.5963581
3,7,0.19078827,0.36214498
1,1,0.5033105,0.5033105
2,2,0.41028887,0.41028887
8,8,0.38126016,0.38126016
0,8,0.12173578,0.25805512
8,8,0.40351582,0.40351582
3,5,0.40057746,0.4957
5,3,0.12949389,0.45210293
2,3,0.17699753,0.23472258
4,4,0.4155545,0.4155545
1,9,0.16439123,0.32290813
8,9,0.1643371,0.44443116
9,9,0.4633989,0.4633989
1,3,0.1438544,0.28388083
2,3,0.18004611,0.3095843
9,9,0.5376806,0.5376806
7,5,0.1946014,0.21571459
2,4,0.19951345,0.350423
9,8,0.009183277,0.71647304
6,3,0.1069708,0.28021535
5,5,0.5779831,0.5779831
6,3,0.15424377,0.36489317
3,5,0.16501452,0.511441
8,1,0.40096906,0.4426316
7,3,0.137508,0.2630964
6,3,0.2533833,0.34652928
2,5,0.07285479,0.28034127
5,5,0.52478874,0.52478874
2,5,0.01565329,0.59340596
8,1,0.09980294,0.6235244
9,9,0.36097628,0.36097628
6,3,0.18242626,0.28937885
0,0,0.35995638,0.35995638
0,2,0.30905682,0.32206032
5,5,0.39623788,0.39623788
2,5,0.10360324,0.43903467
9,9,0.4147662,0.4147662
5,5,0.41165408,0.41165408
4,7,0.23361544,0.35318887
2,3,0.2847169,0.30967993
1,1,0.46982265,0.46982265
6,5,0.113435745,0.26622617
6,4,0.25493488,0.36139494
8,8,0.5927995,0.5927995
4,7,0.13080609,0.58464533
8,8,0.5556721,0.5556721
4,6,0.25234216,0.34964278
5,7,0.21364026,0.5261773
0,7,0.19144261,0.25002316
9,9,0.5607085,0.5607085
9,6,0.30334818,0.355518
9,8,0.09727117,0.26970446
8,8,0.41790113,0.41790113
9,1,0.33940816,0.55361354
9,9,0.7494337,0.7494337
3,2,0.09782133,0.27681404
7,7,0.34787032,0.34787032
5,5,0.40353608,0.40353608
0,9,0.08150561,0.42149353
0,8,0.143379,0.26907423
5,7,0.35259855,0.4108331
2,6,0.14487873,0.5064666
2,3,0.24237444,0.26269165
3,5,0.21048446,0.33938882
8,8,0.6924985,0.6924985
6,6,0.5879516,0.5879516
3,3,0.42758152,0.42758152
4,7,0.06057683,0.29187912
0,0,0.63938683,0.63938683
5,5,0.3976586,0.3976586
8,3,0.20612127,0.29039145
0,1,0.121000595,0.3577313
1,1,0.47922745,0.47922745
7,3,0.17049615,0.28022587
2,4,0.2209695,0.3246553
8,3,0.0318911,0.32930538
8,3,0.0379617,0.43919998
7,3,0.13632615,0.37436455
8,8,0.43030837,0.43030837
5,3,0.21206515,0.31054977
1,0,0.1321938,0.39894688
8,0,0.3740557,0.39778236
7,9,0.14540514,0.29068756
1,9,0.23560604,0.32818684
3,5,0.38043383,0.41575456
0,8,0.18455884,0.70310223
5,5,0.3029047,0.3029047
7,3,0.20884891,0.26787522
9,8,0.08489397,0.4771843
7,3,0.08803194,0.38111123
4,1,0.008697713,0.52355665
5,3,0.39132306,0.4023054
9,9,0.3517009,0.3517009
8,0,0.18664508,0.22802806
0,5,0.10017707,0.31459177
7,7,0.30466998,0.30466998
9,9,0.4357142,0.4357142
8,0,0.2310731,0.3486529
2,7,0.1115468,0.42679
7,7,0.31300327,0.31300327
6,3,0.11238504,0.38878033
9,9,0.7695001,0.7695001
4,5,0.062298726,0.47244763
3,3,0.3221887,0.3221887
9,9,0.46763903,0.46763903
6,5,0.15847142,0.20058861
4,3,0.11576254,0.24616483
7,5,0.08243622,0.36710832
6,3,0.16916944,0.17837375
5,5,0.5216057,0.5216057
1,1,0.8332364,0.8332364
5,5,0.43293285,0.43293285
8,1,0.22903667,0.3072949
8,8,0.68779445,0.68779445
0,0,0.8050209,0.8050209
4,4,0.40418735,0.40418735
0,9,0.07847125,0.5554329
5,3,0.29921827,0.3668916
5,5,0.37276858,0.37276858
1,1,0.8764942,0.8764942
1,3,0.193429,0.24239135
8,1,0.25405473,0.37073526
9,9,0.5625069,0.5625069
0,0,0.40817335,0.40817335
3,3,0.29151097,0.29151097
1,4,0.06793411,0.24888165
9,8,0.050197717,0.3838951
2,3,0.14872243,0.3642641
2,1,0.029763695,0.5444186
5,5,0.22768702,0.22768702
3,5,0.45463392,0.45956308
9,6,0.04168575,0.44735998
9,9,0.4809991,0.4809991
4,2,0.24749812,0.38381973
0,0,0.26075187,0.26075187
3,3,0.3338785,0.3338785
0,0,0.59681445,0.59681445
0,8,0.14116237,0.6130217
9,1,0.1243255,0.8222723
8,8,0.30674392,0.30674392
1,1,0.34443405,0.34443405
5,3,0.077171735,0.31230527
7,3,0.045100644,0.44246387
0,0,0.40750787,0.40750787
8,8,0.7703632,0.7703632
2,3,0.15015723,0.32033902
4,6,0.16683388,0.25153658
7,5,0.34413287,0.3964725
0,3,0.16243702,0.29004478
2,5,0.13525349,0.3463723
3,5,0.35053754,0.41091686
6,6,0.82789403,0.82789403
3,5,0.36463338,0.49913213
8,8,0.6306403,0.6306403
5,3,0.26018253,0.31915337
0,1,0.04199711,0.47203523
3,7,0.16566786,0.32504824
4,7,0.1475619,0.2935706
3,5,0.21785653,0.6711241
9,1,0.26824418,0.3932077
0,1,0.0963299,0.59594464
6,3,0.08990745,0.33152467
1,1,0.66484845,0.66484845
0,9,0.23545368,0.310779
9,9,0.45245826,0.45245826
1,1,0.79248774,0.79248774
0,8,0.34501535,0.50114137
7,7,0.48014882,0.48014882
9,9,0.40692133,0.40692133
1,1,0.7684326,0.7684326
2,5,0.2121576,0.23133697
6,6,0.58472896,0.58472896
9,1,0.19304356,0.55679095
3,5,0.17815398,0.54566294
4,2,0.37015674,0.39240462
6,6,0.9183878,0.9183878
0,0,0.7517814,0.7517814
0,0,0.5231008,0.5231008
6,6,0.8035036,0.8035036
6,6,0.62684673,0.62684673
6,6,0.24168968,0.24168968
3,3,0.2951931,0.2951931
2,3,0.06688907,0.26691145
6,4,0.13713773,0.3446095
1,8,0.035409708,0.6941816
8,3,0.06747156,0.19668154
2,2,0.26297888,0.26297888
1,1,0.67537963,0.67537963
6,4,0.16365103,0.41291225
8,0,0.4086934,0.4640906
6,6,0.8682636,0.8682636
8,0,0.37681767,0.44864038
0,0,0.35170817,0.35170817
4,3,0.07592421,0.47611395
0,7,0.018894501,0.3952876
7,7,0.41008404,0.41008404
7,3,0.24650304,0.270866
5,5,0.35986733,0.35986733
5,5,0.44608203,0.44608203
3,5,0.36171585,0.4876914
5,5,0.64308804,0.64308804
2,6,0.04455464,0.50538653
3,4,0.18278228,0.3154811
4,5,0.022029266,0.5749785
1,1,0.38501972,0.38501972
7,4,0.12966044,0.19897014
5,5,0.3952266,0.3952266
4,9,0.0811883,0.23207305
6,6,0.57025015,0.57025015
1,1,0.44635564,0.44635564
9,9,0.5607434,0.5607434
3,2,0.19168547,0.21553758
6,6,0.7054076,0.7054076
6,6,0.7775035,0.7775035
9,6,0.06297273,0.39906287
3,6,0.24051352,0.47969157
8,8,0.50625485,0.50625485
0,0,0.6461666,0.6461666
7,7,0.47529152,0.47529152
2,3,0.13112445,0.27162382
6,6,0.34730887,0.34730887
2,0,0.3177547,0.32332474
5,5,0.28910926,0.28910926
8,8,0.5377464,0.5377464
5,5,0.40524843,0.40524843
4,7,0.16519791,0.32656175
6,3,0.19297132,0.3261336
8,8,0.4958503,0.4958503
9,1,0.271632,0.701734
9,9,0.4798517,0.4798517
1,1,0.46855435,0.46855435
0,8,0.20005195,0.58389306
2,7,0.13698009,0.22976075
2,3,0.05966207,0.3664243
7,5,0.08348677,0.48258033
3,4,0.20100683,0.264359
2,4,0.20066741,0.22959061
8,1,0.2150775,0.599601
0,8,0.17698917,0.45023388
9,7,0.1211212,0.4167334
5,5,0.6824197,0.6824197
8,8,0.57868314,0.57868314
1,8,0.25367537,0.43002704
9,9,0.49662393,0.49662393
4,0,0.027862146,0.32199687
1,1,0.38603997,0.38603997
3,9,0.16140872,0.18743943
8,0,0.15252441,0.6270575
1,1,0.6329765,0.6329765
4,4,0.29761258,0.29761258
7,0,0.286747,0.33316237
9,9,0.65913165,0.65913165
4,2,0.13083592,0.25406104
2,1,0.31520164,0.39568287
7,3,0.25623447,0.2821803
0,0,0.3947444,0.3947444
7,5,0.14222491,0.33187625
0,4,0.05033575,0.2858029
6,6,0.5523502,0.5523502
6,6,0.736097,0.736097
9,8,0.2374008,0.26448756
0,0,0.8052575,0.8052575
9,8,0.08496236,0.5622364
2,5,0.10835936,0.38041717
8,0,0.19529024,0.763643
7,7,0.798009,0.798009
2,4,0.25466955,0.39691824
2,3,0.12998246,0.4790213
5,5,0.48370236,0.48370236
1,1,0.75346166,0.75346166
2,8,0.022405345,0.55792767
6,6,0.7580599,0.7580599
2,5,0.024228452,0.54764974
9,7,0.040947385,0.38597292
6,4,0.26209697,0.26642504
2,5,0.0942581,0.36326143
3,3,0.4370579,0.4370579
0,8,0.17240421,0.72393894
3,1,0.017659044,0.6448159
9,9,0.21872734,0.21872734
8,1,0.07704546,0.37628964
7,7,0.5146086,0.5146086
8,8,0.51904213,0.51904213
8,9,0.10463278,0.33013394
4,3,0.20553666,0.2505834
0,0,0.663874,0.663874
1,1,0.3203974,0.3203974
8,8,0.71146625,0.71146625
2,3,0.20706229,0.40167457
7,5,0.049700804,0.26472598
9,8,0.028664993,0.66384184
3,5,0.22661126,0.36063293
6,6,0.841363,0.841363
1,1,0.6881904,0.6881904
9,9,0.39653933,0.39653933
0,5,0.035337396,0.26274303
7,7,0.6179695,0.6179695
3,5,0.3030576,0.46486285
7,7,0.25897682,0.25897682
4,6,0.22523522,0.2362846
5,5,0.43360397,0.43360397
0,0,0.43767,0.43767
0,1,0.061367877,0.34825236
2,6,0.19424464,0.2613269
9,1,0.18094367,0.32772177
3,5,0.3087314,0.5789502
4,3,0.120929025,0.3468359
0,6,0.009804463,0.5225925
6,3,0.23067594,0.37441176
2,3,0.08637163,0.4380458
5,3,0.39687818,0.45716363
3,3,0.44271308,0.44271308
7,5,0.3008905,0.3099159
3,9,0.23164627,0.31578755
7,7,0.387122,0.387122
2,3,0.1677072,0.32733607
5,6,0.109043814,0.24821712
3,5,0.34984192,0.38066736
1,9,0.19631025,0.26965764
1,1,0.44249693,0.44249693
4,4,0.2662529,0.2662529
9,9,0.45930457,0.45930457
9,8,0.023151755,0.52037716
5,5,0.34819353,0.34819353
7,3,0.07283018,0.24998385
5,5,0.23495412,0.23495412
0,0,0.76083905,0.76083905
2,5,0.24882035,0.2730165
2,2,0.37117368,0.37117368
2,6,0.07103439,0.33938572
9,8,0.24680501,0.37898642
7,5,0.32383582,0.42993483
3,5,0.3488033,0.39425442
9,9,0.4072718,0.4072718
4,0,0.09836742,0.33968395
3,4,0.07730944,0.37654647
5,5,0.47109973,0.47109973
4,6,0.086348996,0.4216917
6,8,0.03601098,0.36593014
5,5,0.3113423,0.3113423
6,6,0.40113765,0.40113765
1,9,0.37280127,0.4163201
4,5,0.088044494,0.5320963
3,3,0.35236388,0.35236388
4,2,0.27930385,0.28738335
4,5,0.09610231,0.34304485
3,3,0.22963288,0.22963288
7,7,0.48030773,0.48030773
8,3,0.06090714,0.39961866
3,3,0.32039535,0.32039535
7,3,0.046914563,0.40882164
8,8,0.80404663,0.80404663
0,0,0.39018524,0.39018524
5,3,0.3897001,0.43881735
7,3,0.24726292,0.2535425
6,4,0.14410248,0.34525377
0,8,0.23473102,0.35174018
5,5,0.29086775,0.29086775
4,4,0.2111452,0.2111452
8,9,0.25182933,0.29356506
6,6,0.79570794,0.79570794
8,8,0.5659751,0.5659751
5,5,0.41599268,0.41599268
5,3,0.25573006,0.2990958
9,9,0.26187915,0.26187915
9,9,0.58472204,0.58472204
9,9,0.46751258,0.46751258
5,3,0.37355074,0.3849618
0,0,0.50617236,0.50617236
1,1,0.6001335,0.6001335
0,9,0.1360238,0.5532839
8,0,0.2731876,0.5714597
1,1,0.87682223,0.87682223
1,8,0.01985308,0.73959243
8,8,0.48500547,0.48500547
0,1,0.08886652,0.419851
2,3,0.13385746,0.33493719
2,2,0.29723948,0.29723948
0,0,0.7761802,0.7761802
4,6,0.2092778,0.38038713
6,6,0.5462456,0.5462456
5,5,0.3955568,0.3955568
4,3,0.20001589,0.23952371
9,9,0.4736321,0.4736321
4,5,0.062019035,0.39173022
7,3,0.2131529,0.32382676
9,9,0.43985093,0.43985093
9,0,0.011120543,0.25696537
4,4,0.33988565,0.33988565
5,3,0.23786092,0.28253052
6,6,0.7143022,0.7143022
6,6,0.5981289,0.5981289
1,9,0.13994785,0.37812898
5,5,0.63129324,0.63129324
3,3,0.36672413,0.36672413
8,8,0.63733774,0.63733774
9,9,0.3046697,0.3046697
5,3,0.19120704,0.5275968
8,8,0.39868155,0.39868155
5,5,0.5234681,0.5234681
7,7,0.5246231,0.5246231
0,0,0.3119138,0.3119138
7,7,0.75694984,0.75694984
0,0,0.6320334,0.6320334
5,3,0.19824833,0.2686909
0,3,0.08708076,0.24117385
0,0,0.6889649,0.6889649
4,8,0.018671522,0.56384003
6,6,0.55555105,0.55555105
9,8,0.13146007,0.6249183
0,7,0.090530396,0.24636199
9,3,0.19720815,0.24478287
5,0,0.08618205,0.2947587
6,6,0.62769675,0.62769675
6,6,0.68430793,0.68430793
6,2,0.25879034,0.32818714
2,6,0.07465841,0.6378188
9,8,0.12667716,0.27441153
0,1,0.24770781,0.32707834
1,1,0.89361775,0.89361775
7,7,0.6194913,0.6194913
6,6,0.43738437,0.43738437
7,7,0.33920258,0.33920258
5,5,0.56312406,0.56312406
9,9,0.46050182,0.46050182
1,1,0.46369132,0.46369132
6,6,0.52236766,0.52236766
2,6,0.040267475,0.71864885
5,3,0.3240315,0.56673765
5,3,0.16903469,0.39892113
5,3,0.374272,0.38936153
8,1,0.22854751,0.35579583
5,3,0.36731353,0.4632443
9,9,0.38686624,0.38686624
4,2,0.12034154,0.35274097
6,6,0.34139332,0.34139332
4,3,0.060147043,0.42320225
3,3,0.4066138,0.4066138
2,6,0.18663277,0.24876942
0,0,0.6981986,0.6981986
7,7,0.40057787,0.40057787
6,6,0.3736469,0.3736469
2,3,0.18408379,0.25827166
2,6,0.17282987,0.6078605
3,5,0.2762434,0.4799617
9,9,0.38466555,0.38466555
7,5,0.13981703,0.3321557
9,2,0.083721116,0.25893453
2,6,0.049020894,0.7284713
6,2,0.12996243,0.24353342
7,7,0.8204743,0.8204743
1,1,0.78534997,0.78534997
3,1,0.11491451,0.4813302
6,3,0.06946031,0.41513947
6,6,0.36175317,0.36175317
8,8,0.7298745,0.7298745
9,0,0.049085457,0.32425094
7,7,0.8619995,0.8619995
5,3,0.14776865,0.25392327
4,6,0.19853483,0.5263603
0,0,0.3927643,0.3927643
8,0,0.24728549,0.58906543
4,2,0.0873075,0.21310833
0,0,0.56144416,0.56144416
9,0,0.050356384,0.34074834
3,3,0.3245202,0.3245202
4,3,0.103102826,0.24945115
8,8,0.6843836,0.6843836
9,1,0.38663608,0.58978707
6,6,0.3072535,0.3072535
9,8,0.09296801,0.3170264
2,2,0.30624604,0.30624604
6,6,0.47519636,0.47519636
1,1,0.34585473,0.34585473
4,1,0.030269317,0.26060534
7,6,0.037819333,0.22381169
3,3,0.31909993,0.31909993
5,3,0.21851017,0.2850573
3,3,0.42644477,0.42644477
8,9,0.08620889,0.18147275
5,5,0.55684054,0.55684054
0,0,0.58204484,0.58204484
2,3,0.15199475,0.35638413
1,1,0.834262,0.834262
6,6,0.7422717,0.7422717
4,9,0.055164605,0.2901816
3,3,0.37354115,0.37354115
3,3,0.4874739,0.4874739
9,9,0.5705039,0.5705039
6,6,0.3766862,0.3766862
9,0,0.1236654,0.46041882
8,1,0.114791244,0.4983489
8,8,0.605579,0.605579
5,5,0.3218419,0.3218419
8,8,0.25045258,0.25045258
6,3,0.21572877,0.29483178
6,7,0.110963404,0.24243508
2,7,0.12134395,0.34213588
1,9,0.3402418,0.46839866
7,7,0.4418043,0.4418043
7,7,0.6427192,0.6427192
1,1,0.58384246,0.58384246
2,3,0.13261597,0.47686085
7,7,0.44045785,0.44045785
9,1,0.42528924,0.50620097
9,9,0.51530766,0.51530766
4,4,0.2799706,0.2799706
4,7,0.24694516,0.53870976
1,3,0.10855814,0.21083565
2,8,0.11262788,0.42794964
5,3,0.23300397,0.36088005
6,6,0.60815424,0.60815424
8,3,0.19867553,0.30525196
7,7,0.3079693,0.3079693
6,3,0.21849978,0.22684869
8,9,0.10704143,0.5822707
3,3,0.21984762,0.21984762
0,8,0.21835907,0.68280923
5,5,0.44352138,0.44352138
5,5,0.38714942,0.38714942
3,6,0.08784243,0.66457045
0,5,0.14330234,0.3251056
7,7,0.7217093,0.7217093
9,0,0.12524074,0.29762027
1,1,0.59377354,0.59377354
3,5,0.2628474,0.4333332
4,3,0.1167767,0.29400182
4,5,0.17601348,0.236921
5,7,0.31716305,0.59217477
3,5,0.32210347,0.32742214
9,6,0.15357137,0.2724111
5,3,0.25894022,0.44771793
6,2,0.28581056,0.33118463
9,3,0.039310027,0.38792428
2,0,0.1552137,0.64633673
1,1,0.5397694,0.5397694
1,5,0.10786237,0.39775184
4,4,0.22678305,0.22678305
1,1,0.3302124,0.3302124
9,9,0.33368438,0.33368438
4,5,0.16671306,0.2613845
7,7,0.8783187,0.8783187
6,6,0.4988793,0.4988793
3,3,0.5902472,0.5902472
8,8,0.6126554,0.6126554
9,7,0.1599083,0.3904292
0,0,0.6664026,0.6664026
1,9,0.31912684,0.38724247
3,2,0.26344708,0.33537686
6,6,0.5911659,0.5911659
3,5,0.17912032,0.54247403
6,5,0.014165085,0.4018475
3,3,0.33427465,0.33427465
2,2,0.30885327,0.30885327
0,1,0.19370219,0.59426445
3,6,0.17965724,0.28899208
1,9,0.2022125,0.45376998
0,5,0.05072118,0.23500519
5,3,0.19466613,0.40530327
9,9,0.3581111,0.3581111
6,6,0.6490213,0.6490213
4,3,0.097630024,0.23801444
8,7,0.010396097,0.5793323
9,6,0.22488238,0.2509018
6,4,0.05677664,0.27083394
9,2,0.1412411,0.19259642
6,5,0.009449595,0.46720016
3,6,0.23391321,0.24444117
0,6,0.018429695,0.39357403
3,5,0.2186671,0.39566073
2,3,0.22598636,0.22957465
2,3,0.15419267,0.4749073
7,7,0.833186,0.833186
8,8,0.52745855,0.52745855
3,6,0.26147372,0.3331952
8,8,0.5936675,0.5936675
2,3,0.12105657,0.27997217
7,7,0.57317775,0.57317775
5,5,0.48598182,0.48598182
7,1,0.23640206,0.3234395
2,8,0.03010656,0.39240777
4,5,0.11442099,0.41748902
8,3,0.06093422,0.24066752
7,7,0.3971555,0.3971555
4,6,0.21637675,0.47695905
2,0,0.1132036,0.44498128
9,3,0.060272854,0.33753142
8,8,0.51266223,0.51266223
8,8,0.7252314,0.7252314
6,3,0.11282529,0.2526439
8,8,0.48454893,0.48454893
8,8,0.41026405,0.41026405
7,7,0.7040595,0.7040595
4,5,0.14117703,0.3507957
3,3,0.33227852,0.33227852
3,3,0.25723508,0.25723508
8,9,0.04444521,0.5289588
4,3,0.19260707,0.21402666
9,8,0.15192798,0.3497112
4,9,0.07303579,0.33607718
8,8,0.5654798,0.5654798
8,8,0.5081288,0.5081288
1,1,0.6543919,0.6543919
8,0,0.17773503,0.4232498
2,0,0.18019955,0.2777407
1,1,0.80112475,0.80112475
3,7,0.14743312,0.45023647
6,6,0.6458549,0.6458549
5,3,0.22175896,0.3836083
4,3,0.022302682,0.47113666
2,0,0.10020938,0.5336617
7,3,0.100370206,0.4224659
9,8,0.21376137,0.318983
9,1,0.04575658,0.8474554
4,4,0.39342263,0.39342263
1,0,0.09457579,0.39079574
4,0,0.07361223,0.46984974
1,1,0.7212739,0.7212739
3,3,0.3130317,0.3130317
2,5,0.012115084,0.5749878
7,5,0.36857036,0.50634885
0,1,0.2182675,0.2446706
7,7,0.92582166,0.92582166
9,6,0.05397516,0.20771547
7,7,0.47049138,0.47049138
6,6,0.28209755,0.28209755
6,3,0.19482686,0.41465032
2,5,0.18422355,0.23981652
5,3,0.36242926,0.49583465
9,9,0.6948982,0.6948982
2,0,0.15512598,0.49761036
9,9,0.31127423,0.31127423
1,1,0.7487941,0.7487941
2,4,0.31185353,0.43175206
2,2,0.33115265,0.33115265
6,6,0.5216498,0.5216498
8,8,0.55449075,0.55449075
2,2,0.24897993,0.24897993
1,1,0.8293694,0.8293694
3,7,0.1633233,0.2834081
6,5,0.07567275,0.2772393
6,9,0.033833094,0.3861704
0,9,0.20962518,0.581157
1,1,0.7818331,0.7818331
2,2,0.3378353,0.3378353
7,5,0.11539355,0.21272847
0,8,0.13345785,0.16458185
5,5,0.3314936,0.3314936
4,4,0.25851628,0.25851628
6,1,0.079918824,0.36695158
1,1,0.45800924,0.45800924
6,3,0.24871804,0.31525794
4,3,0.06615353,0.47682756
0,0,0.52037966,0.52037966
2,4,0.2724989,0.40863037
2,3,0.13884786,0.39213517
6,3,0.20173222,0.36457622
0,6,0.1021652,0.34689158
5,6,0.17413908,0.30085298
9,9,0.48426804,0.48426804
1,1,0.27517575,0.27517575
7,7,0.4558471,0.4558471
6,6,0.3880554,0.3880554
7,9,0.1251601,0.2628715
0,0,0.55659086,0.55659086
3,3,0.35043797,0.35043797
9,1,0.25247726,0.25487572
6,6,0.29806775,0.29806775
8,8,0.7697565,0.7697565
3,0,0.08636893,0.636696
0,0,0.2840789,0.2840789
3,7,0.20202015,0.23496114
4,3,0.06363802,0.23237903
7,7,0.35988995,0.35988995
7,7,0.32424256,0.32424256
1,4,0.0072170226,0.25135723
4,3,0.16679908,0.22593455
7,3,0.09806333,0.3295698
2,3,0.15916042,0.31516126
7,7,0.530257,0.530257
1,1,0.96545416,0.96545416
4,0,0.02713539,0.63794434
7,7,0.39975232,0.39975232
4,4,0.21241568,0.21241568
4,4,0.2840381,0.2840381
8,8,0.5724593,0.5724593
4,4,0.36994386,0.36994386
7,5,0.029729603,0.48277614
7,3,0.04986493,0.3188232
5,3,0.38533247,0.4535613
3,3,0.32967535,0.32967535
7,7,0.7886675,0.7886675
2,4,0.293334,0.47160894
0,1,0.047568675,0.63351905
8,8,0.81883234,0.81883234
9,9,0.21060418,0.21060418
5,5,0.42331606,0.42331606
8,8,0.26609308,0.26609308
3,1,0.065428324,0.48865753
6,2,0.056059007,0.3862986
2,5,0.10649807,0.3526297
0,0,0.38582894,0.38582894
8,8,0.8197491,0.8197491
7,5,0.3545688,0.43264738
3,3,0.2855715,0.2855715
7,7,0.22148994,0.22148994
6,6,0.41212028,0.41212028
5,5,0.3591798,0.3591798
3,0,0.14041723,0.37319952
1,1,0.65280926,0.65280926
3,3,0.30629933,0.30629933
2,3,0.21196018,0.32541904
2,5,0.017652016,0.5438236
5,2,0.07221243,0.37411878
4,3,0.05546285,0.6032026
1,8,0.020251421,0.61123097
2,7,0.112252526,0.33406943
9,7,0.06695522,0.2596415
2,2,0.32469714,0.32469714
7,7,0.9164094,0.9164094
0,8,0.24987338,0.34711486
7,7,0.6535384,0.6535384
2,4,0.26419017,0.32446647
1,1,0.43837303,0.43837303
3,7,0.0881028,0.20918402
2,5,0.096160896,0.2791807
0,9,0.31756622,0.4445853
2,2,0.29098043,0.29098043
4,4,0.3946936,0.3946936
7,5,0.02787416,0.6495742
9,1,0.35273367,0.46550125
8,8,0.47209162,0.47209162
9,1,0.20755279,0.61429566
0,0,0.6753538,0.6753538
7,2,0.16733369,0.17438273
7,7,0.50734556,0.50734556
0,0,0.36818856,0.36818856
7,7,0.37708554,0.37708554
8,8,0.17413689,0.17413689
4,4,0.45156527,0.45156527
6,6,0.5470584,0.5470584
3,3,0.3021188,0.3021188
3,5,0.2840851,0.33251455
0,0,0.73877424,0.73877424
1,1,0.5756552,0.5756552
3,3,0.24818829,0.24818829
7,5,0.06666859,0.4630121
0,0,0.5665509,0.5665509
1,7,0.10546316,0.17773205
3,3,0.39459267,0.39459267
1,1,0.91915524,0.91915524
4,4,0.34758675,0.34758675
2,0,0.22397427,0.37173927
3,5,0.36211193,0.5338885
