true,pred,true_confidence,pred_confidence
9,8,0.0353637,0.589408
7,3,0.0787286,0.312642
4,1,0.00370846,0.507784
5,3,0.334355,0.42649
9,7,0.33171,0.376735
8,0,0.256378,0.302284
0,5,0.113175,0.304958
7,7,0.351205,0.351205
9,9,0.464766,0.464766
8,8,0.38626,0.38626
2,7,0.139299,0.418185
7,7,0.307965,0.307965
6,3,0.0789444,0.460583
9,9,0.57853,0.57853
4,5,0.0606669,0.488465
3,7,0.264696,0.331685
9,9,0.567842,0.567842
6,4,0.0954973,0.230769
4,2,0.169419,0.272529
7,3,0.147224,0.300755
6,3,0.120198,0.198516
5,5,0.528481,0.528481
1,1,0.762369,0.762369
5,5,0.477966,0.477966
8,0,0.24478,0.274016
8,8,0.729133,0.729133
0,0,0.902713,0.902713
4,4,0.41694,0.41694
0,9,0.154529,0.458597
5,3,0.250491,0.495469
5,5,0.413517,0.413517
1,1,0.8664,0.8664
1,3,0.214309,0.215335
8,1,0.197952,0.463807
9,9,0.516958,0.516958
0,0,0.453439,0.453439
3,3,0.349032,0.349032
1,0,0.134783,0.170193
9,8,0.0174334,0.415568
2,5,0.215519,0.347359
2,0,0.0719554,0.395813
5,7,0.208502,0.292527
3,5,0.426112,0.47759
9,6,0.0476487,0.438802
9,9,0.434407,0.434407
4,2,0.219096,0.40283
0,0,0.291887,0.291887
3,3,0.334013,0.334013
0,0,0.797368,0.797368
0,8,0.146979,0.584891
9,1,0.157286,0.555953
8,8,0.290772,0.290772
1,1,0.457688,0.457688
5,3,0.095215,0.35379
7,3,0.024618,0.441671
0,0,0.464117,0.464117
8,8,0.799008,0.799008
2,5,0.0847914,0.322793
4,3,0.203827,0.273619
7,7,0.483079,0.483079
0,3,0.221604,0.277776
2,3,0.149777,0.331222
3,5,0.376264,0.395328
6,6,0.873146,0.873146
3,5,0.368999,0.487541
8,8,0.686817,0.686817
5,3,0.300387,0.35384
0,1,0.097308,0.498618
3,5,0.174311,0.211317
4,7,0.184611,0.350994
3,5,0.309005,0.57891
9,0,0.193306,0.305217
0,1,0.183783,0.597658
6,3,0.139899,0.355485
1,1,0.652236,0.652236
0,9,0.247553,0.299476
9,9,0.582153,0.582153
1,1,0.750642,0.750642
0,8,0.378093,0.448811
7,7,0.469433,0.469433
9,9,0.378898,0.378898
1,1,0.788635,0.788635
2,2,0.252988,0.252988
6,6,0.539003,0.539003
9,1,0.166012,0.561549
3,5,0.154932,0.540696
4,2,0.396708,0.424445
6,6,0.904017,0.904017
0,0,0.781719,0.781719
0,0,0.707081,0.707081
6,6,0.822032,0.822032
6,6,0.428544,0.428544
6,4,0.153442,0.186328
3,3,0.319694,0.319694
2,3,0.0856266,0.229458
6,2,0.138461,0.277078
1,8,0.0130444,0.68418
8,3,0.0575187,0.204261
2,2,0.313655,0.313655
1,1,0.676977,0.676977
6,4,0.0911711,0.451441
8,0,0.332233,0.566141
6,6,0.891979,0.891979
8,0,0.305814,0.540918
0,0,0.446621,0.446621
4,3,0.0765058,0.474255
0,7,0.0111221,0.349438
7,7,0.445839,0.445839
7,7,0.324556,0.324556
5,7,0.2619,0.353159
5,5,0.43059,0.43059
3,5,0.404925,0.426323
5,5,0.669439,0.669439
2,3,0.0693437,0.349404
3,4,0.201087,0.296365
4,5,0.0106362,0.582123
1,1,0.269912,0.269912
7,4,0.11777,0.205055
5,5,0.490067,0.490067
4,2,0.13698,0.196102
6,6,0.52683,0.52683
1,1,0.551198,0.551198
9,9,0.574197,0.574197
3,2,0.187527,0.290862
6,6,0.564523,0.564523
6,6,0.813585,0.813585
9,1,0.158707,0.206741
3,6,0.20566,0.436921
8,8,0.579428,0.579428
0,0,0.806244,0.806244
7,7,0.346779,0.346779
2,6,0.184039,0.21795
6,6,0.348677,0.348677
2,2,0.336259,0.336259
5,5,0.288815,0.288815
8,8,0.524923,0.524923
5,5,0.435463,0.435463
4,5,0.148983,0.305452
6,3,0.257231,0.309352
8,8,0.585195,0.585195
9,1,0.341891,0.639441
9,1,0.405424,0.504879
1,9,0.342185,0.397888
0,8,0.28589,0.538208
2,0,0.193342,0.30892
2,3,0.0571392,0.407901
7,5,0.0913393,0.502689
3,3,0.270726,0.270726
2,4,0.20137,0.248636
8,1,0.331854,0.522657
0,8,0.1975,0.527452
9,7,0.148033,0.525176
5,5,0.700982,0.700982
8,8,0.485063,0.485063
1,8,0.290334,0.374239
9,9,0.641481,0.641481
4,0,0.0357841,0.496993
1,1,0.627217,0.627217
3,9,0.124961,0.222625
8,0,0.174545,0.599981
1,1,0.410028,0.410028
4,4,0.3105,0.3105
7,7,0.474002,0.474002
9,9,0.648378,0.648378
4,2,0.119251,0.381369
2,2,0.716464,0.716464
7,7,0.311666,0.311666
0,0,0.474613,0.474613
7,5,0.210552,0.28559
0,8,0.0406546,0.245171
6,6,0.353205,0.353205
6,6,0.729993,0.729993
9,8,0.167587,0.274864
0,0,0.889454,0.889454
9,8,0.0626046,0.594342
2,5,0.186711,0.415132
8,0,0.173356,0.816684
7,7,0.905039,0.905039
2,4,0.290223,0.393325
2,3,0.107326,0.52504
5,5,0.479636,0.479636
1,1,0.792199,0.792199
2,8,0.0481036,0.527953
6,6,0.582829,0.582829
2,5,0.0442636,0.52687
9,3,0.0357627,0.292611
6,4,0.169342,0.36096
2,5,0.158979,0.380104
3,3,0.391052,0.391052
0,8,0.214919,0.620514
3,1,0.028248,0.582095
9,9,0.49665,0.49665
8,1,0.0468025,0.508959
7,7,0.759483,0.759483
8,8,0.465856,0.465856
8,0,0.143404,0.339153
4,3,0.225957,0.252342
0,0,0.718865,0.718865
1,8,0.270277,0.360368
8,8,0.645526,0.645526
2,3,0.235983,0.370105
7,5,0.0769762,0.248782
9,8,0.00909157,0.606933
3,5,0.192681,0.409202
6,6,0.780366,0.780366
1,1,0.811023,0.811023
9,9,0.381719,0.381719
0,2,0.049081,0.211593
7,7,0.723845,0.723845
3,5,0.369971,0.452565
7,7,0.270283,0.270283
4,6,0.191221,0.340766
5,5,0.455933,0.455933
0,0,0.63805,0.63805
0,3,0.133597,0.238727
2,4,0.221743,0.264433
9,1,0.243774,0.306773
3,5,0.388807,0.497235
4,3,0.106647,0.393443
0,6,0.0150403,0.442152
6,3,0.144402,0.398815
2,3,0.117055,0.42283
5,3,0.307373,0.450663
3,3,0.484437,0.484437
7,5,0.287189,0.338818
3,9,0.205779,0.358677
7,7,0.520295,0.520295
2,5,0.175708,0.315487
5,3,0.130081,0.252613
3,3,0.403709,0.403709
1,9,0.110106,0.300935
1,1,0.315356,0.315356
4,2,0.263548,0.268877
9,9,0.436814,0.436814
9,8,0.0172822,0.496777
5,5,0.342172,0.342172
7,3,0.150744,0.241973
5,5,0.251233,0.251233
0,0,0.785803,0.785803
2,5,0.22406,0.225986
2,2,0.530458,0.530458
2,9,0.0716968,0.230362
9,8,0.202625,0.493843
7,5,0.316451,0.443131
3,3,0.430154,0.430154
9,9,0.388671,0.388671
4,0,0.078871,0.319218
3,4,0.051799,0.401935
5,5,0.483888,0.483888
4,6,0.129318,0.348803
6,8,0.0445021,0.395838
5,5,0.343573,0.343573
6,6,0.272392,0.272392
1,1,0.440837,0.440837
4,5,0.0683144,0.563235
3,3,0.34717,0.34717
4,2,0.314061,0.316308
4,7,0.107791,0.761955
3,3,0.250469,0.250469
7,7,0.758849,0.758849
8,3,0.0825132,0.422643
3,3,0.326288,0.326288
7,7,0.248083,0.248083
8,8,0.72589,0.72589
0,0,0.393322,0.393322
5,3,0.362432,0.429485
7,3,0.181217,0.273499
6,4,0.129979,0.425745
0,8,0.273129,0.390437
5,5,0.329137,0.329137
4,7,0.152612,0.25174
8,9,0.251382,0.355722
6,6,0.737919,0.737919
8,8,0.42605,0.42605
5,5,0.393952,0.393952
5,3,0.240445,0.299027
9,9,0.205365,0.205365
9,9,0.644737,0.644737
9,9,0.454535,0.454535
5,5,0.399263,0.399263
0,0,0.566962,0.566962
1,1,0.500551,0.500551
0,9,0.221211,0.332415
8,0,0.202758,0.598208
1,1,0.87424,0.87424
1,8,0.0219257,0.613141
8,0,0.417526,0.470224
0,8,0.174281,0.222395
2,3,0.288505,0.310669
2,2,0.386886,0.386886
0,0,0.83459,0.83459
4,2,0.239414,0.26651
6,6,0.448753,0.448753
5,5,0.291817,0.291817
4,4,0.216438,0.216438
9,9,0.533179,0.533179
4,5,0.0596462,0.445985
7,3,0.229207,0.303054
9,9,0.303499,0.303499
9,0,0.00267287,0.330173
4,4,0.320335,0.320335
5,3,0.213816,0.245956
6,6,0.721182,0.721182
6,6,0.518601,0.518601
1,0,0.131633,0.277786
5,5,0.591961,0.591961
3,3,0.329874,0.329874
8,8,0.792054,0.792054
9,0,0.198758,0.272086
5,3,0.173916,0.608653
8,8,0.340754,0.340754
5,5,0.613405,0.613405
7,7,0.743572,0.743572
0,8,0.329886,0.363146
7,7,0.774784,0.774784
0,0,0.68298,0.68298
5,3,0.186548,0.370457
0,3,0.0838292,0.237489
0,0,0.830825,0.830825
4,8,0.0228341,0.540141
6,6,0.650422,0.650422
9,8,0.0813948,0.674385
0,5,0.162715,0.24331
9,3,0.130857,0.314269
5,0,0.0933408,0.426082
6,6,0.557424,0.557424
6,6,0.711376,0.711376
6,2,0.211761,0.357741
2,6,0.115689,0.455621
9,0,0.0605054,0.393528
0,0,0.325776,0.325776
1,1,0.866162,0.866162
7,7,0.621359,0.621359
6,2,0.187338,0.332008
7,7,0.54466,0.54466
5,5,0.577285,0.577285
9,9,0.439237,0.439237
1,1,0.5652,0.5652
6,6,0.62747,0.62747
2,6,0.0633228,0.72025
5,3,0.316289,0.55947
5,3,0.203164,0.380101
5,5,0.374101,0.374101
8,1,0.259258,0.310016
5,3,0.379333,0.456245
9,9,0.369163,0.369163
4,2,0.139642,0.376736
6,4,0.264908,0.313747
4,3,0.0435642,0.616929
3,3,0.467337,0.467337
2,2,0.240973,0.240973
0,0,0.764184,0.764184
7,7,0.51082,0.51082
6,6,0.499576,0.499576
2,3,0.188318,0.29525
2,6,0.199958,0.469235
3,5,0.233795,0.445849
9,9,0.301269,0.301269
7,3,0.120896,0.294428
9,2,0.0669006,0.319027
2,6,0.115827,0.499766
6,3,0.124416,0.22979
7,7,0.907856,0.907856
1,1,0.798044,0.798044
3,1,0.236427,0.415944
6,3,0.050518,0.401403
6,6,0.360355,0.360355
8,8,0.753038,0.753038
9,0,0.0308262,0.421792
7,7,0.877788,0.877788
5,3,0.147575,0.323615
4,6,0.264192,0.548682
0,0,0.493543,0.493543
8,0,0.276777,0.639734
4,5,0.131388,0.156696
0,0,0.742161,0.742161
9,8,0.0282343,0.369344
3,5,0.32479,0.340123
4,3,0.0978477,0.235195
8,8,0.653993,0.653993
9,1,0.352879,0.574381
6,6,0.296895,0.296895
9,8,0.13086,0.36429
2,2,0.369411,0.369411
6,6,0.332532,0.332532
1,1,0.380309,0.380309
4,0,0.0452084,0.297587
7,6,0.118885,0.160477
3,5,0.288455,0.296097
5,3,0.257129,0.395675
3,3,0.504968,0.504968
8,9,0.109795,0.207143
5,5,0.518684,0.518684
0,0,0.550723,0.550723
2,3,0.195968,0.353265
1,1,0.762527,0.762527
6,6,0.838838,0.838838
4,0,0.0943982,0.333595
3,3,0.44077,0.44077
3,3,0.469111,0.469111
9,9,0.662226,0.662226
6,3,0.260218,0.347213
9,0,0.0522493,0.548885
8,8,0.389335,0.389335
8,8,0.554172,0.554172
5,5,0.25056,0.25056
8,8,0.247149,0.247149
6,6,0.37193,0.37193
6,7,0.0995582,0.225372
2,7,0.214932,0.313214
1,1,0.538304,0.538304
7,7,0.594735,0.594735
7,7,0.541401,0.541401
1,1,0.619351,0.619351
2,3,0.154182,0.423195
7,7,0.591405,0.591405
9,9,0.517189,0.517189
9,9,0.692311,0.692311
4,4,0.395435,0.395435
4,7,0.159127,0.793787
1,3,0.091487,0.238454
2,8,0.0987631,0.507585
5,3,0.23053,0.337451
6,6,0.615895,0.615895
8,8,0.358499,0.358499
7,7,0.325165,0.325165
6,6,0.226734,0.226734
8,9,0.201288,0.51425
3,3,0.208924,0.208924
0,8,0.248199,0.680504
5,7,0.343552,0.526971
5,5,0.392773,0.392773
3,6,0.0675979,0.708111
0,0,0.281105,0.281105
7,7,0.892401,0.892401
9,0,0.101051,0.312598
1,1,0.501496,0.501496
3,3,0.34095,0.34095
4,3,0.136715,0.300887
4,5,0.131727,0.274603
5,7,0.343901,0.503435
3,3,0.349136,0.349136
9,6,0.117396,0.286077
5,3,0.244232,0.607121
6,4,0.257265,0.321239
9,3,0.0171885,0.473902
2,0,0.201642,0.495886
1,1,0.462823,0.462823
1,5,0.14023,0.381159
4,4,0.386396,0.386396
1,1,0.306723,0.306723
9,9,0.287911,0.287911
4,7,0.220188,0.372697
7,7,0.860282,0.860282
6,6,0.391722,0.391722
3,3,0.641271,0.641271
8,8,0.477482,0.477482
9,7,0.296722,0.496481
0,0,0.70799,0.70799
1,1,0.448482,0.448482
3,2,0.256739,0.39839
6,6,0.502695,0.502695
3,5,0.12458,0.63776
6,5,0.0216568,0.449355
3,6,0.297174,0.331875
2,2,0.403775,0.403775
0,1,0.242606,0.332729
3,4,0.174296,0.3073
1,9,0.0898785,0.33758
0,2,0.198971,0.234534
5,3,0.2475,0.405298
9,1,0.272738,0.284949
6,6,0.606675,0.606675
4,3,0.0856933,0.226937
8,7,0.00722727,0.679779
9,9,0.248647,0.248647
6,4,0.0248955,0.304186
9,4,0.133259,0.179207
6,5,0.00590185,0.490808
3,4,0.148518,0.29199
0,6,0.0315345,0.353606
3,5,0.238154,0.40321
2,2,0.338804,0.338804
2,2,0.373304,0.373304
7,7,0.920165,0.920165
8,8,0.639521,0.639521
3,6,0.232527,0.286083
8,8,0.588538,0.588538
2,3,0.15422,0.229545
7,7,0.89045,0.89045
5,5,0.508677,0.508677
7,1,0.194118,0.30873
2,0,0.0624579,0.482068
4,5,0.133133,0.353378
8,2,0.0592546,0.251022
7,7,0.470473,0.470473
4,6,0.219611,0.448658
2,0,0.266899,0.497067
9,3,0.04756,0.322681
8,8,0.591166,0.591166
8,8,0.72221,0.72221
6,3,0.208331,0.258614
8,0,0.457388,0.468055
8,8,0.375144,0.375144
7,7,0.650455,0.650455
4,5,0.131724,0.371607
3,3,0.429218,0.429218
3,3,0.298585,0.298585
8,9,0.105234,0.51173
4,3,0.16375,0.233187
9,8,0.0955233,0.331014
4,9,0.104988,0.311383
8,8,0.575374,0.575374
8,8,0.537984,0.537984
1,1,0.759565,0.759565
8,0,0.301675,0.47557
2,0,0.168697,0.413742
1,1,0.900332,0.900332
3,7,0.19464,0.21926
6,6,0.484486,0.484486
5,3,0.232385,0.334501
4,3,0.0285729,0.466376
2,0,0.127228,0.641002
7,3,0.224184,0.282914
9,9,0.29991,0.29991
9,1,0.0362089,0.8153
4,4,0.339434,0.339434
1,0,0.139187,0.366952
4,0,0.0623536,0.535151
1,1,0.888697,0.888697
3,5,0.312982,0.352438
2,5,0.0174617,0.738178
7,7,0.645532,0.645532
0,0,0.286176,0.286176
7,7,0.909339,0.909339
9,2,0.0492703,0.267966
7,7,0.656475,0.656475
6,4,0.13761,0.250433
6,3,0.322083,0.325849
2,2,0.242731,0.242731
5,3,0.363391,0.47971
9,9,0.74924,0.74924
2,0,0.167015,0.56003
9,9,0.298206,0.298206
1,1,0.771668,0.771668
2,4,0.358971,0.436246
2,2,0.339518,0.339518
6,6,0.502964,0.502964
8,0,0.433208,0.490232
2,2,0.255583,0.255583
1,1,0.752508,0.752508
3,7,0.158721,0.332767
6,5,0.053788,0.292242
6,1,0.0177811,0.485462
0,9,0.237364,0.523038
1,1,0.639106,0.639106
2,2,0.469887,0.469887
7,2,0.108695,0.265929
0,0,0.238933,0.238933
5,5,0.311218,0.311218
4,4,0.279817,0.279817
6,7,0.189532,0.206439
1,1,0.284973,0.284973
6,3,0.225646,0.316455
4,3,0.0726213,0.465689
0,0,0.538307,0.538307
2,4,0.165961,0.412307
2,3,0.163578,0.391473
6,3,0.162915,0.334055
0,0,0.281857,0.281857
5,7,0.130987,0.304496
9,1,0.393832,0.52976
1,1,0.353893,0.353893
7,7,0.771567,0.771567
6,6,0.397153,0.397153
7,9,0.114498,0.233628
0,0,0.640322,0.640322
3,3,0.438527,0.438527
9,0,0.192446,0.309842
6,6,0.277871,0.277871
8,8,0.814246,0.814246
3,0,0.0701119,0.71262
0,0,0.474782,0.474782
3,7,0.187504,0.463355
4,3,0.0656886,0.208101
7,7,0.626256,0.626256
7,7,0.517267,0.517267
1,4,0.00819408,0.260978
4,3,0.184193,0.191461
7,3,0.112453,0.289968
2,3,0.161182,0.325568
7,7,0.649022,0.649022
1,1,0.917808,0.917808
4,2,0.0844145,0.391994
7,7,0.415521,0.415521
4,7,0.268575,0.334026
4,4,0.328623,0.328623
8,8,0.627284,0.627284
4,4,0.454392,0.454392
7,5,0.0152216,0.368308
7,5,0.0252572,0.322787
5,5,0.425251,0.425251
3,3,0.391338,0.391338
7,7,0.880299,0.880299
2,4,0.319904,0.433777
0,1,0.0319066,0.644614
8,8,0.799847,0.799847
9,9,0.198685,0.198685
5,3,0.329313,0.552758
8,0,0.214334,0.255525
3,2,0.0913077,0.261448
6,2,0.0340881,0.349667
2,7,0.109406,0.295383
0,0,0.522107,0.522107
8,8,0.813982,0.813982
7,7,0.470454,0.470454
3,3,0.360188,0.360188
7,4,0.198713,0.220877
6,6,0.613322,0.613322
5,5,0.477264,0.477264
3,0,0.15023,0.438012
1,1,0.642911,0.642911
3,3,0.308703,0.308703
2,3,0.173878,0.329428
2,5,0.0423518,0.627364
5,2,0.0532943,0.47327
4,3,0.0885548,0.516021
1,8,0.0165065,0.585348
2,4,0.113824,0.297058
9,2,0.0869785,0.256603
2,2,0.394224,0.394224
7,7,0.966422,0.966422
0,8,0.332298,0.371916
7,7,0.894429,0.894429
2,4,0.302282,0.312056
1,1,0.661014,0.661014
3,0,0.123899,0.207683
2,7,0.065092,0.269867
0,0,0.526086,0.526086
2,2,0.330178,0.330178
4,4,0.392512,0.392512
7,5,0.0200142,0.63567
9,9,0.407391,0.407391
8,8,0.468303,0.468303
9,1,0.15901,0.700242
0,0,0.626893,0.626893
7,0,0.1748,0.279318
7,7,0.671424,0.671424
0,0,0.520568,0.520568
7,7,0.600182,0.600182
8,8,0.199362,0.199362
4,4,0.463221,0.463221
6,6,0.539064,0.539064
3,3,0.338296,0.338296
3,3,0.321592,0.321592
0,0,0.85104,0.85104
1,1,0.583843,0.583843
3,9,0.203887,0.282614
7,3,0.138425,0.400423
0,0,0.848337,0.848337
1,8,0.0534436,0.20768
3,3,0.453542,0.453542
1,1,0.934681,0.934681
4,3,0.268184,0.292518
2,0,0.275907,0.370659
3,5,0.367718,0.507614
8,8,0.753751,0.753751
4,4,0.425824,0.425824
2,5,0.158063,0.446695
3,2,0.0318272,0.299182
7,7,0.811657,0.811657
8,8,0.616674,0.616674
4,3,0.0701352,0.513706
3,0,0.0150519,0.333939
0,3,0.256963,0.323805
9,7,0.178366,0.195764
0,0,0.494018,0.494018
0,8,0.281355,0.590361
1,1,0.452261,0.452261
0,0,0.456797,0.456797
4,6,0.207743,0.481091
4,3,0.0600224,0.490232
6,6,0.86081,0.86081
7,3,0.151812,0.324264
6,3,0.00584858,0.500967
1,7,0.273843,0.533532
1,1,0.633635,0.633635
3,5,0.378138,0.379274
7,3,0.110835,0.287983
3,5,0.254853,0.404671
5,5,0.597967,0.597967
2,2,0.288731,0.288731
6,3,0.160382,0.29666
6,6,0.874547,0.874547
5,3,0.387467,0.43044
8,0,0.339031,0.400311
7,3,0.114962,0.302977
1,1,0.783537,0.783537
6,6,0.439666,0.439666
8,8,0.491166,0.491166
8,8,0.384914,0.384914
5,5,0.514251,0.514251
3,3,0.441506,0.441506
0,3,0.134687,0.247387
4,5,0.0546577,0.504819
0,0,0.307253,0.307253
1,9,0.220142,0.478617
3,2,0.176186,0.242793
8,0,0.416751,0.441612
8,1,0.308386,0.525895
0,2,0.0500585,0.387787
6,6,0.424682,0.424682
9,9,0.564265,0.564265
9,3,0.107121,0.430934
9,7,0.118121,0.191308
5,1,0.182911,0.225342
5,5,0.512619,0.512619
8,8,0.281685,0.281685
6,3,0.092417,0.415639
0,0,0.648139,0.648139
0,8,0.444806,0.531172
4,4,0.340055,0.340055
2,3,0.239636,0.304189
3,3,0.50999,0.50999
2,5,0.110241,0.390537
7,7,0.974874,0.974874
2,3,0.0942381,0.62509
2,2,0.321098,0.321098
5,5,0.437626,0.437626
9,1,0.0747351,0.350558
8,1,0.125858,0.388209
9,1,0.226644,0.771448
1,7,0.00931623,0.521041
7,7,0.922249,0.922249
4,4,0.505162,0.505162
0,0,0.475169,0.475169
3,5,0.356892,0.536945
0,0,0.642021,0.642021
1,1,0.577759,0.577759
3,3,0.529371,0.529371
8,8,0.477105,0.477105
3,3,0.338465,0.338465
9,9,0.534706,0.534706
6,4,0.231583,0.365483
1,8,0.292794,0.330271
4,4,0.403809,0.403809
7,7,0.642776,0.642776
0,0,0.400203,0.400203
3,6,0.260213,0.290437
7,7,0.569445,0.569445
8,8,0.614542,0.614542
9,9,0.716212,0.716212
1,1,0.295242,0.295242
1,1,0.704475,0.704475
6,6,0.466905,0.466905
6,5,0.0105542,0.488765
6,5,0.107123,0.222991
6,9,0.12529,0.182336
9,9,0.644773,0.644773
1,1,0.639451,0.639451
9,9,0.536168,0.536168
9,1,0.190782,0.754042
4,4,0.285563,0.285563
2,3,0.139805,0.230191
1,1,0.927798,0.927798
7,0,0.0221396,0.540788
0,0,0.704879,0.704879
6,6,0.436711,0.436711
8,0,0.395085,0.564776
1,1,0.380095,0.380095
9,9,0.527209,0.527209
2,4,0.100489,0.341422
9,8,0.111011,0.354447
0,7,0.00648904,0.379647
4,4,0.305369,0.305369
7,7,0.55815,0.55815
8,8,0.69346,0.69346
3,5,0.335727,0.48605
1,1,0.716087,0.716087
