true,pred,true_confidence,pred_confidence
8,8,0.563511,0.563511
3,5,0.398335,0.460901
5,3,0.0939632,0.378602
2,3,0.142314,0.22325
4,4,0.472621,0.472621
1,9,0.135915,0.436819
8,8,0.420523,0.420523
9,9,0.580526,0.580526
1,0,0.0348954,0.388156
2,3,0.119667,0.344736
9,9,0.7762,0.7762
7,7,0.244729,0.244729
2,4,0.200675,0.324194
9,8,0.0069572,0.757731
6,3,0.175881,0.31202
5,5,0.556833,0.556833
6,3,0.280293,0.316152
3,5,0.17409,0.359564
8,8,0.472542,0.472542
7,7,0.329838,0.329838
6,3,0.326985,0.38748
2,5,0.0637638,0.253015
5,5,0.685291,0.685291
2,5,0.0251751,0.573877
8,1,0.08467,0.827602
9,9,0.264189,0.264189
6,3,0.276534,0.293385
0,0,0.288327,0.288327
0,0,0.328868,0.328868
5,3,0.247226,0.298142
2,3,0.187691,0.376297
9,9,0.495924,0.495924
5,3,0.342442,0.402005
4,7,0.238219,0.403861
2,2,0.405965,0.405965
1,1,0.443068,0.443068
6,3,0.198503,0.210597
6,6,0.521398,0.521398
8,8,0.663549,0.663549
4,7,0.177105,0.572581
8,8,0.668201,0.668201
4,4,0.294273,0.294273
5,7,0.19955,0.603977
0,7,0.127429,0.305823
9,9,0.49393,0.49393
9,6,0.127135,0.601345
9,8,0.0703809,0.271204
8,0,0.265181,0.463578
9,9,0.435202,0.435202
9,9,0.855919,0.855919
3,4,0.0874438,0.314138
7,7,0.446639,0.446639
5,3,0.345194,0.435485
0,9,0.0892518,0.623447
0,0,0.291757,0.291757
5,7,0.310325,0.531637
2,6,0.357973,0.414058
2,3,0.180655,0.260354
3,5,0.219295,0.322412
8,8,0.73999,0.73999
6,6,0.537187,0.537187
3,3,0.461374,0.461374
4,3,0.103031,0.285162
0,8,0.430824,0.542453
5,5,0.234913,0.234913
8,8,0.452388,0.452388
0,9,0.225011,0.37639
1,1,0.321156,0.321156
7,3,0.189966,0.240631
2,4,0.149477,0.283079
8,3,0.16492,0.262042
8,3,0.0292537,0.490465
7,3,0.239848,0.442517
8,8,0.580314,0.580314
5,3,0.234909,0.45699
1,0,0.102169,0.318688
8,8,0.640821,0.640821
7,7,0.232237,0.232237
1,1,0.36086,0.36086
3,3,0.445899,0.445899
0,8,0.142886,0.772382
5,5,0.486011,0.486011
7,7,0.644806,0.644806
9,8,0.104642,0.419213
7,3,0.098132,0.385665
4,9,0.00299715,0.770506
5,3,0.320247,0.497163
9,7,0.24104,0.497102
8,6,0.213803,0.222886
0,3,0.109183,0.377819
7,7,0.196124,0.196124
9,9,0.727533,0.727533
8,0,0.220614,0.487382
2,7,0.124218,0.473738
7,5,0.282447,0.313498
6,3,0.139445,0.481047
9,9,0.838188,0.838188
4,5,0.0881641,0.427246
3,3,0.389965,0.389965
9,9,0.491104,0.491104
6,3,0.133926,0.22981
4,6,0.141131,0.280104
7,3,0.0517967,0.323072
6,3,0.0581371,0.28501
5,5,0.515158,0.515158
1,1,0.822352,0.822352
5,5,0.520099,0.520099
8,8,0.404943,0.404943
8,8,0.777883,0.777883
0,0,0.932831,0.932831
4,4,0.589972,0.589972
0,9,0.0707443,0.453555
5,3,0.319466,0.361497
5,3,0.327148,0.474694
1,1,0.91493,0.91493
1,9,0.146501,0.283059
8,1,0.211338,0.293395
9,9,0.694804,0.694804
0,0,0.62291,0.62291
3,6,0.225942,0.26501
1,7,0.0516775,0.272364
9,8,0.0365529,0.369753
2,2,0.414244,0.414244
2,1,0.0404003,0.324488
5,7,0.199762,0.282488
3,5,0.336375,0.500344
9,9,0.574284,0.574284
9,9,0.471804,0.471804
4,4,0.309353,0.309353
0,8,0.247298,0.340205
3,6,0.140551,0.770415
0,0,0.474919,0.474919
0,8,0.0740324,0.830584
9,1,0.260686,0.499924
8,8,0.365544,0.365544
1,1,0.392583,0.392583
5,3,0.0742267,0.388872
7,3,0.0482782,0.433135
0,0,0.47261,0.47261
8,8,0.743854,0.743854
2,3,0.063222,0.328681
4,4,0.335888,0.335888
7,5,0.309369,0.35226
0,3,0.164051,0.338831
2,3,0.181749,0.291026
3,5,0.30589,0.354939
6,6,0.809315,0.809315
3,5,0.43991,0.442238
8,8,0.692453,0.692453
5,3,0.287838,0.354475
0,9,0.0868309,0.410417
3,7,0.112632,0.289867
4,7,0.189576,0.475534
3,5,0.259425,0.549331
9,9,0.463297,0.463297
0,1,0.146743,0.501002
6,3,0.121141,0.376789
1,1,0.717834,0.717834
0,9,0.149725,0.443045
9,9,0.727359,0.727359
1,1,0.88563,0.88563
0,8,0.207036,0.705311
7,7,0.355368,0.355368
9,9,0.525094,0.525094
1,1,0.881596,0.881596
2,2,0.278761,0.278761
6,6,0.601797,0.601797
9,1,0.354211,0.518774
3,5,0.18936,0.57691
4,2,0.381061,0.389223
6,6,0.981791,0.981791
0,0,0.794155,0.794155
0,0,0.760415,0.760415
6,6,0.742245,0.742245
6,6,0.557003,0.557003
6,6,0.259568,0.259568
3,7,0.238601,0.316108
2,8,0.066871,0.199257
6,4,0.178323,0.271438
1,8,0.032085,0.638534
8,9,0.109868,0.405756
2,2,0.428595,0.428595
1,9,0.42664,0.506746
6,2,0.114006,0.406958
8,8,0.47006,0.47006
6,6,0.979277,0.979277
8,8,0.510229,0.510229
0,0,0.426868,0.426868
4,3,0.0867578,0.410971
0,5,0.0140949,0.302855
7,7,0.417594,0.417594
7,3,0.242,0.26202
5,5,0.350813,0.350813
5,3,0.39823,0.408846
3,3,0.426668,0.426668
5,5,0.601354,0.601354
2,6,0.0701775,0.460936
3,2,0.176267,0.300411
4,5,0.0230559,0.509688
1,9,0.0993679,0.365836
7,4,0.158313,0.183386
5,5,0.341521,0.341521
4,2,0.0929478,0.201965
6,6,0.53256,0.53256
1,1,0.556665,0.556665
9,9,0.650086,0.650086
3,5,0.201524,0.249112
6,6,0.709714,0.709714
6,6,0.829243,0.829243
9,9,0.480468,0.480468
3,6,0.193295,0.541977
8,8,0.618382,0.618382
0,0,0.771971,0.771971
7,7,0.404464,0.404464
2,5,0.173415,0.262699
6,6,0.40679,0.40679
2,0,0.296697,0.326577
5,5,0.237917,0.237917
8,8,0.493635,0.493635
5,7,0.324461,0.422559
4,7,0.153079,0.307119
6,5,0.169127,0.230916
8,8,0.782193,0.782193
9,9,0.590298,0.590298
9,9,0.653045,0.653045
1,1,0.449739,0.449739
0,8,0.116071,0.781021
2,2,0.232942,0.232942
2,3,0.066943,0.430578
7,5,0.132513,0.394364
3,3,0.280936,0.280936
2,2,0.249901,0.249901
8,1,0.126565,0.74235
0,8,0.238231,0.294824
9,7,0.250701,0.383077
5,5,0.687867,0.687867
8,8,0.732994,0.732994
1,8,0.333389,0.335333
9,9,0.76968,0.76968
4,7,0.025361,0.539676
1,1,0.583144,0.583144
3,9,0.162329,0.187844
8,0,0.179597,0.567263
1,8,0.176792,0.304932
4,2,0.223546,0.35169
7,7,0.627954,0.627954
9,9,0.764921,0.764921
4,2,0.14159,0.230398
2,2,0.901888,0.901888
7,5,0.174419,0.369905
0,0,0.25936,0.25936
7,7,0.322283,0.322283
0,8,0.0705679,0.299626
6,6,0.725156,0.725156
6,6,0.790299,0.790299
9,9,0.325429,0.325429
0,0,0.880064,0.880064
9,8,0.0407552,0.517359
2,5,0.136497,0.424902
8,0,0.119654,0.871459
7,7,0.842348,0.842348
2,4,0.184626,0.558741
2,3,0.12738,0.497957
5,5,0.491437,0.491437
1,1,0.763847,0.763847
2,0,0.118634,0.553167
6,6,0.801548,0.801548
2,5,0.0811182,0.434374
9,7,0.127267,0.314618
6,6,0.516515,0.516515
2,5,0.100855,0.434852
3,3,0.342746,0.342746
0,8,0.231228,0.667864
3,1,0.0277109,0.422264
9,9,0.782433,0.782433
8,3,0.159913,0.222713
7,7,0.799496,0.799496
8,8,0.665498,0.665498
8,8,0.382849,0.382849
4,3,0.228113,0.247228
0,0,0.829053,0.829053
1,8,0.104599,0.637004
8,8,0.742056,0.742056
2,3,0.320991,0.344271
7,5,0.105591,0.225483
9,8,0.0354828,0.449765
3,5,0.324267,0.404737
6,6,0.861905,0.861905
1,1,0.649659,0.649659
9,9,0.513602,0.513602
0,5,0.0247553,0.22245
7,7,0.425533,0.425533
3,5,0.339091,0.407164
7,2,0.184135,0.241702
4,6,0.257848,0.275439
5,5,0.353604,0.353604
0,0,0.520528,0.520528
0,3,0.0297339,0.391815
2,2,0.254277,0.254277
9,8,0.235999,0.279925
3,5,0.361957,0.42574
4,3,0.128155,0.317974
0,6,0.00456412,0.758538
6,3,0.203341,0.322327
2,3,0.159948,0.377743
5,3,0.360352,0.402677
3,3,0.414331,0.414331
7,3,0.178081,0.35533
3,9,0.239281,0.257209
7,7,0.570119,0.570119
2,5,0.131703,0.270374
5,4,0.102392,0.246108
3,5,0.321581,0.423171
1,9,0.0737627,0.492397
1,1,0.345915,0.345915
4,4,0.277945,0.277945
9,9,0.683972,0.683972
9,8,0.0264491,0.500871
5,5,0.341506,0.341506
7,4,0.127323,0.387325
5,5,0.226572,0.226572
0,0,0.908345,0.908345
2,2,0.349845,0.349845
2,2,0.488448,0.488448
2,6,0.0991294,0.322092
9,8,0.266829,0.359366
7,5,0.371132,0.400766
3,3,0.443041,0.443041
9,9,0.518208,0.518208
4,2,0.0644717,0.270714
3,4,0.0470224,0.416361
5,5,0.375798,0.375798
4,6,0.0979288,0.473636
6,8,0.0508074,0.34374
5,5,0.412602,0.412602
6,6,0.364486,0.364486
1,1,0.41896,0.41896
4,5,0.0728937,0.508452
3,3,0.346383,0.346383
4,4,0.65538,0.65538
4,7,0.148148,0.564837
3,3,0.373608,0.373608
7,3,0.227311,0.349557
8,8,0.359149,0.359149
3,3,0.254168,0.254168
7,3,0.220459,0.222262
8,8,0.828559,0.828559
0,0,0.349126,0.349126
5,5,0.413061,0.413061
7,7,0.295149,0.295149
6,4,0.290905,0.331958
0,8,0.162455,0.367892
5,5,0.326061,0.326061
4,6,0.139275,0.289166
8,9,0.322463,0.371712
6,6,0.850274,0.850274
8,8,0.596551,0.596551
5,5,0.394802,0.394802
5,5,0.270879,0.270879
9,9,0.387682,0.387682
9,9,0.634707,0.634707
9,9,0.555772,0.555772
5,5,0.350379,0.350379
0,0,0.608244,0.608244
1,1,0.416227,0.416227
0,9,0.193607,0.344709
8,0,0.304453,0.51371
1,1,0.665879,0.665879
1,8,0.0158588,0.8025
8,8,0.65573,0.65573
0,6,0.0639656,0.277715
2,5,0.191002,0.411255
2,2,0.261831,0.261831
0,0,0.87425,0.87425
4,6,0.133006,0.318845
6,6,0.489384,0.489384
5,5,0.398885,0.398885
4,4,0.224145,0.224145
9,9,0.592863,0.592863
4,5,0.0957767,0.330098
7,3,0.0885798,0.469724
9,9,0.5034,0.5034
9,3,0.00969151,0.248843
4,4,0.404826,0.404826
5,0,0.199767,0.270276
6,6,0.819468,0.819468
6,6,0.869157,0.869157
1,9,0.0592313,0.498273
5,5,0.604896,0.604896
3,3,0.355097,0.355097
8,8,0.476261,0.476261
9,8,0.22919,0.247093
5,3,0.172643,0.612067
8,8,0.488955,0.488955
5,5,0.581079,0.581079
7,7,0.649038,0.649038
0,8,0.311801,0.492167
7,7,0.556378,0.556378
0,0,0.534373,0.534373
5,3,0.176681,0.336764
0,3,0.0836852,0.232769
0,0,0.762233,0.762233
4,8,0.0178701,0.699702
6,6,0.61247,0.61247
9,8,0.145806,0.568468
0,3,0.163027,0.22872
9,3,0.17643,0.307873
5,0,0.0322425,0.513109
6,6,0.869476,0.869476
6,6,0.793782,0.793782
6,6,0.589736,0.589736
2,6,0.107053,0.558529
9,8,0.0704779,0.538635
0,1,0.0998743,0.380796
1,9,0.424329,0.479077
7,7,0.597723,0.597723
6,6,0.819952,0.819952
7,7,0.410033,0.410033
5,5,0.599935,0.599935
9,9,0.805357,0.805357
1,1,0.536365,0.536365
6,6,0.91809,0.91809
2,6,0.0705269,0.752196
5,3,0.342007,0.524746
5,3,0.18116,0.404697
5,3,0.309563,0.430563
8,8,0.28071,0.28071
5,3,0.348399,0.429554
9,9,0.451895,0.451895
4,8,0.18133,0.242801
6,6,0.232412,0.232412
4,3,0.0641021,0.447146
3,3,0.45765,0.45765
2,3,0.211744,0.280401
0,0,0.776422,0.776422
7,7,0.563626,0.563626
6,6,0.503364,0.503364
2,3,0.218102,0.288453
2,6,0.244251,0.498899
3,5,0.222189,0.511049
9,9,0.529303,0.529303
7,3,0.132218,0.293541
9,9,0.36319,0.36319
2,6,0.0622672,0.790038
6,3,0.174169,0.284143
7,7,0.963609,0.963609
1,1,0.749292,0.749292
3,3,0.346574,0.346574
6,3,0.0671276,0.560167
6,6,0.376579,0.376579
8,8,0.804564,0.804564
9,0,0.0553335,0.301826
7,7,0.760622,0.760622
5,3,0.170011,0.3515
4,6,0.321747,0.435531
0,0,0.46657,0.46657
8,0,0.233176,0.663382
4,9,0.109307,0.167072
0,0,0.736613,0.736613
9,8,0.0645782,0.431949
3,3,0.393957,0.393957
4,7,0.0828123,0.276363
8,8,0.764062,0.764062
9,9,0.764431,0.764431
6,6,0.458444,0.458444
9,8,0.111418,0.404026
2,2,0.322917,0.322917
6,6,0.386124,0.386124
1,1,0.316023,0.316023
4,0,0.0137748,0.292376
7,9,0.125002,0.218676
3,5,0.205175,0.214427
5,3,0.194572,0.396219
3,3,0.405763,0.405763
8,9,0.131043,0.236448
5,5,0.62539,0.62539
0,8,0.458287,0.461452
2,3,0.19756,0.316778
1,1,0.642093,0.642093
6,6,0.913879,0.913879
4,9,0.0433233,0.425536
3,3,0.420957,0.420957
3,3,0.516566,0.516566
9,9,0.764268,0.764268
6,6,0.604497,0.604497
9,0,0.0716467,0.60826
8,8,0.443013,0.443013
8,8,0.592482,0.592482
5,5,0.348896,0.348896
8,0,0.234678,0.278358
6,6,0.416278,0.416278
6,7,0.193045,0.214037
2,7,0.109441,0.307089
1,1,0.553213,0.553213
7,7,0.353601,0.353601
7,7,0.526224,0.526224
1,1,0.624494,0.624494
2,3,0.289195,0.406322
7,7,0.50288,0.50288
9,9,0.53826,0.53826
9,9,0.604839,0.604839
4,4,0.482191,0.482191
4,7,0.370488,0.455154
1,5,0.0804276,0.247894
2,8,0.0888676,0.453415
5,3,0.19537,0.415332
6,6,0.728946,0.728946
8,3,0.093966,0.318112
7,4,0.219579,0.249906
6,3,0.241851,0.257875
8,9,0.21934,0.629984
3,3,0.20693,0.20693
0,8,0.158153,0.764235
5,5,0.384264,0.384264
5,5,0.382067,0.382067
3,6,0.0759398,0.764888
0,8,0.262925,0.282142
7,7,0.899706,0.899706
9,8,0.166858,0.50963
1,1,0.365964,0.365964
3,3,0.386404,0.386404
4,5,0.152773,0.275954
4,5,0.183572,0.209973
5,7,0.276545,0.610998
3,3,0.436279,0.436279
9,9,0.357244,0.357244
5,3,0.221615,0.460441
6,4,0.180282,0.345993
9,7,0.176916,0.267185
2,0,0.210911,0.523523
1,1,0.498724,0.498724
1,5,0.093147,0.398013
4,4,0.317024,0.317024
1,1,0.329505,0.329505
9,9,0.404394,0.404394
4,7,0.325892,0.423395
7,7,0.909521,0.909521
6,6,0.469284,0.469284
3,3,0.604248,0.604248
8,8,0.669821,0.669821
9,9,0.576305,0.576305
0,0,0.749241,0.749241
1,9,0.327713,0.503285
3,3,0.420111,0.420111
6,6,0.616433,0.616433
3,5,0.16012,0.489836
6,5,0.0106008,0.500463
3,3,0.35584,0.35584
2,2,0.363774,0.363774
0,1,0.175441,0.373126
3,4,0.203183,0.265864
1,9,0.114017,0.664265
0,2,0.182066,0.45892
5,3,0.265767,0.471598
9,9,0.444356,0.444356
6,6,0.741803,0.741803
4,3,0.114982,0.227997
8,7,0.0252181,0.605023
9,6,0.188765,0.28245
6,4,0.0867302,0.36951
9,6,0.200229,0.211456
6,5,0.0152659,0.426159
3,6,0.270592,0.300627
0,6,0.0359718,0.510214
3,3,0.360221,0.360221
2,2,0.30282,0.30282
2,2,0.788811,0.788811
7,7,0.932159,0.932159
8,8,0.606247,0.606247
3,3,0.264716,0.264716
8,8,0.622045,0.622045
2,2,0.226121,0.226121
7,7,0.80434,0.80434
5,5,0.348702,0.348702
7,7,0.534671,0.534671
2,0,0.0480289,0.610858
4,5,0.121704,0.404614
8,0,0.133858,0.24729
7,7,0.327199,0.327199
4,6,0.206996,0.306366
2,0,0.245118,0.430389
9,3,0.0685464,0.339921
8,8,0.434649,0.434649
8,8,0.804911,0.804911
6,3,0.148955,0.388158
8,0,0.406798,0.519338
8,8,0.661533,0.661533
7,7,0.760056,0.760056
4,5,0.167061,0.34637
3,3,0.42661,0.42661
3,3,0.296119,0.296119
8,9,0.179733,0.408066
4,4,0.320536,0.320536
9,8,0.288729,0.422223
4,7,0.127978,0.487554
8,8,0.545833,0.545833
8,8,0.708047,0.708047
1,1,0.764922,0.764922
8,8,0.510296,0.510296
2,0,0.134288,0.471275
1,1,0.612748,0.612748
3,3,0.256954,0.256954
6,6,0.518239,0.518239
5,3,0.236641,0.332758
4,5,0.0546788,0.328961
2,0,0.0540229,0.76436
7,7,0.30729,0.30729
9,9,0.37526,0.37526
9,1,0.0489566,0.882932
4,2,0.240223,0.453169
1,0,0.105158,0.421778
4,0,0.0681842,0.615584
1,1,0.936179,0.936179
3,7,0.189169,0.361256
2,5,0.0178941,0.734573
7,7,0.760386,0.760386
0,0,0.369141,0.369141
7,7,0.96308,0.96308
9,2,0.0578699,0.213146
7,7,0.656593,0.656593
6,3,0.237862,0.241982
6,6,0.405768,0.405768
2,2,0.219865,0.219865
5,3,0.356619,0.516064
9,9,0.725721,0.725721
2,0,0.099555,0.466008
9,9,0.497948,0.497948
1,1,0.864957,0.864957
2,4,0.265221,0.528905
2,2,0.320885,0.320885
6,6,0.516818,0.516818
8,8,0.620734,0.620734
2,2,0.50626,0.50626
1,1,0.56985,0.56985
3,3,0.305446,0.305446
6,5,0.0653912,0.221759
6,1,0.0738376,0.444009
0,0,0.370589,0.370589
1,1,0.747037,0.747037
2,4,0.329759,0.424579
7,3,0.167122,0.209841
0,8,0.170415,0.270555
5,3,0.278096,0.339346
4,4,0.264326,0.264326
6,6,0.297515,0.297515
1,1,0.377372,0.377372
6,6,0.330074,0.330074
4,3,0.058816,0.406444
0,0,0.534063,0.534063
2,4,0.269213,0.3416
2,3,0.111563,0.45126
6,3,0.198636,0.352083
0,6,0.208836,0.266915
5,6,0.0841716,0.649496
9,9,0.609951,0.609951
1,1,0.608428,0.608428
7,7,0.424219,0.424219
6,6,0.40522,0.40522
7,9,0.227002,0.348461
0,0,0.627081,0.627081
3,3,0.361286,0.361286
9,9,0.397037,0.397037
6,9,0.189633,0.259774
8,8,0.83707,0.83707
3,0,0.115226,0.455709
0,0,0.370889,0.370889
3,7,0.244964,0.254574
4,3,0.0561365,0.263203
7,7,0.592791,0.592791
7,7,0.666492,0.666492
1,3,0.0102694,0.259561
4,4,0.29493,0.29493
7,3,0.0990994,0.293451
2,3,0.108365,0.224408
7,7,0.705541,0.705541
1,1,0.938117,0.938117
4,2,0.0501139,0.680524
7,7,0.354498,0.354498
4,7,0.239663,0.345681
4,4,0.388794,0.388794
8,8,0.517101,0.517101
4,4,0.347738,0.347738
7,2,0.0497061,0.418096
7,5,0.0655475,0.244746
5,3,0.393408,0.466235
3,3,0.487391,0.487391
7,7,0.863813,0.863813
2,4,0.284857,0.422515
0,1,0.0350782,0.567458
8,8,0.915767,0.915767
9,9,0.284585,0.284585
5,5,0.396999,0.396999
8,8,0.316724,0.316724
3,1,0.0830426,0.475218
6,2,0.0885397,0.309731
2,5,0.0870247,0.329439
0,0,0.440834,0.440834
8,8,0.933067,0.933067
7,5,0.191431,0.497671
3,3,0.355963,0.355963
7,7,0.400928,0.400928
6,6,0.718956,0.718956
5,5,0.54753,0.54753
3,0,0.10594,0.615641
1,1,0.742638,0.742638
3,3,0.37652,0.37652
2,3,0.182212,0.384578
2,5,0.0508818,0.563449
5,4,0.0525227,0.426267
4,3,0.096052,0.433145
1,8,0.0374261,0.527166
2,7,0.0720795,0.382611
9,2,0.0781796,0.267244
2,2,0.388409,0.388409
7,7,0.965972,0.965972
0,8,0.329086,0.398037
7,7,0.873746,0.873746
2,2,0.365593,0.365593
1,1,0.715189,0.715189
3,3,0.213826,0.213826
2,3,0.101718,0.237071
0,0,0.40086,0.40086
2,2,0.303747,0.303747
4,6,0.341723,0.346802
7,5,0.0219841,0.563108
9,9,0.511898,0.511898
8,8,0.446175,0.446175
9,1,0.313639,0.607541
0,0,0.627358,0.627358
7,7,0.313432,0.313432
7,7,0.607034,0.607034
0,0,0.54682,0.54682
7,7,0.430258,0.430258
8,8,0.236257,0.236257
4,4,0.55366,0.55366
6,6,0.560785,0.560785
3,3,0.34008,0.34008
3,5,0.329883,0.351617
0,0,0.72079,0.72079
1,9,0.346827,0.399859
3,9,0.145146,0.192882
7,3,0.0877218,0.397095
0,0,0.670088,0.670088
1,8,0.139438,0.171149
3,3,0.335809,0.335809
1,1,0.848161,0.848161
4,4,0.370923,0.370923
2,0,0.249134,0.302171
3,5,0.396845,0.489294
8,8,0.923382,0.923382
4,4,0.619718,0.619718
2,5,0.119577,0.369558
3,8,0.0557864,0.30032
7,7,0.624769,0.624769
8,8,0.688203,0.688203
4,3,0.050446,0.516954
3,0,0.00893963,0.433745
0,0,0.370224,0.370224
9,7,0.26515,0.277121
0,0,0.609909,0.609909
0,8,0.202846,0.674168
1,1,0.465649,0.465649
0,8,0.328582,0.586137
4,6,0.0479331,0.835694
4,3,0.114258,0.349846
6,6,0.953485,0.953485
7,3,0.0603741,0.388832
6,3,0.0135716,0.430232
1,1,0.5756,0.5756
1,1,0.730496,0.730496
3,5,0.323882,0.470331
7,3,0.0602109,0.268176
3,5,0.309214,0.373023
5,5,0.605863,0.605863
2,4,0.229981,0.242219
6,3,0.176124,0.297923
6,6,0.901175,0.901175
5,5,0.466329,0.466329
8,8,0.415324,0.415324
7,3,0.0566888,0.303303
1,1,0.514759,0.514759
6,6,0.295475,0.295475
8,8,0.577363,0.577363
8,8,0.661912,0.661912
5,5,0.394922,0.394922
3,3,0.55186,0.55186
0,3,0.0518711,0.346779
4,5,0.11419,0.453797
0,9,0.0906492,0.283945
1,9,0.221769,0.625502
3,4,0.197341,0.240777
8,8,0.479208,0.479208
8,8,0.64171,0.64171
0,2,0.0322332,0.376303
6,6,0.29694,0.29694
9,9,0.747559,0.747559
9,9,0.450614,0.450614
9,6,0.10696,0.256944
5,9,0.165419,0.275938
5,3,0.323308,0.549666
8,8,0.191578,0.191578
6,3,0.0844602,0.391577
0,0,0.560411,0.560411
0,8,0.365548,0.617424
4,4,0.342675,0.342675
2,3,0.238854,0.418192
3,3,0.432642,0.432642
2,3,0.112424,0.380293
7,7,0.935689,0.935689
2,3,0.126766,0.545305
2,3,0.182581,0.389347
5,7,0.326306,0.343603
9,8,0.0695449,0.204879
8,8,0.322506,0.322506
9,9,0.596677,0.596677
1,7,0.00881748,0.442809
7,7,0.77866,0.77866
4,4,0.439139,0.439139
0,8,0.26289,0.64233
3,5,0.311793,0.539247
0,0,0.535632,0.535632
1,1,0.423362,0.423362
3,3,0.483743,0.483743
8,1,0.391019,0.458903
3,3,0.314803,0.314803
9,9,0.64443,0.64443
6,4,0.200535,0.49241
1,8,0.251397,0.410816
4,4,0.35632,0.35632
7,7,0.447112,0.447112
0,0,0.51851,0.51851
3,6,0.233531,0.269213
7,7,0.839773,0.839773
8,8,0.704067,0.704067
9,9,0.839499,0.839499
1,3,0.114934,0.263833
1,1,0.80973,0.80973
6,6,0.460895,0.460895
6,5,0.0281096,0.486474
6,3,0.138748,0.24406
6,6,0.355748,0.355748
9,9,0.529044,0.529044
1,1,0.624172,0.624172
9,9,0.600273,0.600273
9,9,0.549472,0.549472
4,3,0.259033,0.274468
2,7,0.125077,0.236535
1,1,0.749002,0.749002
7,0,0.018233,0.464087
0,0,0.643714,0.643714
6,6,0.384431,0.384431
8,8,0.563994,0.563994
1,1,0.380624,0.380624
9,9,0.703301,0.703301
2,6,0.100423,0.295704
9,8,0.129144,0.395165
0,5,0.00140922,0.532866
4,4,0.350248,0.350248
7,7,0.4497,0.4497
8,8,0.835868,0.835868
3,3,0.322526,0.322526
