true,pred,true_confidence,pred_confidence
1,1,0.6432453,0.6432453
2,0,3.8745196e-07,0.79267955
3,7,0.08099349,0.52056307
7,9,0.32949963,0.5826704
2,2,0.50657016,0.50657016
6,6,0.9548971,0.9548971
8,8,0.99992526,0.99992526
8,8,0.9999782,0.9999782
0,8,9.98631e-05,0.83608735
2,4,0.10154352,0.7226008
9,9,0.83761793,0.83761793
3,1,0.059645783,0.6259598
3,5,0.3253273,0.65188783
8,8,0.98398787,0.98398787
8,8,0.990767,0.990767
1,1,0.99934155,0.99934155
1,1,0.99961984,0.99961984
7,5,0.00010013962,0.9397662
2,0,8.841743e-05,0.95482135
5,7,8.385789e-09,0.9812738
2,1,1.25586785e-05,0.94744974
7,8,1.2459353e-07,0.99961984
8,9,0.012698886,0.8168408
9,8,0.035587337,0.75729215
0,8,5.478557e-05,0.99786466
3,6,0.024322823,0.9542093
8,8,0.99356306,0.99356306
6,2,0.09510499,0.7687069
4,2,0.078349456,0.5940519
6,3,0.22221601,0.520274
6,6,0.9831633,0.9831633
0,8,0.3677982,0.5768713
0,5,0.19709192,0.4503419
7,7,0.9201752,0.9201752
4,3,0.00012198322,0.70260966
5,5,0.45640078,0.45640078
6,6,0.72451735,0.72451735
3,3,0.76507,0.76507
1,1,0.99978715,0.99978715
1,8,0.2843579,0.715641
3,1,0.056397907,0.8337404
6,6,0.9864907,0.9864907
8,5,3.3603621e-06,0.94654846
7,5,6.1386936e-06,0.9911178
4,9,6.872322e-10,0.8707143
0,0,0.52962947,0.52962947
6,6,0.9388475,0.9388475
2,8,0.17609575,0.74653715
1,1,0.9511634,0.9511634
3,9,0.007681051,0.6057838
0,0,0.9860497,0.9860497
4,7,2.0821788e-06,0.93659556
2,6,0.061166007,0.67689264
7,5,0.30859402,0.6688459
8,8,0.9998435,0.9998435
3,7,0.07357901,0.5099064
1,1,0.9997471,0.9997471
2,4,0.25309965,0.651186
8,0,0.3614471,0.6359367
0,8,1.0049014e-05,0.93580914
8,0,0.10981535,0.85443884
3,5,0.12324647,0.87188464
5,3,0.031343266,0.95279706
2,7,0.22668216,0.28441408
4,6,0.19477974,0.6381568
1,9,0.19809504,0.7766315
8,1,0.00082791713,0.9807098
9,7,0.23901229,0.60718334
1,0,0.06147289,0.80391943
2,5,0.030262692,0.5358915
9,9,0.994612,0.994612
7,0,0.011723017,0.9431971
2,6,0.00084551773,0.8531759
9,8,7.685521e-08,0.999984
6,3,0.040822025,0.47181258
5,5,0.99874675,0.99874675
6,3,0.00013873809,0.61398906
3,1,0.009989715,0.88399464
8,1,0.42863464,0.5712913
7,3,0.20010737,0.5204068
6,6,0.8755747,0.8755747
2,6,0.00048433803,0.9740156
5,5,0.7110974,0.7110974
2,5,4.5704917e-07,0.990427
8,1,0.0028941946,0.98977345
9,1,0.053552784,0.9463091
6,9,0.03607883,0.4994877
0,1,0.27678835,0.62036
0,0,0.97887015,0.97887015
5,6,0.20352465,0.4287444
2,5,0.006130177,0.67385405
9,1,0.03702912,0.71735466
5,5,0.4911712,0.4911712
4,7,6.544283e-11,0.8067676
2,0,0.00015693232,0.99794227
1,1,0.9932562,0.9932562
6,1,0.0005576124,0.8139058
6,6,0.5288402,0.5288402
8,8,0.9977749,0.9977749
4,7,8.4487983e-13,0.9957646
8,8,0.98640984,0.98640984
4,6,0.024527872,0.95550764
5,7,0.0021731441,0.9888334
0,8,0.0024167565,0.89021075
9,9,0.99739623,0.99739623
9,9,0.8013876,0.8013876
9,8,3.862411e-05,0.9105699
8,8,0.82794315,0.82794315
9,9,0.9557688,0.9557688
9,9,0.9882876,0.9882876
3,0,0.00012401649,0.61725485
7,7,0.86136293,0.86136293
5,5,0.7138663,0.7138663
0,9,0.018893445,0.44597208
0,8,0.00015001996,0.97322494
5,7,0.20596313,0.7567576
2,6,0.00020323734,0.9872688
2,2,0.64631534,0.64631534
3,7,0.23167735,0.56186354
8,8,0.98592687,0.98592687
6,6,0.9967217,0.9967217
3,3,0.7208569,0.7208569
4,7,7.4891243e-10,0.9305328
0,0,0.5762819,0.5762819
5,6,0.019551184,0.9689649
8,5,3.1929994e-05,0.50791246
0,9,7.7108524e-08,0.92833203
1,1,0.9909407,0.9909407
7,3,0.2878434,0.513735
2,2,0.45647803,0.45647803
8,3,2.7819829e-06,0.5976676
8,5,6.820853e-06,0.7377518
7,7,0.8217234,0.8217234
8,8,0.759424,0.759424
5,7,0.11296877,0.45733532
1,8,0.031555798,0.87394655
8,0,0.26134944,0.70172167
7,9,0.021309322,0.9532041
1,1,0.9307215,0.9307215
3,5,0.2398114,0.6629297
0,8,0.017989121,0.9681695
5,3,0.302208,0.59767437
7,7,0.38332453,0.38332453
9,8,1.0069684e-05,0.99892694
7,3,0.10834945,0.7019508
4,1,1.9505939e-16,0.72740084
5,5,0.9221339,0.9221339
9,9,0.79112905,0.79112905
8,8,0.7826031,0.7826031
0,0,0.49242255,0.49242255
7,9,0.0024579219,0.94370437
9,9,0.5971874,0.5971874
8,0,0.0023634795,0.7507173
2,7,0.0027882364,0.94520456
7,3,0.004164941,0.906592
6,5,0.15496276,0.37587118
9,9,0.9951899,0.9951899
4,5,4.0262636e-05,0.56591785
3,7,0.18015726,0.64980096
9,9,0.9844059,0.9844059
6,6,0.71023613,0.71023613
4,6,0.017647348,0.36796072
7,5,0.1736125,0.6538316
6,9,0.009528913,0.6422972
5,5,0.9669736,0.9669736
1,1,0.9509996,0.9509996
5,5,0.58914465,0.58914465
8,1,0.00022807565,0.7925176
8,8,0.99991906,0.99991906
0,0,0.96356577,0.96356577
4,4,0.5873364,0.5873364
0,9,0.0012213078,0.8720294
5,3,0.38266766,0.5014063
5,5,0.43693092,0.43693092
1,1,0.9999939,0.9999939
1,1,0.99473476,0.99473476
8,1,0.098736025,0.78820264
9,9,0.8762167,0.8762167
0,0,0.98800707,0.98800707
3,6,0.07997305,0.61304426
1,7,0.03093255,0.68014306
9,8,7.2011324e-05,0.99982697
2,3,0.006917398,0.81087124
2,6,0.00018379824,0.46792987
5,7,0.04439174,0.85439926
3,5,0.42847666,0.56777793
9,6,4.1218238e-09,0.99930644
9,1,0.1770037,0.8228238
4,6,0.12579304,0.7239438
0,0,0.67535007,0.67535007
3,6,0.023314841,0.97231096
0,1,0.065987,0.723409
0,8,1.8494025e-07,0.9985247
9,1,0.19669695,0.8016557
8,3,0.11264817,0.4655105
1,8,0.26673278,0.7200769
5,9,0.0014255393,0.36484358
7,3,0.05183878,0.43722615
0,1,0.0027581253,0.66167235
8,8,0.9998148,0.9998148
2,5,0.0033525964,0.39570567
4,6,0.009798362,0.90628946
7,5,0.39699075,0.57968867
0,5,0.009497238,0.64163584
2,3,0.053653337,0.5257794
3,5,0.18706048,0.8072744
6,6,0.99891496,0.99891496
3,5,0.057725064,0.6772199
8,8,0.9930651,0.9930651
5,3,0.06408574,0.9085898
0,1,0.00021469501,0.7752933
3,6,0.109528,0.7050649
4,7,0.06915218,0.3819061
3,5,0.024163013,0.944535
9,9,0.800307,0.800307
0,1,3.6666326e-05,0.8836396
6,3,8.8258756e-05,0.71990407
1,1,0.8287631,0.8287631
0,8,0.068526424,0.48941275
9,9,0.99667656,0.99667656
1,1,0.9996556,0.9996556
0,8,0.2180825,0.78191423
7,7,0.9330844,0.9330844
9,9,0.9470738,0.9470738
1,1,0.9989511,0.9989511
2,5,0.069352105,0.35503775
6,6,0.9796577,0.9796577
9,1,0.0019627817,0.8722706
3,5,0.009929876,0.9844542
4,6,0.24630582,0.61588
6,6,0.9988257,0.9988257
0,0,0.8279168,0.8279168
0,0,0.99262565,0.99262565
6,6,0.99527955,0.99527955
6,6,0.8364566,0.8364566
6,6,0.91937304,0.91937304
3,3,0.5526964,0.5526964
2,1,0.00027585792,0.7670687
6,6,0.6489242,0.6489242
1,8,0.0017888272,0.9982103
8,1,0.0005292509,0.65149593
2,7,0.20484751,0.71229774
1,1,0.9425142,0.9425142
6,4,0.061408125,0.9229311
8,8,0.5616609,0.5616609
6,6,0.99897707,0.99897707
8,8,0.7936711,0.7936711
0,0,0.78477424,0.78477424
4,3,0.00012126249,0.61210287
0,7,0.11850793,0.77482027
7,7,0.7104558,0.7104558
7,7,0.88754094,0.88754094
5,3,0.36982003,0.46267906
5,5,0.76841116,0.76841116
3,5,0.15229622,0.8448891
5,5,0.9359481,0.9359481
2,6,0.0003838209,0.86236924
3,4,0.004642308,0.9775505
4,5,6.245701e-08,0.6044391
1,9,0.079715356,0.8302401
7,2,0.20299222,0.39272395
5,5,0.6480324,0.6480324
4,9,9.865027e-15,0.6394266
6,6,0.90980345,0.90980345
1,1,0.57095873,0.57095873
9,1,0.31449237,0.68536174
3,6,0.097038805,0.771384
6,6,0.9937634,0.9937634
6,6,0.99896765,0.99896765
9,6,1.2319686e-06,0.9990345
3,6,0.12895134,0.8211355
8,8,0.9990533,0.9990533
0,0,0.9937018,0.9937018
7,9,0.16536845,0.8234601
2,5,0.015305572,0.5464651
6,6,0.93585217,0.93585217
2,0,0.000114161354,0.9979177
5,5,0.8061712,0.8061712
8,8,0.8133545,0.8133545
5,5,0.65139073,0.65139073
4,7,6.314392e-06,0.84789944
6,3,0.09730782,0.5529432
8,8,0.9846331,0.9846331
9,1,0.00219991,0.99775785
9,1,0.24025652,0.75972253
1,9,0.3499676,0.6429496
0,8,2.492095e-05,0.9663225
2,0,3.3735526e-07,0.9808826
2,6,0.024249958,0.47612762
7,5,0.038743895,0.82654
3,6,0.18820661,0.51637954
2,2,0.49217552,0.49217552
8,1,0.00017019821,0.9998265
0,1,2.0516305e-05,0.60523343
9,7,0.36051607,0.6388173
5,5,0.98531914,0.98531914
8,8,0.9996245,0.9996245
1,8,0.08731583,0.844408
9,9,0.9693822,0.9693822
4,9,8.843868e-17,0.93266064
1,1,0.73003507,0.73003507
3,1,5.2980038e-08,0.98714453
8,0,0.0003549797,0.99870956
1,8,0.027287893,0.29050222
4,4,0.6812706,0.6812706
7,9,0.12710787,0.8686611
9,9,0.7343127,0.7343127
4,7,0.000116503295,0.9038448
2,1,0.019344663,0.9790506
7,7,0.4226193,0.4226193
0,8,0.009878458,0.9833825
7,7,0.3473836,0.3473836
0,6,2.4911337e-06,0.5511766
6,6,0.98627627,0.98627627
6,6,0.9523044,0.9523044
9,1,0.047826186,0.67144614
0,0,0.99517363,0.99517363
9,8,0.00082809944,0.9976525
2,5,0.0031534848,0.5249489
8,0,0.022818184,0.9617787
7,7,0.9956774,0.9956774
2,4,0.0012597332,0.8794368
2,3,0.011898424,0.83771616
5,5,0.68009937,0.68009937
1,1,0.99999094,0.99999094
2,8,4.8107918e-09,0.8339047
6,6,0.9967422,0.9967422
2,5,3.5128658e-06,0.9823064
9,7,0.25919947,0.6572585
6,6,0.937089,0.937089
2,5,0.0005294611,0.49089205
3,3,0.89707685,0.89707685
0,8,3.4594473e-07,0.99995863
3,1,2.3596256e-06,0.973926
9,6,0.011215293,0.98511916
8,1,0.007638126,0.95952696
7,7,0.76047355,0.76047355
8,8,0.6784544,0.6784544
8,9,0.31836706,0.46737275
4,6,0.130268,0.686453
0,0,0.98352945,0.98352945
1,1,0.69442326,0.69442326
8,8,0.9998691,0.9998691
2,3,0.029947232,0.63390464
7,5,0.17318287,0.46693954
9,8,2.7378697e-05,0.9574148
3,5,0.12218662,0.49069357
6,6,0.9995758,0.9995758
1,1,0.9913914,0.9913914
9,1,0.0003343387,0.9884382
0,7,0.017406857,0.92965263
7,7,0.592807,0.592807
3,1,0.2641823,0.49730045
7,7,0.56552523,0.56552523
4,6,0.0042366646,0.9855127
5,5,0.46685612,0.46685612
0,8,0.00028653754,0.945199
0,1,4.0405155e-08,0.61467993
2,4,0.042473048,0.78567576
9,1,0.0117136305,0.7799326
3,5,0.039910436,0.95584655
4,3,0.0014432139,0.4973991
0,6,1.679978e-07,0.9521447
6,0,4.753628e-07,0.74318886
2,1,0.035068925,0.4496199
5,5,0.701354,0.701354
3,5,0.35095474,0.63704
7,5,0.30214626,0.375544
3,9,0.0048015085,0.9159301
7,7,0.90226,0.90226
2,3,0.018986546,0.4139265
5,6,0.002972772,0.8726888
3,3,0.55857307,0.55857307
1,1,0.6641844,0.6641844
1,2,0.00095593836,0.73248607
4,2,0.16726567,0.62961
9,1,0.37753707,0.62004143
9,8,6.158809e-06,0.8381235
5,5,0.7019115,0.7019115
7,6,0.0060522333,0.7772563
5,8,0.014090245,0.9030145
0,0,0.9998388,0.9998388
2,5,0.047309678,0.54524845
2,0,0.00013676615,0.9936608
2,6,0.010149076,0.5024871
9,1,0.014380616,0.9815477
7,5,0.13730668,0.79166216
3,5,0.35022503,0.6381415
9,0,0.16255264,0.8073189
4,3,9.765505e-05,0.82932377
3,4,0.0013304433,0.89754933
5,5,0.5657989,0.5657989
4,6,0.011307106,0.82904
6,8,1.6645757e-08,0.9994216
5,3,0.2501012,0.74859506
6,6,0.704977,0.704977
1,1,0.4948541,0.4948541
4,5,0.0003112983,0.9200978
3,7,0.020733938,0.7653641
4,6,0.0843452,0.825605
4,6,0.00063075154,0.42861378
3,7,0.003736749,0.9492747
7,7,0.91677535,0.91677535
8,3,4.564815e-06,0.92436105
3,5,0.1853738,0.4290524
7,3,0.00027261433,0.8666521
8,8,0.9719681,0.9719681
0,8,0.008188603,0.79869854
5,3,0.14019535,0.8589661
7,7,0.44671467,0.44671467
6,6,0.7790478,0.7790478
0,8,0.018877713,0.9760621
5,5,0.38353384,0.38353384
4,7,0.00018372422,0.7752881
8,8,0.43820274,0.43820274
6,6,0.9985091,0.9985091
8,8,0.99560165,0.99560165
5,5,0.76863474,0.76863474
5,7,0.046143554,0.39435858
9,9,0.6554115,0.6554115
9,9,0.88096106,0.88096106
9,9,0.5756181,0.5756181
5,5,0.9024299,0.9024299
0,0,0.99701166,0.99701166
1,8,0.056178957,0.9408694
0,9,8.834958e-05,0.9456993
8,8,0.6659034,0.6659034
1,1,0.9998122,0.9998122
1,8,1.7417125e-06,0.9999956
8,0,0.25480938,0.741637
0,1,5.203137e-10,0.9990368
2,0,9.91031e-05,0.5291637
2,3,0.21405657,0.6204945
0,0,0.99206984,0.99206984
4,6,0.0032290204,0.99625826
6,6,0.7835251,0.7835251
5,3,0.365476,0.5737973
4,6,0.015788916,0.900802
9,1,0.010361366,0.894112
4,5,1.696091e-06,0.749365
7,7,0.6805643,0.6805643
9,9,0.9214675,0.9214675
9,8,6.290914e-06,0.5136574
4,4,0.35207558,0.35207558
5,5,0.6571302,0.6571302
6,6,0.9972867,0.9972867
6,6,0.98034793,0.98034793
1,9,0.0027961903,0.86178356
5,5,0.98499703,0.98499703
3,7,0.324295,0.4786473
8,1,0.16372831,0.83255297
9,8,0.03517842,0.6619939
5,7,0.050053652,0.78707254
8,1,0.378549,0.6200225
5,5,0.9783998,0.9783998
7,7,0.8711321,0.8711321
0,8,0.00079262065,0.99031395
7,7,0.97138184,0.97138184
0,8,0.14275126,0.85596126
5,6,0.026850935,0.8998079
0,8,0.0011082088,0.85155046
0,8,0.46974653,0.50653994
4,8,2.6911253e-16,0.92657226
6,6,0.99436545,0.99436545
9,8,0.00043180515,0.99696344
0,7,0.15389697,0.72005045
9,1,0.32424515,0.6402952
5,1,0.0187028,0.8091438
6,6,0.9758044,0.9758044
6,6,0.9844401,0.9844401
6,4,0.25273055,0.7462246
2,6,0.008360328,0.98065627
9,0,0.0062006596,0.545656
0,1,5.1741048e-05,0.9503775
1,1,0.9997197,0.9997197
7,7,0.75502676,0.75502676
6,6,0.96024996,0.96024996
7,7,0.9409529,0.9409529
5,5,0.9584411,0.9584411
9,9,0.6543248,0.6543248
1,1,0.8624651,0.8624651
6,6,0.898285,0.898285
2,6,6.924845e-05,0.9934929
5,5,0.53403646,0.53403646
5,3,0.016141834,0.978929
5,5,0.8182319,0.8182319
8,1,0.05100812,0.80534583
5,3,0.44869646,0.55055714
9,1,0.29434404,0.70517606
4,8,2.5684147e-07,0.5995414
6,6,0.6425463,0.6425463
4,3,8.616685e-06,0.81792533
3,3,0.6974634,0.6974634
2,4,0.07104531,0.45275927
0,8,0.4640632,0.53552437
7,7,0.8394623,0.8394623
6,3,0.120419666,0.65976006
2,6,0.023737712,0.9094581
2,6,0.0027673568,0.9751246
3,8,0.0017313723,0.920408
9,8,0.041660704,0.88110214
7,3,0.052820347,0.28271455
9,8,0.00042317147,0.7035513
2,3,0.011864323,0.8626686
6,2,0.049041532,0.6006153
7,7,0.99998116,0.99998116
1,1,0.99975747,0.99975747
3,1,0.0041478705,0.90625346
6,3,4.2770174e-07,0.84062004
6,6,0.78351265,0.78351265
8,8,0.9982907,0.9982907
9,0,0.0003153491,0.9879089
7,7,0.91358376,0.91358376
5,6,0.014878242,0.6623959
4,6,0.039563466,0.9580918
0,0,0.891573,0.891573
8,0,0.04212238,0.79457915
4,1,1.4101758e-08,0.7944573
0,1,0.14762512,0.83742595
9,1,0.0008292227,0.9607042
3,3,0.4001065,0.4001065
4,5,0.0001773159,0.55211836
8,8,0.9996265,0.9996265
9,9,0.5406814,0.5406814
6,9,0.008902234,0.5689028
9,1,0.00010054608,0.89004683
2,6,0.05415824,0.711931
6,6,0.9363429,0.9363429
1,1,0.7300108,0.7300108
4,1,5.234639e-13,0.91566426
7,6,0.001014753,0.973308
3,3,0.37619337,0.37619337
5,3,0.08637199,0.49593976
3,6,0.33104724,0.4703784
8,0,0.0073931045,0.8664833
5,5,0.99038893,0.99038893
0,0,0.70457715,0.70457715
2,3,0.018951843,0.77161086
1,1,0.992546,0.992546
6,6,0.9978661,0.9978661
4,1,3.821477e-14,0.67622304
3,3,0.87490827,0.87490827
3,3,0.93270606,0.93270606
9,1,0.4377545,0.562141
6,6,0.8579744,0.8579744
9,8,0.0011576179,0.9561389
8,1,0.24928218,0.7231451
8,8,0.9953827,0.9953827
5,3,0.115483105,0.35954994
8,1,0.020180725,0.74835706
6,3,0.0025542753,0.95682114
6,7,0.09721537,0.7791717
2,7,1.1759123e-05,0.998747
1,1,0.9723442,0.9723442
7,7,0.6213719,0.6213719
7,9,0.047696516,0.5286142
1,1,0.999762,0.999762
2,5,3.9941657e-05,0.57747984
7,7,0.6211227,0.6211227
9,1,0.04378984,0.95620316
9,1,0.088763624,0.9111717
4,6,0.013970228,0.8580914
4,7,0.050490372,0.75339854
1,3,0.27145055,0.4763734
2,8,0.0054716817,0.99302226
5,3,0.2906731,0.3939526
6,6,0.9966133,0.9966133
8,3,0.047756273,0.5899247
7,5,0.12754059,0.52203447
6,2,0.011591928,0.68554884
8,9,0.09682279,0.66637987
3,0,0.021258824,0.58720505
0,8,0.0025403362,0.99589264
5,5,0.86118746,0.86118746
5,3,0.4718457,0.47205946
3,6,0.0058085015,0.9870244
0,5,0.3127016,0.5731371
7,7,0.9919024,0.9919024
9,8,0.019347562,0.8092257
1,1,0.7982142,0.7982142
3,5,0.040287763,0.7047194
4,4,0.41280845,0.41280845
4,3,0.00075796474,0.52556014
5,5,0.65837,0.65837
3,5,0.24186575,0.40162995
9,6,0.0027205201,0.49895167
5,3,0.0735561,0.7081969
6,6,0.9140863,0.9140863
9,6,1.5159324e-05,0.9598759
2,0,9.182399e-10,0.9917116
1,1,0.98914766,0.98914766
1,1,0.96491355,0.96491355
4,6,0.03882823,0.93647724
1,1,0.78023714,0.78023714
9,9,0.37044802,0.37044802
4,7,0.03881338,0.36595437
7,7,0.9999783,0.9999783
6,6,0.9844781,0.9844781
3,3,0.6548527,0.6548527
8,8,0.98891896,0.98891896
9,9,0.61642474,0.61642474
0,0,0.9455085,0.9455085
1,8,0.3043393,0.367714
3,3,0.535387,0.535387
6,6,0.9741184,0.9741184
3,5,0.0338615,0.95191306
6,5,4.947884e-08,0.75926334
3,3,0.65574384,0.65574384
2,1,0.30790183,0.44449612
0,1,0.0028062,0.875282
3,6,0.24672244,0.4967384
1,9,0.2623331,0.73666024
0,3,0.00014244064,0.90466565
5,3,0.056913577,0.78248525
9,9,0.9390847,0.9390847
6,6,0.99653167,0.99653167
4,1,4.9160593e-05,0.5032593
8,7,8.122593e-06,0.9864044
9,6,0.34435013,0.50056964
6,4,0.032708272,0.8157113
9,1,0.013240863,0.5943722
6,5,4.3670967e-05,0.91632307
3,6,0.19406503,0.37263647
0,6,0.0013545568,0.52544415
3,3,0.38747048,0.38747048
2,9,0.0013795085,0.9236779
2,0,2.5261392e-07,0.8942176
7,7,0.99963295,0.99963295
8,8,0.99863595,0.99863595
3,6,0.25138077,0.36007586
8,8,0.9998117,0.9998117
2,6,0.028783944,0.89424896
7,7,0.8851412,0.8851412
5,5,0.6404109,0.6404109
7,9,0.13651273,0.85650146
2,0,3.255553e-06,0.7599243
4,5,0.0074651805,0.841139
8,0,0.0047498555,0.7282011
7,7,0.61479783,0.61479783
4,4,0.5607453,0.5607453
2,8,0.0005812358,0.9612487
9,1,0.0011534931,0.9268516
8,8,0.999826,0.999826
8,8,0.998938,0.998938
6,7,1.1607594e-06,0.6463972
8,8,0.99988294,0.99988294
8,8,0.9944581,0.9944581
7,7,0.767826,0.767826
4,6,0.028442146,0.59477997
3,6,0.14400743,0.8186405
3,4,0.055342536,0.5816676
8,9,0.03134363,0.9640755
4,3,0.002564659,0.5789147
9,8,0.00073288777,0.9984365
4,9,2.5377935e-09,0.89318776
8,8,0.6737417,0.6737417
8,8,0.92428386,0.92428386
1,1,0.9897203,0.9897203
8,1,0.15540953,0.7724516
2,1,4.562339e-07,0.99222034
1,1,0.9869767,0.9869767
3,7,0.0010702119,0.9373525
6,6,0.9303819,0.9303819
5,3,0.20928912,0.59750646
4,3,2.814028e-06,0.74582756
2,0,0.00010491199,0.94209206
7,3,0.008979681,0.88261354
9,8,0.008614094,0.98264325
9,1,3.4395046e-07,0.9999908
4,4,0.75906235,0.75906235
1,0,0.008160419,0.80445606
4,0,7.5750884e-17,0.99111134
1,1,0.9997501,0.9997501
3,7,0.0072624665,0.97420007
2,5,3.0740733e-08,0.97309417
7,7,0.8746936,0.8746936
0,8,0.0006452872,0.73149884
7,7,0.99997413,0.99997413
9,8,0.004337112,0.7060489
7,6,0.2475115,0.44538096
6,6,0.9759576,0.9759576
6,3,0.0007089876,0.90592086
2,7,0.014814752,0.9012069
5,5,0.62379444,0.62379444
9,9,0.86106825,0.86106825
2,0,1.3576823e-06,0.9376281
9,1,0.2016036,0.49703673
1,1,0.99997735,0.99997735
2,4,0.02269764,0.888571
2,2,0.9154996,0.9154996
6,6,0.93455786,0.93455786
8,0,0.26906988,0.73090017
2,8,0.03903199,0.93770766
1,1,0.99595106,0.99595106
3,9,0.00074359355,0.83409876
6,7,0.1638983,0.36441562
6,1,5.649375e-08,0.8375023
0,9,3.357388e-05,0.87825143
1,1,0.9999901,0.9999901
2,6,0.05303767,0.7325864
7,6,0.35941392,0.39509487
0,8,0.2893866,0.47803217
5,7,0.38112965,0.4668202
4,8,6.5534855e-10,0.52216303
6,9,0.047448736,0.90229553
1,1,0.5667273,0.5667273
6,6,0.8438616,0.8438616
4,5,0.0060207923,0.5028963
0,0,0.9999577,0.9999577
2,4,0.12575886,0.7993811
2,9,0.0055564176,0.5224211
6,5,0.2047736,0.39247245
0,6,2.4525389e-06,0.9219512
5,3,0.05190563,0.5134425
9,1,0.043229878,0.95456487
1,1,0.994926,0.994926
7,5,0.2799285,0.6268454
6,6,0.80184186,0.80184186
7,9,0.13831376,0.61798185
0,0,0.5613092,0.5613092
3,7,0.21653923,0.65618014
9,1,0.01230691,0.6851062
6,1,0.16604127,0.6441557
8,8,0.98548454,0.98548454
3,0,0.00032661663,0.99324554
0,0,0.9789042,0.9789042
3,0,0.03759255,0.6906975
4,9,4.698104e-06,0.77263397
7,7,0.92288077,0.92288077
7,7,0.8813113,0.8813113
1,6,3.6957303e-05,0.7791702
4,6,0.11127512,0.62662256
7,3,0.19344915,0.34709233
2,3,0.25699258,0.39368132
7,7,0.88998926,0.88998926
1,1,0.99999905,0.99999905
4,0,6.95682e-33,0.9991535
7,7,0.59571815,0.59571815
4,6,0.0011228812,0.37483996
4,6,0.38643217,0.5879084
8,8,0.9711185,0.9711185
4,4,0.89491504,0.89491504
7,3,1.3509956e-06,0.65897244
7,5,0.0022219077,0.6692719
5,5,0.86099094,0.86099094
3,3,0.80372494,0.80372494
7,7,0.99916625,0.99916625
2,4,0.042671606,0.62058556
0,8,2.3161951e-07,0.8092933
8,8,0.99959916,0.99959916
9,9,0.6987804,0.6987804
5,5,0.66415983,0.66415983
8,8,0.678474,0.678474
3,1,1.0887013e-05,0.99751055
6,8,9.868878e-06,0.3530523
2,5,8.257273e-05,0.93443936
0,1,0.0011837356,0.89374655
8,8,0.9986822,0.9986822
7,5,0.26575217,0.6569418
3,6,0.18407543,0.68057996
7,6,0.053487986,0.51521915
6,6,0.99787927,0.99787927
5,5,0.6997719,0.6997719
3,0,0.038564436,0.8846378
1,1,0.993753,0.993753
3,6,0.05690222,0.8644906
2,5,0.0137151,0.78975964
2,5,2.8969305e-06,0.91505766
5,6,0.001066492,0.72532284
4,3,1.6394555e-06,0.9638792
1,8,0.00013853106,0.99845207
2,7,0.0041552773,0.95477647
9,7,0.077103816,0.91251934
2,3,0.16206452,0.62667435
7,7,0.99999,0.99999
0,8,0.04256365,0.67652696
7,7,0.8955291,0.8955291
2,2,0.39264664,0.39264664
1,1,0.99928766,0.99928766
3,9,1.3776258e-06,0.4711512
2,3,0.036992457,0.621038
0,9,0.15801376,0.72309107
2,6,0.28090674,0.57195777
4,6,0.42016146,0.52331793
7,5,0.000492385,0.81144
9,1,0.18360727,0.8163417
8,8,0.99581736,0.99581736
9,1,0.00053320045,0.998606
