true,pred,true_confidence,pred_confidence
4,6,0.19526591897010803,0.63746095
1,9,0.19823051989078522,0.7765336
8,1,0.0008275602012872696,0.98075324
9,7,0.2390037178993225,0.6071477
1,0,0.061606112867593765,0.803747
2,5,0.03029858134686947,0.535776
9,9,0.994606077671051,0.9946061
7,0,0.011709447018802166,0.94320154
2,6,0.000847198418341577,0.8527287
9,8,7.668580082054177e-08,0.99998415
6,3,0.04079127311706543,0.47170696
5,5,0.9987466335296631,0.99874663
6,3,0.00013895845040678978,0.6134829
3,1,0.009959344752132893,0.8841829
8,1,0.4279816150665283,0.5719446
7,3,0.1999933421611786,0.52044564
6,6,0.8753816485404968,0.87538165
2,6,0.0004857349267695099,0.9738966
5,5,0.7107667922973633,0.7107668
2,5,4.585604926887754e-07,0.99043417
8,1,0.0028924639336764812,0.98977333
9,1,0.05367306247353554,0.94618815
6,9,0.035986192524433136,0.5000048
0,1,0.27726101875305176,0.619973
0,0,0.9788396954536438,0.9788397
5,6,0.20349696278572083,0.42866644
2,5,0.0061331684701144695,0.6738708
9,1,0.03708425164222717,0.7173061
5,5,0.49105891585350037,0.49105892
4,7,6.522117568241725e-11,0.80670035
2,0,0.00015677815827075392,0.9979494
1,1,0.9932624697685242,0.99326247
6,1,0.0005552330985665321,0.813861
6,6,0.5276985764503479,0.5276986
8,8,0.9977781176567078,0.9977781
4,7,8.436895388048982e-13,0.99577004
8,8,0.9864336252212524,0.9864336
4,6,0.02454700693488121,0.9554736
5,7,0.002177768386900425,0.98883235
0,8,0.0024109322112053633,0.89040256
9,9,0.9973948001861572,0.9973948
9,9,0.8014624714851379,0.8014625
9,8,3.857155388686806e-05,0.91048074
8,8,0.828058123588562,0.8280581
9,9,0.9556923508644104,0.95569235
9,9,0.9882808327674866,0.98828083
3,0,0.00012381721171550453,0.6172995
7,7,0.8616533279418945,0.8616533
5,5,0.7138433456420898,0.71384335
0,9,0.0189056359231472,0.44614986
0,8,0.0001498358469689265,0.9732012
5,7,0.20577897131443024,0.7569459
2,6,0.0002036815567407757,0.98721933
2,2,0.6461625695228577,0.64616257
3,7,0.23176011443138123,0.5616549
8,8,0.9859762191772461,0.9859762
6,6,0.9967243075370789,0.9967243
3,3,0.7207891345024109,0.72078913
4,7,7.462553353043688e-10,0.9306828
0,0,0.5770536661148071,0.57705367
5,6,0.019581152126193047,0.9689247
8,5,3.1963601941242814e-05,0.50802106
0,9,7.712650074154226e-08,0.9283235
1,1,0.990955650806427,0.99095565
7,3,0.28779730200767517,0.51371175
2,2,0.45674797892570496,0.45674798
8,3,2.776944484139676e-06,0.5973873
8,5,6.82968902765424e-06,0.7378303
7,7,0.8217359781265259,0.821736
8,8,0.7595676779747009,0.7595677
5,7,0.11298945546150208,0.45745373
1,8,0.03151923790574074,0.8739944
8,0,0.2613609731197357,0.70167035
7,9,0.021327190101146698,0.9531618
1,1,0.930814802646637,0.9308148
3,5,0.23975887894630432,0.66291595
0,8,0.018019404262304306,0.9681112
5,3,0.3027273416519165,0.59735954
7,7,0.3830156922340393,0.3830157
9,8,1.0057759936898947e-05,0.99892837
7,3,0.1084766536951065,0.7018741
4,1,1.9466104882681444e-16,0.7276564
5,5,0.9225050806999207,0.9225051
9,9,0.7914472818374634,0.7914473
8,8,0.7823620438575745,0.78236204
0,0,0.49261993169784546,0.49261993
7,9,0.0024487453047186136,0.943526
9,9,0.5970925092697144,0.5970925
8,0,0.0023620801512151957,0.7509386
2,7,0.002791792619973421,0.94523126
7,3,0.004170423839241266,0.90650415
6,5,0.15474697947502136,0.37602314
9,9,0.9951720833778381,0.9951721
4,5,4.0367551264353096e-05,0.5661531
3,7,0.17972725629806519,0.65021026
9,9,0.9843924045562744,0.9843924
6,6,0.7097821831703186,0.7097822
4,6,0.017673160880804062,0.367099
7,5,0.17333033680915833,0.65408134
6,9,0.009494302794337273,0.6420565
5,5,0.966932475566864,0.9669325
1,1,0.9510412216186523,0.9510412
5,5,0.5886815190315247,0.5886815
8,1,0.00022755435202270746,0.7928197
8,8,0.999919056892395,0.99991906
0,0,0.9635024666786194,0.96350247
4,4,0.5878506898880005,0.5878507
0,9,0.0012210978893563151,0.8720493
5,3,0.38282865285873413,0.5010403
5,5,0.4365653395652771,0.43656534
1,1,0.9999939203262329,0.9999939
1,1,0.9947393536567688,0.99473935
8,1,0.09871134907007217,0.7881759
9,9,0.8760470747947693,0.8760471
0,0,0.9880079030990601,0.9880079
3,6,0.08000382781028748,0.61238974
1,7,0.031152522191405296,0.6795392
9,8,7.193721103249118e-05,0.9998272
2,3,0.006937847938388586,0.81067777
2,6,0.00018391954654362053,0.46741107
5,7,0.04433897137641907,0.8543859
3,5,0.4278309643268585,0.56841373
9,6,4.1232497416388014e-09,0.99930525
9,1,0.17712099850177765,0.82270664
4,6,0.12611499428749084,0.7233648
0,0,0.6747037768363953,0.6747038
3,6,0.023337451741099358,0.97227794
0,1,0.06592831760644913,0.7235485
0,8,1.8562990078407893e-07,0.99851984
9,1,0.1964050978422165,0.8019467
8,3,0.11256948113441467,0.46583426
1,8,0.26683586835861206,0.7199795
5,9,0.0014266619691625237,0.36469883
7,3,0.05184650048613548,0.43711773
0,1,0.002762611722573638,0.6615751
8,8,0.9998145699501038,0.99981457
2,5,0.0033528078347444534,0.39572343
4,6,0.009836945682764053,0.9061191
7,5,0.3971439301967621,0.5795585
0,5,0.009498024359345436,0.6415846
2,3,0.0536828376352787,0.5255964
3,5,0.18696613609790802,0.8073583
6,6,0.9989113807678223,0.9989114
3,5,0.05764186754822731,0.67689365
8,8,0.9930536150932312,0.9930536
5,3,0.0640946626663208,0.9086145
0,1,0.00021534568804781884,0.7752896
3,6,0.10963554680347443,0.7045743
4,7,0.06909049302339554,0.38207957
3,5,0.02418062649667263,0.94452566
9,9,0.8004289269447327,0.8004289
0,1,3.675295738503337e-05,0.8833865
6,3,8.830841397866607e-05,0.7196287
1,1,0.8290469646453857,0.82904696
0,8,0.06851952522993088,0.48958752
9,9,0.9966779947280884,0.996678
1,1,0.9996546506881714,0.99965465
0,8,0.21771612763404846,0.7822805
7,7,0.9330118894577026,0.9330119
9,9,0.9470370411872864,0.94703704
1,1,0.9989497065544128,0.9989497
2,5,0.06953957676887512,0.35472748
6,6,0.9796268939971924,0.9796269
9,1,0.0019665115978568792,0.8722112
3,5,0.009934132918715477,0.984464
4,6,0.24666239321231842,0.61543953
6,6,0.9988260865211487,0.9988261
0,0,0.8279575705528259,0.8279576
0,0,0.9926084876060486,0.9926085
6,6,0.9952638149261475,0.9952638
6,6,0.8363210558891296,0.83632106
6,6,0.9193944931030273,0.9193945
3,3,0.5522119998931885,0.552212
2,1,0.0002760907809715718,0.76743066
6,6,0.6485708951950073,0.6485709
1,8,0.0017912231851369143,0.9982079
8,1,0.0005299775511957705,0.65150785
2,7,0.20448340475559235,0.7128122
1,1,0.9425632357597351,0.94256324
6,4,0.06126635894179344,0.9230758
8,8,0.5612435340881348,0.56124353
6,6,0.9989731311798096,0.99897313
8,8,0.7935856580734253,0.79358566
0,0,0.7846154570579529,0.78461546
4,3,0.00012123852502554655,0.6121576
0,7,0.11854735016822815,0.77476317
7,7,0.7104601263999939,0.7104601
7,7,0.8877153992652893,0.8877154
5,3,0.36992523074150085,0.46242833
5,5,0.7687683701515198,0.76876837
3,5,0.15215103328227997,0.8450341
5,5,0.9359370470046997,0.93593705
2,6,0.0003849729837384075,0.8618514
3,4,0.004638956859707832,0.9775922
4,5,6.261947760322073e-08,0.6040541
1,9,0.0797545462846756,0.8302752
7,2,0.20330311357975006,0.39263245
5,5,0.6478388905525208,0.6478389
4,9,9.801866959692658e-15,0.639914
6,6,0.909701406955719,0.9097014
1,1,0.5714223384857178,0.57142234
9,1,0.3144029676914215,0.68545175
3,6,0.09717046469449997,0.77122045
6,6,0.9937479496002197,0.99374795
6,6,0.9989628791809082,0.9989629
9,6,1.2383538887661416e-06,0.9990324
3,6,0.12902763485908508,0.82094276
8,8,0.9990560412406921,0.99905604
0,0,0.9936935305595398,0.99369353
7,9,0.16536013782024384,0.8233853
2,5,0.015312242321670055,0.5465195
6,6,0.9355762600898743,0.93557626
2,0,0.00011378592171240598,0.9979234
5,5,0.8063490390777588,0.80634904
8,8,0.8131148219108582,0.8131148
5,5,0.6514806151390076,0.6514806
4,7,6.319883596006548e-06,0.84784895
6,3,0.09705444425344467,0.55272037
8,8,0.9846387505531311,0.98463875
9,1,0.0021985203493386507,0.9977591
9,1,0.24010179936885834,0.75987726
1,9,0.3494556248188019,0.6434523
0,8,2.4911454602261074e-05,0.966204
2,0,3.3728358062035113e-07,0.9809061
2,6,0.02427881397306919,0.47585618
7,5,0.03876211866736412,0.8267063
3,6,0.18818089365959167,0.5161394
2,2,0.4923856556415558,0.49238566
8,1,0.0001697809639154002,0.99982685
0,1,2.0527417291305028e-05,0.6049943
9,7,0.3605894446372986,0.6387433
5,5,0.9853259325027466,0.98532593
8,8,0.9996253252029419,0.9996253
1,8,0.087306909263134,0.8444683
9,9,0.969451904296875,0.9694519
4,9,8.783483508843329e-17,0.93273175
1,1,0.7303522229194641,0.7303522
3,1,5.302011985008903e-08,0.9871453
8,0,0.0003554885333869606,0.9987081
1,8,0.027445204555988312,0.29076126
4,4,0.681402325630188,0.6814023
7,9,0.12672749161720276,0.86904335
9,9,0.734804630279541,0.73480463
4,7,0.00011648648796835914,0.9037851
2,1,0.01935681886970997,0.97903574
7,7,0.4229734241962433,0.42297342
0,8,0.009873894043266773,0.98338574
7,7,0.3475300967693329,0.3475301
0,6,2.4985397431009915e-06,0.550546
6,6,0.9862798452377319,0.98627985
6,6,0.9521942734718323,0.9521943
9,1,0.04778128117322922,0.67153096
0,0,0.995183527469635,0.9951835
9,8,0.0008272667764686048,0.9976507
2,5,0.0031568671111017466,0.52516025
8,0,0.022793039679527283,0.9617975
7,7,0.9956901669502258,0.99569017
2,4,0.001261600642465055,0.8796191
2,3,0.011909252032637596,0.8379505
5,5,0.6798755526542664,0.67987555
1,1,0.9999909400939941,0.99999094
2,8,4.806581799243759e-09,0.83437246
6,6,0.9967271089553833,0.9967271
2,5,3.5214648050896358e-06,0.9823136
9,7,0.2590984106063843,0.6573388
6,6,0.9368974566459656,0.93689746
2,5,0.0005306822713464499,0.49087748
3,3,0.8970786929130554,0.8970787
0,8,3.44867885360145e-07,0.99995863
3,1,2.3534901174571132e-06,0.97391677
9,6,0.01120937429368496,0.9851201
8,1,0.0076298704370856285,0.95948726
7,7,0.7607527375221252,0.76075274
8,8,0.678531289100647,0.6785313
8,9,0.3180415630340576,0.4673916
4,6,0.13035206496715546,0.6863656
0,0,0.9835168719291687,0.9835169
1,1,0.6948360800743103,0.6948361
8,8,0.9998693466186523,0.99986935
2,3,0.029990030452609062,0.63350964
7,5,0.17330433428287506,0.46696544
9,8,2.738925104495138e-05,0.95743686
3,5,0.12201665341854095,0.49067408
6,6,0.9995753169059753,0.9995753
1,1,0.9914121627807617,0.99141216
9,1,0.00033390705357305706,0.9884113
0,7,0.017416339367628098,0.9295791
7,7,0.5927162766456604,0.5927163
3,1,0.26375681161880493,0.49789143
7,7,0.565489649772644,0.56548965
4,6,0.004246666561812162,0.9854835
5,5,0.4669903814792633,0.46699038
0,8,0.0002862065739464015,0.9452261
0,1,4.037246270627293e-08,0.6148906
2,4,0.04244381934404373,0.7861208
9,1,0.011706164106726646,0.78022534
3,5,0.03985955938696861,0.95588297
4,3,0.0014451133320108056,0.49716514
0,6,1.6889904941308487e-07,0.9518653
6,0,4.735264553801244e-07,0.74345785
2,1,0.035079777240753174,0.4496277
5,5,0.7018232345581055,0.70182323
3,5,0.350829541683197,0.63715774
7,5,0.3017611503601074,0.37583908
3,9,0.004794726148247719,0.916054
7,7,0.902349591255188,0.9023496
2,3,0.019007841125130653,0.41320136
5,6,0.002977789379656315,0.8724551
3,3,0.558673620223999,0.5586736
1,1,0.6645520925521851,0.6645521
1,2,0.0009605991072021425,0.73247623
4,2,0.1671934276819229,0.62970304
9,1,0.37778183817863464,0.6197953
9,8,6.1456180446839426e-06,0.8380497
5,5,0.7016982436180115,0.70169824
7,6,0.006080839317291975,0.776718
5,8,0.014084728434681892,0.9030863
0,0,0.9998387098312378,0.9998387
2,5,0.047320470213890076,0.54523975
2,0,0.00013669443433173,0.9936626
2,6,0.010141205973923206,0.5017272
9,1,0.014369134791195393,0.9815669
7,5,0.1373514086008072,0.79182196
3,5,0.3500865399837494,0.6382719
9,0,0.16247983276844025,0.80741227
4,3,9.789846080821007e-05,0.8291818
3,4,0.001328657497651875,0.89789957
5,5,0.56547611951828,0.5654761
4,6,0.011318843811750412,0.8287498
6,8,1.6613201481163742e-08,0.999421
5,3,0.25008371472358704,0.7486105
6,6,0.7047789692878723,0.70477897
1,1,0.49512016773223877,0.49512017
4,5,0.0003117405576631427,0.9201037
3,7,0.02075807936489582,0.76514953
4,6,0.08453883975744247,0.82520914
4,6,0.0006314961356110871,0.42817074
3,7,0.0037213123869150877,0.9493307
7,7,0.9167090058326721,0.916709
8,3,4.556533895083703e-06,0.9243004
3,5,0.1853407621383667,0.4285184
7,3,0.0002723580691963434,0.866657
8,8,0.9720350503921509,0.97203505
0,8,0.0082005700096488,0.798541
5,3,0.14021511375904083,0.8589454
7,7,0.4466570019721985,0.446657
6,6,0.7784996628761292,0.77849966
0,8,0.018882054835557938,0.976039
5,5,0.38331347703933716,0.38331348
4,7,0.00018368655582889915,0.77554256
8,8,0.4380497932434082,0.4380498
6,6,0.998506486415863,0.9985065
8,8,0.9956017732620239,0.9956018
5,5,0.7689882516860962,0.76898825
5,7,0.04620242491364479,0.39486423
9,9,0.6551151275634766,0.6551151
9,9,0.8809190392494202,0.88091904
9,9,0.5759350657463074,0.57593507
5,5,0.9024510383605957,0.90245104
0,0,0.9970093369483948,0.99700934
1,8,0.05607934296131134,0.9409691
0,9,8.814398461254314e-05,0.94571924
8,8,0.6656505465507507,0.66565055
1,1,0.9998125433921814,0.99981254
1,8,1.7436902908229968e-06,0.9999956
8,0,0.2548174560070038,0.7416138
0,1,5.195438523841744e-10,0.9990382
2,0,9.916633280226961e-05,0.52929133
2,3,0.21417579054832458,0.6202282
0,0,0.9920634627342224,0.99206346
4,6,0.0032469830475747585,0.99623823
6,6,0.7833430767059326,0.7833431
5,3,0.3659069240093231,0.5734038
4,6,0.01582174375653267,0.9006605
9,1,0.010349949821829796,0.8942677
4,5,1.69107715919381e-06,0.74959785
7,7,0.680223822593689,0.6802238
9,9,0.9214958548545837,0.92149585
9,8,6.289019438554533e-06,0.5126797
4,4,0.3523455858230591,0.3523456
5,5,0.6571455597877502,0.65714556
6,6,0.9972822666168213,0.99728227
6,6,0.980283796787262,0.9802838
1,9,0.0028017875738441944,0.86188996
5,5,0.9849984049797058,0.9849984
3,7,0.3240726888179779,0.47904363
8,1,0.16413909196853638,0.83213496
9,8,0.035227030515670776,0.66174483
5,7,0.050056856125593185,0.7873647
8,1,0.37862852215766907,0.619944
5,5,0.9784458875656128,0.9784459
7,7,0.8711915016174316,0.8711915
0,8,0.0007926380494609475,0.99030405
7,7,0.9713804125785828,0.9713804
0,8,0.14265047013759613,0.85606045
5,6,0.026891592890024185,0.8996518
0,8,0.001107624382711947,0.851667
0,8,0.46939265727996826,0.506852
4,8,2.699742024734323e-16,0.92654055
6,6,0.9943490624427795,0.99434906
9,8,0.00043171097058802843,0.99696463
0,7,0.15354228019714355,0.7205976
9,1,0.3238145709037781,0.6408279
5,1,0.01864270307123661,0.80977046
6,6,0.975792407989502,0.9757924
6,6,0.9844452738761902,0.9844453
6,4,0.2519069015979767,0.74704695
2,6,0.008377064019441605,0.9806136
9,0,0.006216054316610098,0.5453431
0,1,5.172328746994026e-05,0.9503576
1,1,0.9997192025184631,0.9997192
7,7,0.7552419900894165,0.755242
6,6,0.960147500038147,0.9601475
7,7,0.9411144852638245,0.9411145
5,5,0.9584711194038391,0.9584711
9,9,0.6545556783676147,0.6545557
1,1,0.8625554442405701,0.86255544
6,6,0.8978095650672913,0.89780957
2,6,6.938197475392371e-05,0.9934729
5,5,0.5345548391342163,0.53455484
5,3,0.016141371801495552,0.97892463
5,5,0.818261981010437,0.818262
8,1,0.05107234790921211,0.80548674
5,3,0.4489986300468445,0.5502537
9,1,0.2939542531967163,0.7055666
4,8,2.559406766522443e-07,0.59965634
6,6,0.6419773101806641,0.6419773
4,3,8.610148142906837e-06,0.81798476
3,3,0.6971870064735413,0.697187
2,4,0.07098614424467087,0.4532601
0,8,0.4642420709133148,0.5353452
7,7,0.8397616744041443,0.8397617
6,3,0.1201825961470604,0.6597161
2,6,0.023806525394320488,0.9091787
2,6,0.002773737069219351,0.9750923
3,8,0.0017302017658948898,0.920299
9,8,0.04171532019972801,0.8810192
7,3,0.052790235728025436,0.28264168
9,8,0.0004225097072776407,0.7040332
2,3,0.011886537075042725,0.8626628
6,2,0.04897172003984451,0.60071504
7,7,0.999981164932251,0.99998116
1,1,0.9997578263282776,0.9997578
3,1,0.004139128141105175,0.9064265
6,3,4.2899350205516384e-07,0.84050643
6,6,0.7833436131477356,0.7833436
8,8,0.9982808828353882,0.9982809
9,0,0.00031453740666620433,0.9879112
7,7,0.9137847423553467,0.91378474
5,6,0.014903446659445763,0.66201526
4,6,0.03961591795086861,0.9580353
0,0,0.8916925191879272,0.8916925
8,0,0.04218713566660881,0.79404
4,1,1.4094570843781185e-08,0.7943509
0,1,0.14778774976730347,0.8372651
9,1,0.0008265863289125264,0.9608278
3,3,0.39987674355506897,0.39987674
4,5,0.00017737261077854782,0.5522781
8,8,0.9996269941329956,0.999627
9,9,0.5412338972091675,0.5412339
6,9,0.008887296542525291,0.5687346
9,1,0.00010057295730803162,0.89016426
2,6,0.054281603544950485,0.711402
6,6,0.936130166053772,0.93613017
1,1,0.7302087545394897,0.73020875
4,1,5.222324851207605e-13,0.91565055
7,6,0.0010165119310840964,0.97328126
3,3,0.3760705590248108,0.37607056
5,3,0.086461640894413,0.49614522
3,6,0.3311110734939575,0.4702316
8,0,0.007400847505778074,0.866164
5,5,0.9903987646102905,0.99039876
0,0,0.7046574354171753,0.70465744
2,3,0.01895519718527794,0.7716384
1,1,0.9925521612167358,0.99255216
6,6,0.9978633522987366,0.99786335
4,1,3.808644345000209e-14,0.6764597
3,3,0.8748500347137451,0.87485003
3,3,0.9326114654541016,0.93261147
9,1,0.43781358003616333,0.56208175
6,6,0.8576837182044983,0.8576837
9,8,0.0011599984718486667,0.9559517
8,1,0.2488083392381668,0.7236169
8,8,0.9953811168670654,0.9953811
5,3,0.1154649630188942,0.3597234
8,1,0.02021734043955803,0.7482279
6,3,0.0025540173519402742,0.9567547
6,7,0.09694327414035797,0.7796922
2,7,1.1734932741092052e-05,0.99874866
1,1,0.9722936153411865,0.9722936
7,7,0.6216150522232056,0.62161505
7,9,0.04776964709162712,0.5286456
1,1,0.9997619986534119,0.999762
2,5,4.00538083340507e-05,0.57783747
7,7,0.621504545211792,0.62150455
9,1,0.04377702996134758,0.95621604
9,1,0.08860871940851212,0.91132677
4,6,0.013974062167108059,0.85791117
4,7,0.05046859756112099,0.75400925
1,3,0.27183797955513,0.47585613
2,8,0.005460316780954599,0.9930362
5,3,0.2905036211013794,0.39380798
6,6,0.9966062307357788,0.99660623
8,3,0.047853171825408936,0.5898412
7,5,0.12763038277626038,0.52183235
6,2,0.011594854295253754,0.68555874
8,9,0.09668896347284317,0.66614926
3,0,0.021267734467983246,0.58737814
0,8,0.0025329450145363808,0.9959019
5,5,0.860939085483551,0.8609391
5,5,0.4719284772872925,0.47192848
3,6,0.005818664096295834,0.9870008
0,5,0.3130757808685303,0.57296795
7,7,0.9919103980064392,0.9919104
9,8,0.01932263746857643,0.8090923
1,1,0.7988432049751282,0.7988432
3,5,0.04020620882511139,0.70459497
4,4,0.4133743941783905,0.4133744
4,3,0.000759858638048172,0.52552915
5,5,0.6576622724533081,0.6576623
3,5,0.24177655577659607,0.4013959
9,6,0.0027226984966546297,0.49825925
5,3,0.07366257160902023,0.70763695
6,6,0.9136971831321716,0.9136972
9,6,1.5196215827018023e-05,0.95976675
2,0,9.161220670961256e-10,0.99171805
1,1,0.9891480803489685,0.9891481
1,1,0.964974582195282,0.9649746
4,6,0.038881853222846985,0.93640196
1,1,0.7806148529052734,0.78061485
9,9,0.37049564719200134,0.37049565
4,7,0.03879213705658913,0.36645544
7,7,0.9999783039093018,0.9999783
6,6,0.9844543933868408,0.9844544
3,3,0.6545230746269226,0.6545231
8,8,0.9889425039291382,0.9889425
9,9,0.617006242275238,0.61700624
0,0,0.9455248713493347,0.9455249
1,8,0.3045719265937805,0.36741713
3,3,0.535319983959198,0.53532
6,6,0.9740710258483887,0.974071
3,5,0.033840879797935486,0.95195043
6,5,4.9538030566509406e-08,0.7593225
3,3,0.6561407446861267,0.65614074
2,1,0.3079659342765808,0.44468796
0,1,0.002799541689455509,0.8756938
3,6,0.24694286286830902,0.4958658
1,9,0.26258552074432373,0.7364098
0,3,0.00014245932106859982,0.9046177
5,3,0.05688943713903427,0.78233314
9,9,0.9391177296638489,0.9391177
6,6,0.9965177774429321,0.9965178
4,1,4.903541048406623e-05,0.5037176
8,7,8.11005611467408e-06,0.9864218
9,6,0.34413382411003113,0.50051945
6,4,0.03264221176505089,0.81590354
9,1,0.013227013871073723,0.59528774
6,5,4.368604641058482e-05,0.91627246
3,6,0.1940133422613144,0.37237662
0,6,0.0013535002944990993,0.5252602
3,3,0.3873503804206848,0.38735038
2,9,0.0013849225360900164,0.9235702
2,0,2.5252282398469106e-07,0.8942788
7,7,0.9996330738067627,0.9996331
8,8,0.998633086681366,0.9986331
3,6,0.2513039708137512,0.35993308
8,8,0.999811589717865,0.9998116
2,6,0.02881883643567562,0.89419293
7,7,0.8854035139083862,0.8854035
5,5,0.640593945980072,0.64059395
7,9,0.13676805794239044,0.8562433
2,0,3.2510968139831675e-06,0.7594206
4,5,0.007472757715731859,0.84110713
8,0,0.0047436971217393875,0.7283006
7,7,0.6151949167251587,0.6151949
4,4,0.5623603463172913,0.56236035
2,8,0.0005817175260744989,0.9612066
9,1,0.0011527026072144508,0.9268151
8,8,0.9998258948326111,0.9998259
8,8,0.9989362359046936,0.99893624
6,7,1.1578097200981574e-06,0.6466338
8,8,0.9998830556869507,0.99988306
8,8,0.9944596290588379,0.9944596
7,7,0.7676314115524292,0.7676314
4,6,0.02850572019815445,0.5942998
3,6,0.1441725492477417,0.81835526
3,4,0.05527019873261452,0.58213437
8,9,0.031316522508859634,0.9641004
4,3,0.0025719066616147757,0.5791831
9,8,0.0007323123281821609,0.99843735
4,9,2.5327786534745655e-09,0.8932115
8,8,0.6745319962501526,0.674532
8,8,0.924405574798584,0.9244056
1,1,0.9897391200065613,0.9897391
8,1,0.15523187816143036,0.7726555
