true,pred,true_confidence,pred_confidence
1,1,0.946896,0.946896
0,8,0.274234,0.542012
7,7,0.663285,0.663285
9,9,0.546199,0.546199
1,1,0.836154,0.836154
2,2,0.427601,0.427601
6,6,0.354268,0.354268
9,1,0.206371,0.542614
3,5,0.278203,0.571433
4,4,0.478094,0.478094
6,6,0.937014,0.937014
0,0,0.893545,0.893545
0,0,0.674358,0.674358
6,6,0.563929,0.563929
6,6,0.393611,0.393611
6,3,0.168482,0.276502
3,3,0.266546,0.266546
2,5,0.0733668,0.289842
6,2,0.134196,0.259093
1,8,0.0391266,0.599048
8,3,0.0540125,0.182012
2,2,0.491088,0.491088
1,9,0.439689,0.467775
6,2,0.0400765,0.428766
8,0,0.407547,0.471341
6,6,0.898401,0.898401
8,0,0.372398,0.457692
0,0,0.371421,0.371421
4,3,0.0723985,0.469982
0,5,0.00987878,0.33644
7,7,0.403245,0.403245
7,7,0.444138,0.444138
5,5,0.336571,0.336571
5,3,0.414672,0.463356
3,5,0.441042,0.452797
5,5,0.6104,0.6104
2,3,0.128394,0.317447
3,4,0.17277,0.385727
4,5,0.0206735,0.516318
1,9,0.0922937,0.274407
7,4,0.142065,0.262741
5,5,0.494726,0.494726
4,3,0.126642,0.210732
6,6,0.630875,0.630875
1,1,0.70656,0.70656
9,9,0.653501,0.653501
3,2,0.233434,0.320116
6,6,0.499993,0.499993
6,6,0.797364,0.797364
9,9,0.233719,0.233719
3,6,0.351982,0.352247
8,8,0.592263,0.592263
0,0,0.574599,0.574599
7,7,0.405002,0.405002
2,3,0.0915452,0.243301
6,5,0.107939,0.410974
2,2,0.309963,0.309963
5,5,0.272623,0.272623
8,8,0.468245,0.468245
5,5,0.438366,0.438366
4,2,0.176381,0.244147
6,5,0.124879,0.340809
8,8,0.577843,0.577843
9,1,0.380904,0.60496
9,9,0.663481,0.663481
1,7,0.226151,0.311022
0,8,0.375987,0.461412
2,2,0.459088,0.459088
2,3,0.0651479,0.450444
7,3,0.093484,0.427615
3,4,0.206345,0.222813
2,3,0.179743,0.230222
8,1,0.262533,0.631263
0,0,0.520176,0.520176
9,7,0.0712497,0.595936
5,5,0.731462,0.731462
8,8,0.654583,0.654583
1,1,0.483414,0.483414
9,9,0.74775,0.74775
4,7,0.0938655,0.443244
1,1,0.368146,0.368146
3,5,0.202103,0.225936
8,0,0.10082,0.529318
1,1,0.279989,0.279989
4,4,0.386155,0.386155
7,7,0.700612,0.700612
9,9,0.838145,0.838145
4,2,0.150074,0.306092
2,2,0.938527,0.938527
7,7,0.371703,0.371703
0,0,0.3077,0.3077
7,5,0.085849,0.379415
0,4,0.030327,0.247029
6,6,0.459298,0.459298
6,6,0.566692,0.566692
9,3,0.11384,0.298069
0,0,0.763526,0.763526
9,0,0.0352383,0.44756
2,5,0.191242,0.425964
8,0,0.0983735,0.878916
7,7,0.85051,0.85051
2,4,0.252399,0.399845
2,3,0.126632,0.575874
5,5,0.465477,0.465477
1,1,0.866999,0.866999
2,0,0.0289982,0.72097
6,6,0.712281,0.712281
2,5,0.178398,0.416963
9,7,0.0877369,0.407326
6,4,0.206263,0.308969
2,5,0.152216,0.434488
3,3,0.423601,0.423601
0,8,0.407092,0.47087
3,1,0.0420425,0.447498
9,9,0.798624,0.798624
8,1,0.094417,0.35935
7,7,0.682636,0.682636
8,0,0.358219,0.47644
8,8,0.414392,0.414392
4,4,0.293552,0.293552
0,0,0.896318,0.896318
1,1,0.344014,0.344014
8,8,0.768244,0.768244
2,3,0.122773,0.493368
7,5,0.108237,0.311445
9,0,0.00462954,0.52764
3,5,0.22033,0.358251
6,6,0.85543,0.85543
1,1,0.615553,0.615553
9,9,0.684601,0.684601
0,3,0.0146578,0.307794
7,7,0.720299,0.720299
3,3,0.389737,0.389737
7,7,0.379519,0.379519
4,6,0.239787,0.299332
5,5,0.330907,0.330907
0,0,0.667965,0.667965
0,2,0.0792491,0.318699
2,4,0.261444,0.326944
9,9,0.565559,0.565559
3,3,0.540941,0.540941
4,3,0.161317,0.302547
0,6,0.00746161,0.457799
6,3,0.173995,0.585448
2,3,0.162869,0.397027
5,3,0.244869,0.564748
3,3,0.562604,0.562604
7,5,0.216317,0.283331
3,3,0.257572,0.257572
7,7,0.512089,0.512089
2,3,0.167786,0.344888
5,4,0.125385,0.308139
3,5,0.349719,0.426807
1,9,0.044983,0.566836
1,2,0.162346,0.190492
4,2,0.240703,0.243782
9,9,0.664639,0.664639
9,8,0.0820534,0.457512
5,5,0.341031,0.341031
7,4,0.0920794,0.282658
5,5,0.272438,0.272438
0,0,0.922363,0.922363
2,2,0.267571,0.267571
2,2,0.575189,0.575189
2,6,0.138503,0.263642
9,9,0.34232,0.34232
7,7,0.504043,0.504043
3,3,0.430702,0.430702
9,7,0.15328,0.456734
4,2,0.13578,0.343505
3,4,0.0967719,0.408575
5,5,0.386448,0.386448
4,6,0.116524,0.416378
6,8,0.053031,0.328787
5,5,0.357327,0.357327
6,4,0.181922,0.237352
1,9,0.255583,0.549904
4,5,0.0803151,0.545869
3,3,0.363059,0.363059
4,4,0.485106,0.485106
4,7,0.107225,0.655533
3,3,0.290188,0.290188
7,7,0.408556,0.408556
8,3,0.0291593,0.522783
3,3,0.371036,0.371036
7,7,0.442637,0.442637
8,8,0.660839,0.660839
0,0,0.331789,0.331789
5,5,0.473892,0.473892
7,7,0.425817,0.425817
6,4,0.100057,0.449951
0,8,0.250405,0.301735
5,5,0.345513,0.345513
4,7,0.218829,0.304783
8,9,0.204582,0.287134
6,6,0.783675,0.783675
8,0,0.385037,0.443458
5,5,0.453271,0.453271
5,3,0.276946,0.340076
9,7,0.186285,0.361831
9,9,0.741772,0.741772
9,7,0.292375,0.295258
5,3,0.361575,0.496698
0,0,0.588987,0.588987
1,1,0.569627,0.569627
0,9,0.166478,0.229856
8,0,0.320578,0.447993
1,1,0.951443,0.951443
1,8,0.0301372,0.624696
8,8,0.481327,0.481327
0,1,0.122535,0.304079
2,5,0.141721,0.409704
2,4,0.310207,0.353417
0,0,0.87368,0.87368
4,4,0.314779,0.314779
6,6,0.3801,0.3801
5,5,0.409241,0.409241
4,5,0.202228,0.229989
9,9,0.488484,0.488484
4,2,0.113357,0.327379
7,3,0.153695,0.405041
9,9,0.285316,0.285316
9,8,0.00634286,0.273147
4,4,0.388621,0.388621
5,3,0.348832,0.398055
6,6,0.673915,0.673915
6,6,0.671247,0.671247
1,9,0.0709017,0.543867
5,5,0.651386,0.651386
3,3,0.466082,0.466082
8,8,0.845656,0.845656
9,8,0.121597,0.397297
5,3,0.141162,0.750264
8,1,0.321558,0.332894
5,5,0.607414,0.607414
7,7,0.852369,0.852369
0,8,0.30295,0.327878
7,7,0.800076,0.800076
0,0,0.678904,0.678904
5,3,0.188515,0.49875
0,8,0.069503,0.235418
0,0,0.926101,0.926101
4,8,0.0551956,0.372319
6,4,0.346611,0.406355
9,8,0.158542,0.623413
0,5,0.0800465,0.280499
9,3,0.0632998,0.339485
5,0,0.0773462,0.317337
6,6,0.582094,0.582094
6,6,0.643713,0.643713
6,4,0.25408,0.309391
2,4,0.176162,0.281725
9,8,0.160983,0.316452
0,8,0.108933,0.468073
1,1,0.787574,0.787574
7,7,0.588176,0.588176
6,2,0.211872,0.484115
7,7,0.680161,0.680161
5,5,0.610371,0.610371
9,9,0.802738,0.802738
1,1,0.388129,0.388129
6,6,0.337279,0.337279
2,6,0.0533221,0.72042
5,3,0.216216,0.698964
5,3,0.147735,0.389166
5,3,0.312986,0.393014
8,1,0.189305,0.39196
5,3,0.367266,0.424038
9,9,0.361427,0.361427
4,2,0.1734,0.213202
6,4,0.137181,0.268034
4,3,0.0470994,0.58045
3,3,0.492617,0.492617
2,2,0.285617,0.285617
0,0,0.723016,0.723016
7,7,0.54643,0.54643
6,6,0.458233,0.458233
2,3,0.168794,0.281696
2,6,0.210567,0.451881
3,3,0.336136,0.336136
9,9,0.35249,0.35249
7,5,0.202626,0.293373
9,6,0.198624,0.220469
2,6,0.0586691,0.607415
6,2,0.146826,0.282622
7,7,0.917737,0.917737
1,1,0.771457,0.771457
3,1,0.216589,0.297156
6,3,0.0952158,0.588876
6,3,0.265475,0.377135
8,8,0.604657,0.604657
9,3,0.0436418,0.297977
7,7,0.841368,0.841368
5,3,0.210005,0.319522
4,4,0.487983,0.487983
0,0,0.384748,0.384748
8,0,0.250103,0.632278
4,7,0.14194,0.149093
0,0,0.765306,0.765306
9,0,0.0143714,0.383304
3,5,0.326868,0.363132
4,5,0.118835,0.300975
8,8,0.656518,0.656518
9,9,0.61665,0.61665
6,3,0.400232,0.462164
9,9,0.362125,0.362125
2,2,0.648638,0.648638
6,6,0.285915,0.285915
1,1,0.374678,0.374678
4,0,0.0494696,0.370539
7,6,0.0578676,0.217026
3,3,0.302477,0.302477
5,3,0.367536,0.402404
3,3,0.558305,0.558305
8,3,0.0864055,0.289387
5,5,0.562917,0.562917
0,0,0.53723,0.53723
2,3,0.282248,0.382782
1,1,0.770827,0.770827
6,6,0.818025,0.818025
4,3,0.179761,0.212771
3,3,0.467498,0.467498
3,3,0.5777,0.5777
9,9,0.829401,0.829401
6,6,0.374386,0.374386
9,0,0.0313362,0.608832
8,8,0.381022,0.381022
8,8,0.498205,0.498205
5,5,0.330905,0.330905
8,8,0.238779,0.238779
6,3,0.306659,0.363518
6,5,0.0915198,0.277504
2,7,0.207495,0.343538
1,1,0.45308,0.45308
7,7,0.672115,0.672115
7,7,0.532735,0.532735
1,1,0.529393,0.529393
2,3,0.0966185,0.455538
7,7,0.526094,0.526094
9,9,0.507816,0.507816
9,9,0.756797,0.756797
4,4,0.445,0.445
4,7,0.199745,0.747982
1,5,0.0635442,0.295022
2,8,0.051899,0.56945
5,3,0.275761,0.364037
6,6,0.549318,0.549318
8,3,0.206578,0.392215
7,7,0.339865,0.339865
6,6,0.311475,0.311475
8,9,0.105266,0.686407
3,3,0.279282,0.279282
0,8,0.137317,0.777793
5,7,0.31905,0.483002
5,3,0.33697,0.431345
3,6,0.136838,0.455495
0,0,0.329853,0.329853
7,7,0.936698,0.936698
9,9,0.187051,0.187051
1,7,0.272966,0.305159
3,3,0.397892,0.397892
4,4,0.278088,0.278088
4,2,0.19413,0.311879
5,5,0.563274,0.563274
3,5,0.363927,0.388204
9,6,0.179446,0.359682
5,3,0.15083,0.642881
6,2,0.23003,0.327355
9,3,0.00485187,0.514486
2,0,0.151265,0.680095
1,1,0.414745,0.414745
1,5,0.0613818,0.466985
4,4,0.347385,0.347385
1,1,0.231721,0.231721
9,8,0.290172,0.295592
4,7,0.311568,0.466878
7,7,0.938159,0.938159
6,4,0.343275,0.371812
3,3,0.689586,0.689586
8,8,0.657247,0.657247
9,7,0.0621968,0.811499
0,0,0.715485,0.715485
1,9,0.37698,0.432062
3,2,0.314213,0.444175
6,6,0.526192,0.526192
3,5,0.208791,0.58991
6,5,0.0225135,0.46023
3,3,0.51218,0.51218
2,2,0.412572,0.412572
0,1,0.109388,0.707881
3,4,0.210201,0.324399
1,9,0.0275071,0.296892
0,0,0.298029,0.298029
5,3,0.201189,0.579816
9,3,0.217658,0.25642
6,6,0.634383,0.634383
4,3,0.119378,0.165767
8,7,0.0407188,0.35186
9,9,0.239534,0.239534
6,4,0.0141419,0.443742
9,9,0.234915,0.234915
6,5,0.00136132,0.515655
3,4,0.182354,0.3203
0,6,0.0336592,0.307389
3,5,0.214465,0.389848
2,2,0.654869,0.654869
2,2,0.484567,0.484567
7,7,0.932451,0.932451
8,8,0.426365,0.426365
3,3,0.249383,0.249383
8,8,0.596635,0.596635
2,3,0.142736,0.32748
7,7,0.847732,0.847732
5,5,0.452841,0.452841
7,7,0.376763,0.376763
2,0,0.264843,0.443983
4,5,0.0787669,0.428119
8,3,0.0621537,0.23187
7,7,0.516372,0.516372
4,6,0.186876,0.352036
2,0,0.253546,0.481633
9,3,0.0367674,0.396566
8,8,0.660387,0.660387
8,8,0.65219,0.65219
6,3,0.267615,0.385827
8,8,0.516164,0.516164
8,8,0.492035,0.492035
7,7,0.527608,0.527608
4,5,0.233083,0.284505
3,3,0.353147,0.353147
3,3,0.313478,0.313478
8,9,0.0936862,0.496426
4,4,0.274237,0.274237
9,8,0.184191,0.43683
4,7,0.112165,0.343621
8,0,0.432364,0.471262
8,8,0.579378,0.579378
1,1,0.609494,0.609494
8,0,0.241175,0.525716
2,0,0.211075,0.436983
1,1,0.657456,0.657456
3,7,0.175214,0.232572
6,6,0.328373,0.328373
5,3,0.288921,0.336501
4,3,0.0341361,0.39772
2,0,0.201496,0.633519
7,7,0.289596,0.289596
9,9,0.510368,0.510368
9,1,0.0336181,0.785157
4,2,0.298094,0.509206
1,0,0.0622155,0.300854
4,0,0.0800391,0.618972
1,1,0.638906,0.638906
3,3,0.343868,0.343868
2,5,0.0103469,0.845578
7,7,0.906989,0.906989
0,1,0.278464,0.322994
7,7,0.972946,0.972946
9,2,0.0190193,0.407787
7,7,0.534474,0.534474
6,5,0.10994,0.22678
6,6,0.35204,0.35204
2,2,0.35067,0.35067
5,3,0.322958,0.580227
9,9,0.798892,0.798892
2,0,0.141693,0.596503
9,9,0.431542,0.431542
1,1,0.831582,0.831582
2,2,0.488333,0.488333
2,4,0.279153,0.316581
6,4,0.347011,0.390126
8,0,0.387561,0.520487
2,2,0.36732,0.36732
1,1,0.808282,0.808282
3,7,0.232099,0.411047
6,2,0.0370204,0.335236
6,1,0.0332765,0.338568
0,0,0.429688,0.429688
1,1,0.864591,0.864591
2,2,0.591747,0.591747
7,4,0.20034,0.310487
0,7,0.123375,0.177589
5,3,0.230525,0.351651
4,4,0.349776,0.349776
6,7,0.115296,0.313484
1,9,0.219075,0.26868
6,3,0.162925,0.3825
4,3,0.0729743,0.415707
0,0,0.455592,0.455592
2,4,0.230971,0.422253
2,3,0.170655,0.406267
6,3,0.250541,0.394168
0,0,0.32569,0.32569
5,6,0.0924555,0.549402
9,9,0.542598,0.542598
1,1,0.404229,0.404229
7,7,0.706143,0.706143
6,3,0.269579,0.383105
7,7,0.364558,0.364558
0,0,0.688049,0.688049
3,3,0.531358,0.531358
9,0,0.191462,0.294715
6,4,0.124262,0.252424
8,8,0.829325,0.829325
3,2,0.182537,0.311606
0,0,0.378422,0.378422
3,7,0.144694,0.356198
4,2,0.107334,0.218012
7,7,0.628746,0.628746
7,7,0.745671,0.745671
1,3,0.00853426,0.264145
4,3,0.159769,0.347319
7,3,0.10011,0.321189
2,3,0.124439,0.26731
7,7,0.567367,0.567367
1,1,0.956848,0.956848
4,2,0.0345024,0.540259
7,7,0.517229,0.517229
4,7,0.228815,0.384522
4,4,0.458619,0.458619
8,8,0.615697,0.615697
4,4,0.450203,0.450203
7,2,0.0792035,0.259474
7,3,0.0480619,0.315624
5,5,0.435632,0.435632
3,3,0.487475,0.487475
7,7,0.88589,0.88589
2,2,0.526723,0.526723
0,1,0.0268207,0.585718
8,8,0.747681,0.747681
9,9,0.196074,0.196074
5,3,0.391106,0.487752
8,0,0.222739,0.232614
3,1,0.153541,0.295505
6,2,0.093552,0.388071
2,5,0.256017,0.259443
0,0,0.452535,0.452535
8,8,0.836458,0.836458
7,7,0.565594,0.565594
3,3,0.40066,0.40066
7,7,0.383813,0.383813
6,6,0.590934,0.590934
5,5,0.454037,0.454037
3,3,0.288706,0.288706
1,1,0.861607,0.861607
3,3,0.383331,0.383331
2,2,0.393294,0.393294
2,5,0.0234976,0.625462
5,4,0.0410858,0.478457
4,3,0.039466,0.601517
1,8,0.0221859,0.422643
2,4,0.134902,0.393044
9,7,0.0679246,0.342956
2,2,0.587371,0.587371
7,7,0.982521,0.982521
0,0,0.395259,0.395259
7,7,0.943913,0.943913
2,2,0.363544,0.363544
1,1,0.497943,0.497943
3,2,0.146736,0.281863
2,5,0.110483,0.241862
0,0,0.426813,0.426813
2,2,0.333458,0.333458
4,2,0.344352,0.394625
7,5,0.00706746,0.447398
9,9,0.337291,0.337291
8,0,0.363421,0.36368
9,1,0.103203,0.753802
0,0,0.678675,0.678675
7,7,0.3958,0.3958
7,7,0.711115,0.711115
0,0,0.490663,0.490663
7,7,0.721557,0.721557
8,8,0.198567,0.198567
4,4,0.517357,0.517357
6,6,0.557635,0.557635
3,3,0.278807,0.278807
3,3,0.356292,0.356292
0,0,0.876797,0.876797
1,1,0.617898,0.617898
3,3,0.273688,0.273688
7,3,0.0963229,0.41531
0,0,0.848299,0.848299
1,8,0.0830848,0.17601
3,3,0.458378,0.458378
1,1,0.839765,0.839765
4,4,0.377173,0.377173
2,0,0.268066,0.325355
3,3,0.520058,0.520058
8,8,0.83897,0.83897
4,4,0.46917,0.46917
2,5,0.203068,0.392318
3,8,0.080507,0.285018
7,7,0.834269,0.834269
8,8,0.625187,0.625187
4,3,0.0500639,0.5817
3,0,0.014387,0.440898
0,2,0.175585,0.363519
9,7,0.158842,0.28322
0,0,0.675569,0.675569
0,8,0.193437,0.435368
1,1,0.550701,0.550701
0,0,0.498518,0.498518
4,6,0.128684,0.661006
4,3,0.105892,0.319188
6,6,0.701047,0.701047
7,3,0.12493,0.443984
6,3,0.00184244,0.526035
1,7,0.0495307,0.550153
1,1,0.687376,0.687376
3,5,0.305221,0.43159
7,3,0.101808,0.301238
3,5,0.257481,0.558785
5,5,0.541005,0.541005
2,2,0.361666,0.361666
6,3,0.0774426,0.28233
6,6,0.896188,0.896188
5,3,0.34915,0.451077
8,8,0.41276,0.41276
7,3,0.097874,0.32196
1,1,0.470635,0.470635
6,4,0.271792,0.385706
8,8,0.421144,0.421144
8,1,0.33042,0.389872
5,5,0.595964,0.595964
3,3,0.537869,0.537869
0,3,0.0526417,0.310813
4,5,0.112718,0.503585
0,0,0.289033,0.289033
1,9,0.162442,0.44635
3,4,0.168292,0.24686
8,0,0.364276,0.491425
8,8,0.619114,0.619114
0,4,0.0622708,0.292046
6,6,0.495485,0.495485
9,9,0.773943,0.773943
9,5,0.0757188,0.408464
9,3,0.136627,0.212081
5,5,0.231008,0.231008
5,5,0.458511,0.458511
8,8,0.277066,0.277066
6,3,0.0655291,0.393329
0,0,0.577394,0.577394
0,8,0.314339,0.660235
4,4,0.36868,0.36868
2,2,0.319833,0.319833
3,3,0.552743,0.552743
2,5,0.089359,0.456988
7,7,0.98336,0.98336
2,3,0.141925,0.568861
2,5,0.270732,0.359497
5,5,0.371178,0.371178
9,3,0.0486802,0.357685
8,0,0.245444,0.365588
9,9,0.809135,0.809135
1,7,0.00437369,0.670908
7,7,0.918006,0.918006
4,4,0.554365,0.554365
0,8,0.416229,0.427032
3,5,0.436124,0.515571
0,0,0.587126,0.587126
1,1,0.334662,0.334662
3,3,0.582573,0.582573
8,8,0.516268,0.516268
3,3,0.33726,0.33726
9,9,0.547251,0.547251
6,4,0.271951,0.420302
1,1,0.437196,0.437196
4,4,0.451583,0.451583
7,7,0.695089,0.695089
0,0,0.490941,0.490941
3,3,0.287842,0.287842
7,7,0.880298,0.880298
8,8,0.726923,0.726923
9,9,0.912985,0.912985
1,2,0.100717,0.37005
1,1,0.802288,0.802288
6,6,0.364345,0.364345
6,5,0.0126326,0.433997
6,5,0.0706391,0.207978
6,3,0.0990751,0.229342
9,9,0.801362,0.801362
1,1,0.600845,0.600845
9,9,0.758754,0.758754
9,1,0.335253,0.531255
4,4,0.420845,0.420845
2,7,0.159173,0.283959
1,1,0.848896,0.848896
7,2,0.0892502,0.358208
0,0,0.86578,0.86578
6,3,0.280221,0.291181
8,0,0.371233,0.581159
1,1,0.442834,0.442834
9,9,0.648501,0.648501
2,4,0.121298,0.352575
9,0,0.179845,0.21634
0,5,0.00137841,0.534576
4,4,0.398956,0.398956
7,7,0.46647,0.46647
8,8,0.593018,0.593018
3,5,0.386638,0.450614
1,1,0.759559,0.759559
