Files already downloaded and verified
/home/chavicoski/anaconda3/envs/onnx/lib/python3.8/site-packages/torch/onnx/utils.py:46: UserWarning: You are exporting the model to ONNX while in training mode with 'train' parameter not specified. The model will default to inference mode export. If you wish to export a training amenable ONNX model, specify training=TrainingMode.TRAINING or training=TrainingMode.PRESERVE (to preserve the original model state) in torch.onnx.export().
Train Epoch: 2 [26000/50000 (52%)]	Loss: 2.196988	Acc: 28.38%
Train Epoch: 2 [27000/50000 (54%)]	Loss: 2.138549	Acc: 28.49%
Train Epoch: 2 [28000/50000 (56%)]	Loss: 2.158602	Acc: 28.51%
Train Epoch: 2 [29000/50000 (58%)]	Loss: 2.150537	Acc: 28.62%
Train Epoch: 2 [30000/50000 (60%)]	Loss: 2.164791	Acc: 28.69%
Train Epoch: 2 [31000/50000 (62%)]	Loss: 2.090487	Acc: 28.84%
Train Epoch: 2 [32000/50000 (64%)]	Loss: 2.143416	Acc: 28.96%
Train Epoch: 2 [33000/50000 (66%)]	Loss: 2.102087	Acc: 29.04%
Train Epoch: 2 [34000/50000 (68%)]	Loss: 2.128546	Acc: 29.14%
Train Epoch: 2 [35000/50000 (70%)]	Loss: 2.203047	Acc: 29.16%
Train Epoch: 2 [36000/50000 (72%)]	Loss: 2.169281	Acc: 29.27%
Train Epoch: 2 [37000/50000 (74%)]	Loss: 2.155681	Acc: 29.32%
Train Epoch: 2 [38000/50000 (76%)]	Loss: 2.105549	Acc: 29.42%
Train Epoch: 2 [39000/50000 (78%)]	Loss: 2.089882	Acc: 29.55%
Train Epoch: 2 [40000/50000 (80%)]	Loss: 2.109075	Acc: 29.63%
Train Epoch: 2 [41000/50000 (82%)]	Loss: 2.174589	Acc: 29.77%
Train Epoch: 2 [42000/50000 (84%)]	Loss: 2.173379	Acc: 29.84%
Train Epoch: 2 [43000/50000 (86%)]	Loss: 2.153459	Acc: 29.92%
Train Epoch: 2 [44000/50000 (88%)]	Loss: 2.139986	Acc: 29.96%
Train Epoch: 2 [45000/50000 (90%)]	Loss: 2.153224	Acc: 29.99%
Train Epoch: 2 [46000/50000 (92%)]	Loss: 2.081174	Acc: 30.06%
Train Epoch: 2 [47000/50000 (94%)]	Loss: 2.161142	Acc: 30.11%
Train Epoch: 2 [48000/50000 (96%)]	Loss: 2.126640	Acc: 30.19%
Train Epoch: 2 [49000/50000 (98%)]	Loss: 2.190216	Acc: 30.21%
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)

Test set: Average loss: 2.1066, Accuracy: 3494/10000 (35%)

[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
Train Epoch: 3 [0/50000 (0%)]	Loss: 2.110650	Acc: 32.00%
Train Epoch: 3 [1000/50000 (2%)]	Loss: 2.110198	Acc: 34.73%
Train Epoch: 3 [2000/50000 (4%)]	Loss: 2.073229	Acc: 34.95%
Train Epoch: 3 [3000/50000 (6%)]	Loss: 2.135873	Acc: 34.81%
Train Epoch: 3 [4000/50000 (8%)]	Loss: 2.186718	Acc: 33.54%
Train Epoch: 3 [5000/50000 (10%)]	Loss: 2.130900	Acc: 33.53%
Train Epoch: 3 [6000/50000 (12%)]	Loss: 2.142893	Acc: 33.54%
Train Epoch: 3 [7000/50000 (14%)]	Loss: 2.064651	Acc: 33.92%
Train Epoch: 3 [8000/50000 (16%)]	Loss: 2.114090	Acc: 34.42%
Train Epoch: 3 [9000/50000 (18%)]	Loss: 2.063737	Acc: 34.77%
Train Epoch: 3 [10000/50000 (20%)]	Loss: 2.128289	Acc: 34.93%
Train Epoch: 3 [11000/50000 (22%)]	Loss: 2.102348	Acc: 35.06%
Train Epoch: 3 [12000/50000 (24%)]	Loss: 2.114782	Acc: 35.04%
Train Epoch: 3 [13000/50000 (26%)]	Loss: 2.125683	Acc: 35.11%
Train Epoch: 3 [14000/50000 (28%)]	Loss: 2.084264	Acc: 35.09%
Train Epoch: 3 [15000/50000 (30%)]	Loss: 2.134386	Acc: 35.12%
Train Epoch: 3 [16000/50000 (32%)]	Loss: 2.059579	Acc: 35.22%
Train Epoch: 3 [17000/50000 (34%)]	Loss: 2.130002	Acc: 35.27%
Train Epoch: 3 [18000/50000 (36%)]	Loss: 2.188046	Acc: 35.27%
Train Epoch: 3 [19000/50000 (38%)]	Loss: 2.057733	Acc: 35.38%
Train Epoch: 3 [20000/50000 (40%)]	Loss: 2.096132	Acc: 35.52%
Train Epoch: 3 [21000/50000 (42%)]	Loss: 2.090707	Acc: 35.51%
Train Epoch: 3 [22000/50000 (44%)]	Loss: 2.100995	Acc: 35.62%
Train Epoch: 3 [23000/50000 (46%)]	Loss: 2.100788	Acc: 35.56%
Train Epoch: 3 [24000/50000 (48%)]	Loss: 2.056664	Acc: 35.53%
Train Epoch: 3 [25000/50000 (50%)]	Loss: 2.105342	Acc: 35.57%
Train Epoch: 3 [26000/50000 (52%)]	Loss: 1.970924	Acc: 35.50%
Train Epoch: 3 [27000/50000 (54%)]	Loss: 2.150038	Acc: 35.40%
Train Epoch: 3 [28000/50000 (56%)]	Loss: 2.176519	Acc: 35.41%
Train Epoch: 3 [29000/50000 (58%)]	Loss: 2.102345	Acc: 35.36%
Train Epoch: 3 [30000/50000 (60%)]	Loss: 2.171224	Acc: 35.28%
Train Epoch: 3 [31000/50000 (62%)]	Loss: 2.099853	Acc: 35.38%
Train Epoch: 3 [32000/50000 (64%)]	Loss: 2.054522	Acc: 35.42%
Train Epoch: 3 [33000/50000 (66%)]	Loss: 2.093636	Acc: 35.43%
Train Epoch: 3 [34000/50000 (68%)]	Loss: 2.101161	Acc: 35.50%
Train Epoch: 3 [35000/50000 (70%)]	Loss: 2.030416	Acc: 35.55%
Train Epoch: 3 [36000/50000 (72%)]	Loss: 2.138851	Acc: 35.60%
Train Epoch: 3 [37000/50000 (74%)]	Loss: 2.109667	Acc: 35.64%
Train Epoch: 3 [38000/50000 (76%)]	Loss: 2.098941	Acc: 35.73%
Train Epoch: 3 [39000/50000 (78%)]	Loss: 2.103505	Acc: 35.68%
Train Epoch: 3 [40000/50000 (80%)]	Loss: 2.094350	Acc: 35.74%
Train Epoch: 3 [41000/50000 (82%)]	Loss: 2.115771	Acc: 35.72%
Train Epoch: 3 [42000/50000 (84%)]	Loss: 2.115797	Acc: 35.77%
Train Epoch: 3 [43000/50000 (86%)]	Loss: 2.094049	Acc: 35.74%
Train Epoch: 3 [44000/50000 (88%)]	Loss: 2.080859	Acc: 35.73%
Train Epoch: 3 [45000/50000 (90%)]	Loss: 2.092901	Acc: 35.83%
Train Epoch: 3 [46000/50000 (92%)]	Loss: 2.102580	Acc: 35.90%
Train Epoch: 3 [47000/50000 (94%)]	Loss: 2.080279	Acc: 35.89%
Train Epoch: 3 [48000/50000 (96%)]	Loss: 2.105150	Acc: 35.95%
Train Epoch: 3 [49000/50000 (98%)]	Loss: 2.092811	Acc: 35.96%
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)

Test set: Average loss: 2.0749, Accuracy: 3835/10000 (38%)

[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
Train Epoch: 4 [0/50000 (0%)]	Loss: 2.023693	Acc: 45.00%
Train Epoch: 4 [1000/50000 (2%)]	Loss: 2.077454	Acc: 37.91%
Train Epoch: 4 [2000/50000 (4%)]	Loss: 2.119480	Acc: 39.24%
Train Epoch: 4 [3000/50000 (6%)]	Loss: 2.052160	Acc: 39.13%
Train Epoch: 4 [4000/50000 (8%)]	Loss: 2.130507	Acc: 38.66%
Train Epoch: 4 [5000/50000 (10%)]	Loss: 2.081754	Acc: 38.47%
Train Epoch: 4 [6000/50000 (12%)]	Loss: 2.029589	Acc: 38.72%
Train Epoch: 4 [7000/50000 (14%)]	Loss: 2.062057	Acc: 38.61%
Train Epoch: 4 [8000/50000 (16%)]	Loss: 2.080683	Acc: 38.32%
Train Epoch: 4 [9000/50000 (18%)]	Loss: 2.053888	Acc: 37.95%
Train Epoch: 4 [10000/50000 (20%)]	Loss: 2.050685	Acc: 37.91%
Train Epoch: 4 [11000/50000 (22%)]	Loss: 2.078831	Acc: 37.97%
Train Epoch: 4 [12000/50000 (24%)]	Loss: 2.093309	Acc: 37.83%
Train Epoch: 4 [13000/50000 (26%)]	Loss: 2.116544	Acc: 37.84%
Train Epoch: 4 [14000/50000 (28%)]	Loss: 2.076942	Acc: 37.77%
Train Epoch: 4 [15000/50000 (30%)]	Loss: 2.088138	Acc: 37.74%
Train Epoch: 4 [16000/50000 (32%)]	Loss: 2.071331	Acc: 37.70%
Train Epoch: 4 [17000/50000 (34%)]	Loss: 2.163899	Acc: 37.73%
Train Epoch: 4 [18000/50000 (36%)]	Loss: 2.051783	Acc: 37.76%
Train Epoch: 4 [19000/50000 (38%)]	Loss: 2.096354	Acc: 37.82%
Train Epoch: 4 [20000/50000 (40%)]	Loss: 2.104501	Acc: 37.78%
Train Epoch: 4 [21000/50000 (42%)]	Loss: 2.067821	Acc: 37.69%
Train Epoch: 4 [22000/50000 (44%)]	Loss: 2.098221	Acc: 37.59%
Train Epoch: 4 [23000/50000 (46%)]	Loss: 2.065928	Acc: 37.61%
Train Epoch: 4 [24000/50000 (48%)]	Loss: 2.059388	Acc: 37.61%
Train Epoch: 4 [25000/50000 (50%)]	Loss: 2.105500	Acc: 37.69%
Train Epoch: 4 [26000/50000 (52%)]	Loss: 2.048692	Acc: 37.74%
Train Epoch: 4 [27000/50000 (54%)]	Loss: 2.116609	Acc: 37.80%
Train Epoch: 4 [28000/50000 (56%)]	Loss: 2.133837	Acc: 37.81%
Train Epoch: 4 [29000/50000 (58%)]	Loss: 2.037320	Acc: 37.87%
Train Epoch: 4 [30000/50000 (60%)]	Loss: 2.042953	Acc: 38.04%
Train Epoch: 4 [31000/50000 (62%)]	Loss: 2.060264	Acc: 37.93%
Train Epoch: 4 [32000/50000 (64%)]	Loss: 2.022359	Acc: 37.91%
Train Epoch: 4 [33000/50000 (66%)]	Loss: 2.047673	Acc: 37.89%
Train Epoch: 4 [34000/50000 (68%)]	Loss: 2.079628	Acc: 37.89%
Train Epoch: 4 [35000/50000 (70%)]	Loss: 2.071209	Acc: 37.88%
Train Epoch: 4 [36000/50000 (72%)]	Loss: 2.047254	Acc: 37.87%
Train Epoch: 4 [37000/50000 (74%)]	Loss: 2.000399	Acc: 37.94%
Train Epoch: 4 [38000/50000 (76%)]	Loss: 2.104741	Acc: 37.91%
Train Epoch: 4 [39000/50000 (78%)]	Loss: 2.081505	Acc: 37.92%
Train Epoch: 4 [40000/50000 (80%)]	Loss: 1.970174	Acc: 37.97%
Train Epoch: 4 [41000/50000 (82%)]	Loss: 1.995489	Acc: 37.99%
Train Epoch: 4 [42000/50000 (84%)]	Loss: 2.079434	Acc: 38.01%
Train Epoch: 4 [43000/50000 (86%)]	Loss: 1.997819	Acc: 38.02%
Train Epoch: 4 [44000/50000 (88%)]	Loss: 2.122780	Acc: 38.02%
Train Epoch: 4 [45000/50000 (90%)]	Loss: 2.023012	Acc: 38.07%
Train Epoch: 4 [46000/50000 (92%)]	Loss: 2.046279	Acc: 38.13%
Train Epoch: 4 [47000/50000 (94%)]	Loss: 2.050292	Acc: 38.15%
Train Epoch: 4 [48000/50000 (96%)]	Loss: 2.042515	Acc: 38.15%
Train Epoch: 4 [49000/50000 (98%)]	Loss: 2.068138	Acc: 38.19%
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)

Test set: Average loss: 2.0596, Accuracy: 3992/10000 (40%)

[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
Train Epoch: 5 [0/50000 (0%)]	Loss: 2.082640	Acc: 37.00%
Train Epoch: 5 [1000/50000 (2%)]	Loss: 2.078086	Acc: 38.36%
Train Epoch: 5 [2000/50000 (4%)]	Loss: 2.108405	Acc: 38.71%
Train Epoch: 5 [3000/50000 (6%)]	Loss: 2.080332	Acc: 38.65%
Train Epoch: 5 [4000/50000 (8%)]	Loss: 2.030761	Acc: 38.41%
Train Epoch: 5 [5000/50000 (10%)]	Loss: 2.034755	Acc: 38.67%
Train Epoch: 5 [6000/50000 (12%)]	Loss: 2.078762	Acc: 38.74%
Train Epoch: 5 [7000/50000 (14%)]	Loss: 2.043943	Acc: 38.89%
Train Epoch: 5 [8000/50000 (16%)]	Loss: 2.096374	Acc: 38.99%
Train Epoch: 5 [9000/50000 (18%)]	Loss: 2.077742	Acc: 38.93%
Train Epoch: 5 [10000/50000 (20%)]	Loss: 2.077236	Acc: 39.04%
Train Epoch: 5 [11000/50000 (22%)]	Loss: 2.048372	Acc: 39.06%
Train Epoch: 5 [12000/50000 (24%)]	Loss: 2.064869	Acc: 39.17%
Train Epoch: 5 [13000/50000 (26%)]	Loss: 2.087391	Acc: 39.22%
Train Epoch: 5 [14000/50000 (28%)]	Loss: 2.003374	Acc: 39.31%
Train Epoch: 5 [15000/50000 (30%)]	Loss: 2.042569	Acc: 39.43%
Train Epoch: 5 [16000/50000 (32%)]	Loss: 2.067392	Acc: 39.34%
Train Epoch: 5 [17000/50000 (34%)]	Loss: 2.032211	Acc: 39.45%
Train Epoch: 5 [18000/50000 (36%)]	Loss: 2.173333	Acc: 39.34%
Train Epoch: 5 [19000/50000 (38%)]	Loss: 2.018771	Acc: 39.55%
Train Epoch: 5 [20000/50000 (40%)]	Loss: 2.037361	Acc: 39.60%
Train Epoch: 5 [21000/50000 (42%)]	Loss: 2.118096	Acc: 39.60%
Train Epoch: 5 [22000/50000 (44%)]	Loss: 2.111027	Acc: 39.42%
Train Epoch: 5 [23000/50000 (46%)]	Loss: 2.081095	Acc: 39.40%
Train Epoch: 5 [24000/50000 (48%)]	Loss: 2.170749	Acc: 39.44%
Train Epoch: 5 [25000/50000 (50%)]	Loss: 2.097896	Acc: 39.51%
Train Epoch: 5 [26000/50000 (52%)]	Loss: 2.068578	Acc: 39.47%
Train Epoch: 5 [27000/50000 (54%)]	Loss: 2.102795	Acc: 39.50%
Train Epoch: 5 [28000/50000 (56%)]	Loss: 2.069568	Acc: 39.48%
Train Epoch: 5 [29000/50000 (58%)]	Loss: 2.035905	Acc: 39.56%
Train Epoch: 5 [30000/50000 (60%)]	Loss: 2.049278	Acc: 39.52%
Train Epoch: 5 [31000/50000 (62%)]	Loss: 2.085669	Acc: 39.47%
Train Epoch: 5 [32000/50000 (64%)]	Loss: 2.024356	Acc: 39.44%
Train Epoch: 5 [33000/50000 (66%)]	Loss: 2.157098	Acc: 39.42%
Train Epoch: 5 [34000/50000 (68%)]	Loss: 2.047554	Acc: 39.43%
Train Epoch: 5 [35000/50000 (70%)]	Loss: 2.077947	Acc: 39.36%
Train Epoch: 5 [36000/50000 (72%)]	Loss: 2.057597	Acc: 39.35%
Train Epoch: 5 [37000/50000 (74%)]	Loss: 2.094838	Acc: 39.42%
Train Epoch: 5 [38000/50000 (76%)]	Loss: 1.999066	Acc: 39.41%
Train Epoch: 5 [39000/50000 (78%)]	Loss: 2.098718	Acc: 39.47%
Train Epoch: 5 [40000/50000 (80%)]	Loss: 2.046165	Acc: 39.48%
Train Epoch: 5 [41000/50000 (82%)]	Loss: 2.072318	Acc: 39.47%
Train Epoch: 5 [42000/50000 (84%)]	Loss: 2.034219	Acc: 39.50%
Train Epoch: 5 [43000/50000 (86%)]	Loss: 2.053339	Acc: 39.53%
Train Epoch: 5 [44000/50000 (88%)]	Loss: 2.069069	Acc: 39.53%
Train Epoch: 5 [45000/50000 (90%)]	Loss: 2.033059	Acc: 39.54%
Train Epoch: 5 [46000/50000 (92%)]	Loss: 2.115006	Acc: 39.63%
Train Epoch: 5 [47000/50000 (94%)]	Loss: 1.996506	Acc: 39.65%
Train Epoch: 5 [48000/50000 (96%)]	Loss: 2.056953	Acc: 39.70%
Train Epoch: 5 [49000/50000 (98%)]	Loss: 2.030286	Acc: 39.74%
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)

Test set: Average loss: 2.0436, Accuracy: 4152/10000 (42%)

[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
Train Epoch: 6 [0/50000 (0%)]	Loss: 2.010992	Acc: 45.00%
Train Epoch: 6 [1000/50000 (2%)]	Loss: 2.110113	Acc: 41.55%
Train Epoch: 6 [2000/50000 (4%)]	Loss: 2.046897	Acc: 42.00%
Train Epoch: 6 [3000/50000 (6%)]	Loss: 2.112454	Acc: 41.58%
Train Epoch: 6 [4000/50000 (8%)]	Loss: 2.123371	Acc: 41.05%
Train Epoch: 6 [5000/50000 (10%)]	Loss: 2.031807	Acc: 40.43%
Train Epoch: 6 [6000/50000 (12%)]	Loss: 2.055228	Acc: 40.70%
Train Epoch: 6 [7000/50000 (14%)]	Loss: 2.056089	Acc: 40.61%
Train Epoch: 6 [8000/50000 (16%)]	Loss: 2.037272	Acc: 40.80%
Train Epoch: 6 [9000/50000 (18%)]	Loss: 2.054967	Acc: 40.74%
Train Epoch: 6 [10000/50000 (20%)]	Loss: 2.086878	Acc: 40.73%
Train Epoch: 6 [11000/50000 (22%)]	Loss: 2.035768	Acc: 40.91%
Train Epoch: 6 [12000/50000 (24%)]	Loss: 2.078482	Acc: 40.66%
Train Epoch: 6 [13000/50000 (26%)]	Loss: 1.994356	Acc: 40.69%
Train Epoch: 6 [14000/50000 (28%)]	Loss: 2.068371	Acc: 40.57%
Train Epoch: 6 [15000/50000 (30%)]	Loss: 2.071485	Acc: 40.69%
Train Epoch: 6 [16000/50000 (32%)]	Loss: 2.075006	Acc: 40.58%
Train Epoch: 6 [17000/50000 (34%)]	Loss: 2.015071	Acc: 40.53%
Train Epoch: 6 [18000/50000 (36%)]	Loss: 2.041011	Acc: 40.56%
Train Epoch: 6 [19000/50000 (38%)]	Loss: 1.957334	Acc: 40.68%
Train Epoch: 6 [20000/50000 (40%)]	Loss: 2.105145	Acc: 40.69%
Train Epoch: 6 [21000/50000 (42%)]	Loss: 2.084233	Acc: 40.74%
Train Epoch: 6 [22000/50000 (44%)]	Loss: 2.062447	Acc: 40.71%
Train Epoch: 6 [23000/50000 (46%)]	Loss: 2.065022	Acc: 40.79%
Train Epoch: 6 [24000/50000 (48%)]	Loss: 2.066282	Acc: 40.86%
Train Epoch: 6 [25000/50000 (50%)]	Loss: 2.068799	Acc: 40.84%
Train Epoch: 6 [26000/50000 (52%)]	Loss: 2.053726	Acc: 40.84%
Train Epoch: 6 [27000/50000 (54%)]	Loss: 2.037186	Acc: 40.89%
Train Epoch: 6 [28000/50000 (56%)]	Loss: 2.083276	Acc: 40.79%
Train Epoch: 6 [29000/50000 (58%)]	Loss: 2.119903	Acc: 40.71%
Train Epoch: 6 [30000/50000 (60%)]	Loss: 2.030632	Acc: 40.74%
Train Epoch: 6 [31000/50000 (62%)]	Loss: 2.007771	Acc: 40.75%
Train Epoch: 6 [32000/50000 (64%)]	Loss: 2.028338	Acc: 40.81%
Train Epoch: 6 [33000/50000 (66%)]	Loss: 2.041883	Acc: 40.84%
